period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-29 00:00:00,1509.0,2025-07-28,2025-07-28 22:00:00,2025-07-27 13:33:15.776,0.0,5461.0,0.0,17044.0,-371.0,2024-10-01 03:51:19.304000,0.0,6457.0,0.0,9921.0,10185.0,7230.0,8412.0,20207.0,7685.0,20106.0
00 - 01,2025-07-29 01:00:00,2182.0,2025-07-29,2025-07-28 23:00:00,2025-07-27 13:33:15.776,0.0,5576.0,2.0,15072.0,30.0,2024-10-01 03:51:19.304000,0.0,6403.0,0.0,12719.0,7805.0,7237.0,10537.0,20623.0,7298.0,20524.0
01 - 02,2025-07-29 02:00:00,2084.0,2025-07-29,2025-07-29 00:00:00,2025-07-27 13:33:15.776,0.0,5614.0,0.0,14365.0,30.0,2024-10-01 03:51:19.304000,0.0,6396.0,0.0,13476.0,7078.0,7257.0,11392.0,20651.0,7275.0,20554.0
02 - 03,2025-07-29 03:00:00,2017.0,2025-07-29,2025-07-29 01:00:00,2025-07-27 13:33:15.776,0.0,5591.0,0.0,14303.0,30.0,2024-10-01 03:51:19.304000,0.0,6356.0,0.0,13476.0,7078.0,7195.0,11459.0,20651.0,7275.0,20554.0
03 - 04,2025-07-29 04:00:00,2005.0,2025-07-29,2025-07-29 02:00:00,2025-07-27 13:33:15.776,0.0,5559.0,0.0,14263.0,30.0,2024-10-01 03:51:19.304000,0.0,6321.0,0.0,13476.0,7078.0,7156.0,11471.0,20651.0,7275.0,20554.0
04 - 05,2025-07-29 05:00:00,2000.0,2025-07-29,2025-07-29 03:00:00,2025-07-27 13:33:15.776,0.0,5516.0,0.0,14220.0,30.0,2024-10-01 03:51:19.304000,0.0,6277.0,0.0,13476.0,7078.0,7113.0,11476.0,20651.0,7275.0,20554.0
05 - 06,2025-07-29 06:00:00,2040.0,2025-07-29,2025-07-29 04:00:00,2025-07-27 13:33:15.776,171.0,5410.0,12.0,14282.0,30.0,2024-10-01 03:51:19.304000,0.0,6254.0,0.0,13476.0,7163.0,7089.0,11436.0,20651.0,7275.0,20638.0
06 - 07,2025-07-29 07:00:00,2349.0,2025-07-29,2025-07-29 05:00:00,2025-07-27 13:33:15.776,948.0,5156.0,923.0,15724.0,30.0,2024-10-01 03:51:19.304000,0.0,6410.0,0.0,11222.0,8505.0,7189.0,8874.0,20651.0,7275.0,19727.0
07 - 08,2025-07-29 08:00:00,2582.0,2025-07-29,2025-07-29 06:00:00,2025-07-27 13:33:15.776,2507.0,4933.0,1657.0,16521.0,30.0,2024-10-16 11:22:43.468000,0.0,6879.0,26244.0,10246.0,8853.0,7638.0,7663.0,20756.0,7275.0,19099.0
08 - 09,2025-07-29 09:00:00,2670.0,2025-07-29,2025-07-29 07:00:00,2025-07-27 13:33:15.776,4347.0,4949.0,1715.0,16117.0,30.0,2024-10-16 11:22:43.468000,0.0,7645.0,26244.0,11276.0,7632.0,8455.0,8606.0,20651.0,7312.0,18908.0
09 - 10,2025-07-29 10:00:00,2679.0,2025-07-29,2025-07-29 08:00:00,2025-07-27 13:33:15.776,5837.0,4967.0,1623.0,15356.0,30.0,2024-10-16 11:22:43.468000,0.0,8242.0,26244.0,12683.0,6225.0,9101.0,10003.0,20651.0,7317.0,18908.0
10 - 11,2025-07-29 11:00:00,2637.0,2025-07-29,2025-07-29 09:00:00,2025-07-27 13:33:15.776,7109.0,4916.0,1621.0,15025.0,30.0,2024-10-16 11:22:43.468000,0.0,8691.0,26244.0,13476.0,5432.0,9563.0,10839.0,20651.0,7317.0,18908.0
11 - 12,2025-07-29 12:00:00,2665.0,2025-07-29,2025-07-29 10:00:00,2025-07-27 13:33:15.776,7875.0,4841.0,1604.0,15318.0,30.0,2024-10-16 11:22:43.468000,0.0,8968.0,26244.0,13476.0,5432.0,9857.0,10811.0,20651.0,7317.0,18908.0
12 - 13,2025-07-29 13:00:00,2679.0,2025-07-29,2025-07-29 11:00:00,2025-07-27 13:33:15.776,8123.0,4689.0,1245.0,15281.0,30.0,2024-10-16 11:22:43.468000,0.0,8927.0,26244.0,13476.0,5432.0,9819.0,10797.0,20651.0,7317.0,18908.0
13 - 14,2025-07-29 14:00:00,2665.0,2025-07-29,2025-07-29 12:00:00,2025-07-27 13:33:15.776,8140.0,4463.0,1205.0,15064.0,30.0,2024-10-16 11:22:43.468000,0.0,8710.0,26244.0,13476.0,5432.0,9602.0,10811.0,20651.0,7317.0,18908.0
14 - 15,2025-07-29 15:00:00,2651.0,2025-07-29,2025-07-29 13:00:00,2025-07-27 13:33:15.776,7950.0,4184.0,1225.0,14700.0,30.0,2024-10-16 11:22:43.468000,0.0,8346.0,26244.0,13476.0,5432.0,9238.0,10824.0,20651.0,7317.0,18908.0
15 - 16,2025-07-29 16:00:00,2686.0,2025-07-29,2025-07-29 14:00:00,2025-07-27 13:33:15.776,7420.0,3868.0,1553.0,14514.0,30.0,2024-10-16 11:22:43.468000,0.0,7816.0,26244.0,13098.0,5793.0,8692.0,10413.0,20651.0,7312.0,18891.0
16 - 17,2025-07-29 17:00:00,2712.0,2025-07-29,2025-07-29 15:00:00,2025-07-27 13:33:15.776,6583.0,3507.0,1491.0,15170.0,30.0,2024-10-16 11:22:43.468000,0.0,7157.0,26244.0,11822.0,7174.0,7966.0,9110.0,20651.0,7314.0,18996.0
17 - 18,2025-07-29 18:00:00,2748.0,2025-07-29,2025-07-29 16:00:00,2025-07-27 13:33:15.776,5338.0,3070.0,1539.0,16117.0,30.0,2024-10-16 11:22:43.468000,0.0,6312.0,26244.0,10246.0,8965.0,7123.0,7498.0,20849.0,7315.0,19210.0
18 - 19,2025-07-29 19:00:00,2815.0,2025-07-29,2025-07-29 17:00:00,2025-07-27 13:33:15.776,3484.0,2545.0,1116.0,17635.0,30.0,2024-10-16 11:22:43.468000,0.0,5106.0,26244.0,8416.0,11744.0,5862.0,5601.0,21375.0,7311.0,20160.0
19 - 20,2025-07-29 20:00:00,2833.0,2025-07-29,2025-07-29 18:00:00,2025-07-27 13:33:15.776,1509.0,2059.0,1055.0,18866.0,30.0,2024-10-16 11:22:43.468000,0.0,3869.0,26244.0,6586.0,14231.0,4605.0,3754.0,21956.0,7279.0,20817.0
20 - 21,2025-07-29 21:00:00,2802.0,2025-07-29,2025-07-29 19:00:00,2025-07-27 13:33:15.776,306.0,1822.0,142.0,19321.0,30.0,2024-10-16 11:22:43.468000,0.0,3161.0,26244.0,6461.0,15442.0,3849.0,3659.0,22045.0,7275.0,21903.0
21 - 22,2025-07-29 22:00:00,2709.0,2025-07-29,2025-07-29 20:00:00,2025-07-27 13:33:15.776,5.0,1848.0,0.0,18827.0,30.0,2024-10-16 11:22:43.468000,0.0,3045.0,26244.0,6794.0,15057.0,3740.0,4084.0,21850.0,7275.0,21850.0
22 - 23,2025-07-29 23:00:00,2524.0,2025-07-29,2025-07-29 21:00:00,2025-07-27 13:33:15.776,0.0,1942.0,0.0,17505.0,30.0,2024-10-01 03:51:19.304000,0.0,3060.0,0.0,8080.0,13722.0,3753.0,5556.0,21802.0,7249.0,21802.0
