period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-16 00:00:00,1326.0,2025-08-15,2025-08-15 22:00:00,2025-08-14 13:23:25.936,0.0,3133.0,0.0,14086.0,156.0,2024-10-01 03:51:19.304000,0.0,3942.0,0.0,11271.0,9130.0,4800.0,9945.0,20401.0,7423.0,20401.0
00 - 01,2025-08-16 01:00:00,1917.0,2025-08-16,2025-08-15 23:00:00,2025-08-14 13:23:25.936,0.0,3176.0,0.0,13076.0,30.0,2024-10-01 03:51:19.304000,0.0,3954.0,0.0,12362.0,8241.0,4805.0,10445.0,20603.0,7003.0,20603.0
01 - 02,2025-08-16 02:00:00,1844.0,2025-08-16,2025-08-16 00:00:00,2025-08-14 13:23:25.936,0.0,3116.0,0.0,12556.0,30.0,2024-10-01 03:51:19.304000,0.0,3851.0,0.0,12824.0,7837.0,4688.0,10980.0,20661.0,6944.0,20661.0
02 - 03,2025-08-16 03:00:00,1792.0,2025-08-16,2025-08-16 01:00:00,2025-08-14 13:23:25.936,0.0,2966.0,0.0,12322.0,30.0,2024-10-01 03:51:19.304000,0.0,3694.0,0.0,12901.0,7760.0,4532.0,11109.0,20661.0,6944.0,20661.0
03 - 04,2025-08-16 04:00:00,1781.0,2025-08-16,2025-08-16 02:00:00,2025-08-14 13:23:25.936,0.0,2751.0,0.0,12107.0,30.0,2024-10-01 03:51:19.304000,0.0,3479.0,0.0,12901.0,7760.0,4317.0,11120.0,20661.0,6944.0,20661.0
04 - 05,2025-08-16 05:00:00,1778.0,2025-08-16,2025-08-16 03:00:00,2025-08-14 13:23:25.936,0.0,2562.0,0.0,12088.0,30.0,2024-10-01 03:51:19.304000,0.0,3299.0,0.0,12731.0,7930.0,4128.0,10953.0,20661.0,6944.0,20661.0
05 - 06,2025-08-16 06:00:00,1772.0,2025-08-16,2025-08-16 04:00:00,2025-08-14 13:23:25.936,29.0,2398.0,0.0,12028.0,30.0,2024-10-01 03:51:19.304000,0.0,3152.0,0.0,12640.0,8021.0,3977.0,10868.0,20661.0,6944.0,20661.0
06 - 07,2025-08-16 07:00:00,1942.0,2025-08-16,2025-08-16 05:00:00,2025-08-14 13:23:25.936,638.0,2214.0,923.0,12900.0,30.0,2024-10-01 03:51:19.304000,0.0,3264.0,0.0,11214.0,8798.0,4071.0,9272.0,20935.0,6944.0,20012.0
07 - 08,2025-08-16 08:00:00,2127.0,2025-08-16,2025-08-16 06:00:00,2025-08-14 13:23:25.936,2486.0,1926.0,1055.0,13189.0,30.0,2024-10-01 03:51:19.304000,0.0,3795.0,0.0,11087.0,8549.0,4611.0,8960.0,20691.0,6944.0,19636.0
08 - 09,2025-08-16 09:00:00,2310.0,2025-08-16,2025-08-16 07:00:00,2025-08-14 13:23:25.936,4948.0,1792.0,1055.0,13119.0,30.0,2024-10-01 03:51:19.304000,0.0,4699.0,0.0,12083.0,7523.0,5566.0,9773.0,20661.0,6945.0,19606.0
