period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-18 00:00:00,1686.0,2025-08-17,2025-08-17 22:00:00,2025-08-16 00:13:35.745,0.0,1943.0,0.0,13672.0,30.0,2024-10-01 03:51:19.304000,210.0,2819.0,0.0,11520.0,9972.0,3670.0,9834.0,21505.0,6885.0,21492.0
00 - 01,2025-08-18 01:00:00,1819.0,2025-08-18,2025-08-17 23:00:00,2025-08-16 00:13:35.745,0.0,1711.0,0.0,12376.0,30.0,2024-10-01 03:51:19.304000,210.0,2533.0,0.0,11624.0,8996.0,3350.0,9805.0,20633.0,7047.0,20620.0
01 - 02,2025-08-18 02:00:00,1751.0,2025-08-18,2025-08-18 00:00:00,2025-08-16 00:13:35.745,0.0,1510.0,2.0,11900.0,30.0,2024-10-01 03:51:19.304000,210.0,2301.0,0.0,11847.0,8763.0,3106.0,10096.0,20612.0,7070.0,20611.0
02 - 03,2025-08-18 03:00:00,1714.0,2025-08-18,2025-08-18 01:00:00,2025-08-16 00:13:35.745,0.0,1383.0,0.0,11770.0,30.0,2024-10-01 03:51:19.304000,210.0,2173.0,0.0,11847.0,8765.0,2975.0,10133.0,20612.0,7070.0,20612.0
03 - 04,2025-08-18 04:00:00,1711.0,2025-08-18,2025-08-18 02:00:00,2025-08-16 00:13:35.745,0.0,1362.0,0.0,11749.0,30.0,2024-10-01 03:51:19.304000,210.0,2152.0,0.0,11847.0,8765.0,2954.0,10137.0,20612.0,7070.0,20612.0
04 - 05,2025-08-18 05:00:00,1732.0,2025-08-18,2025-08-18 03:00:00,2025-08-16 00:13:35.745,0.0,1365.0,0.0,11752.0,30.0,2024-10-01 03:51:19.304000,210.0,2155.0,0.0,11847.0,8765.0,2957.0,10116.0,20612.0,7070.0,20612.0
05 - 06,2025-08-18 06:00:00,1837.0,2025-08-18,2025-08-18 04:00:00,2025-08-16 00:13:35.745,18.0,1297.0,0.0,12491.0,30.0,2024-10-01 03:51:19.304000,210.0,2135.0,0.0,11050.0,9562.0,2899.0,9214.0,20612.0,7070.0,20612.0
06 - 07,2025-08-18 07:00:00,2195.0,2025-08-18,2025-08-18 05:00:00,2025-08-16 00:13:35.745,570.0,1086.0,1152.0,14738.0,30.0,2024-10-01 03:51:19.304000,210.0,2279.0,0.0,7751.0,11740.0,2969.0,5556.0,20642.0,7094.0,19491.0
07 - 08,2025-08-18 08:00:00,2448.0,2025-08-18,2025-08-18 06:00:00,2025-08-16 00:13:35.745,2258.0,838.0,1316.0,15606.0,30.0,2024-10-16 11:22:43.468000,210.0,2774.0,26295.0,7424.0,12146.0,3429.0,4976.0,20887.0,7127.0,19571.0
08 - 09,2025-08-18 09:00:00,2529.0,2025-08-18,2025-08-18 07:00:00,2025-08-16 00:13:35.745,4622.0,688.0,1316.0,14858.0,30.0,2024-10-16 11:22:43.468000,210.0,3594.0,26295.0,8776.0,10520.0,4308.0,6247.0,20612.0,7133.0,19296.0
09 - 10,2025-08-18 10:00:00,2517.0,2025-08-18,2025-08-18 08:00:00,2025-08-16 00:13:35.745,6717.0,732.0,1316.0,13600.0,30.0,2024-10-16 11:22:43.468000,210.0,4435.0,26295.0,10962.0,8334.0,5235.0,8445.0,20612.0,7133.0,19296.0
10 - 11,2025-08-18 11:00:00,2463.0,2025-08-18,2025-08-18 09:00:00,2025-08-16 00:13:35.745,8009.0,802.0,1316.0,13298.0,30.0,2024-10-16 11:22:43.468000,210.0,5007.0,26295.0,11847.0,7449.0,5819.0,9384.0,20612.0,7133.0,19296.0
11 - 12,2025-08-18 12:00:00,2504.0,2025-08-18,2025-08-18 10:00:00,2025-08-16 00:13:35.745,8500.0,815.0,1316.0,13518.0,30.0,2024-10-16 11:22:43.468000,210.0,5232.0,26295.0,11847.0,7449.0,6039.0,9344.0,20612.0,7133.0,19296.0
12 - 13,2025-08-18 13:00:00,2509.0,2025-08-18,2025-08-18 11:00:00,2025-08-16 00:13:35.745,8560.0,791.0,1316.0,13520.0,30.0,2024-10-16 11:22:43.468000,210.0,5234.0,26295.0,11847.0,7449.0,6041.0,9339.0,20612.0,7133.0,19296.0
13 - 14,2025-08-18 14:00:00,2504.0,2025-08-18,2025-08-18 12:00:00,2025-08-16 00:13:35.745,8460.0,788.0,1316.0,13472.0,30.0,2024-10-16 11:22:43.468000,210.0,5187.0,26295.0,11847.0,7449.0,5994.0,9343.0,20612.0,7133.0,19296.0
14 - 15,2025-08-18 15:00:00,2496.0,2025-08-18,2025-08-18 13:00:00,2025-08-16 00:13:35.745,8181.0,799.0,1316.0,13357.0,30.0,2024-10-16 11:22:43.468000,210.0,5073.0,26295.0,11847.0,7449.0,5878.0,9352.0,20612.0,7102.0,19296.0
15 - 16,2025-08-18 16:00:00,2509.0,2025-08-18,2025-08-18 14:00:00,2025-08-16 00:13:35.745,7577.0,819.0,1316.0,13119.0,30.0,2024-10-16 11:22:43.468000,210.0,4831.0,26295.0,11847.0,7449.0,5640.0,9339.0,20612.0,7097.0,19296.0
16 - 17,2025-08-18 17:00:00,2556.0,2025-08-18,2025-08-18 15:00:00,2025-08-16 00:13:35.745,6442.0,790.0,1303.0,14031.0,30.0,2024-10-16 11:22:43.468000,210.0,4387.0,26295.0,10444.0,8853.0,5148.0,7888.0,20612.0,7097.0,19296.0
17 - 18,2025-08-18 18:00:00,2634.0,2025-08-18,2025-08-18 16:00:00,2025-08-16 00:13:35.745,4791.0,702.0,1303.0,15509.0,30.0,2024-10-16 11:22:43.468000,210.0,3747.0,26295.0,8310.0,10986.0,4493.0,5676.0,20612.0,7097.0,19296.0
18 - 19,2025-08-18 19:00:00,2731.0,2025-08-18,2025-08-18 17:00:00,2025-08-16 00:13:35.745,2747.0,600.0,1303.0,17348.0,30.0,2024-10-16 11:22:43.468000,210.0,2871.0,26295.0,7110.0,13724.0,3594.0,4379.0,22150.0,6712.0,20834.0
19 - 20,2025-08-18 20:00:00,2768.0,2025-08-18,2025-08-18 18:00:00,2025-08-16 00:13:35.745,909.0,536.0,1303.0,18639.0,30.0,2024-10-16 11:22:43.468000,210.0,2127.0,26295.0,5364.0,15732.0,2876.0,2596.0,22412.0,6656.0,21096.0
20 - 21,2025-08-18 21:00:00,2770.0,2025-08-18,2025-08-18 19:00:00,2025-08-16 00:13:35.745,64.0,498.0,380.0,19132.0,30.0,2024-10-16 11:22:43.468000,210.0,1777.0,26295.0,5197.0,16615.0,2486.0,2426.0,22205.0,6656.0,21812.0
21 - 22,2025-08-18 22:00:00,2671.0,2025-08-18,2025-08-18 20:00:00,2025-08-16 00:13:35.745,1.0,445.0,248.0,18455.0,30.0,2024-10-16 11:22:43.468000,210.0,1661.0,26295.0,5863.0,16081.0,2343.0,3192.0,22205.0,6656.0,21944.0
22 - 23,2025-08-18 23:00:00,2456.0,2025-08-18,2025-08-18 21:00:00,2025-08-16 00:13:35.745,0.0,431.0,248.0,16924.0,30.0,2024-10-01 03:51:19.304000,210.0,1571.0,0.0,6855.0,14662.0,2233.0,4399.0,21778.0,6656.0,21517.0
