period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-21 00:00:00,2304.0,2025-08-20,2025-08-20 22:00:00,2025-08-18 07:43:30.783,0.0,2143.0,261.0,15744.0,30.0,2024-10-01 03:51:19.304000,0.0,3128.0,0.0,9361.0,11758.0,3956.0,7056.0,21380.0,6066.0,21119.0
00 - 01,2025-08-21 01:00:00,2126.0,2025-08-21,2025-08-20 23:00:00,2025-08-18 07:43:30.783,0.0,1950.0,261.0,14532.0,30.0,2024-10-01 03:51:19.304000,0.0,2857.0,0.0,10358.0,10900.0,3602.0,8232.0,21519.0,6033.0,21258.0
01 - 02,2025-08-21 02:00:00,2033.0,2025-08-21,2025-08-21 00:00:00,2025-08-18 07:43:30.783,0.0,1733.0,261.0,14264.0,30.0,2024-10-01 03:51:19.304000,0.0,2644.0,0.0,10417.0,10845.0,3389.0,8385.0,21524.0,6028.0,21263.0
02 - 03,2025-08-21 03:00:00,1980.0,2025-08-21,2025-08-21 01:00:00,2025-08-18 07:33:30.554,0.0,1555.0,261.0,14063.0,30.0,2024-10-01 03:51:19.304000,0.0,2455.0,0.0,10417.0,10845.0,3188.0,8437.0,21524.0,6028.0,21263.0
03 - 04,2025-08-21 04:00:00,1977.0,2025-08-21,2025-08-21 02:00:00,2025-08-18 07:33:30.554,0.0,1432.0,261.0,13937.0,30.0,2024-10-01 03:51:19.304000,0.0,2338.0,0.0,10417.0,10845.0,3061.0,8441.0,21524.0,6028.0,21263.0
04 - 05,2025-08-21 05:00:00,1990.0,2025-08-21,2025-08-21 03:00:00,2025-08-18 07:33:30.554,0.0,1293.0,261.0,13796.0,30.0,2024-10-01 03:51:19.304000,0.0,2198.0,0.0,10417.0,10845.0,2920.0,8427.0,21524.0,6028.0,21263.0
05 - 06,2025-08-21 06:00:00,2061.0,2025-08-21,2025-08-21 04:00:00,2025-08-18 07:33:30.554,11.0,1103.0,261.0,14077.0,30.0,2024-10-01 03:51:19.304000,0.0,2035.0,0.0,9950.0,11313.0,2735.0,7889.0,21524.0,6028.0,21263.0
06 - 07,2025-08-21 07:00:00,2343.0,2025-08-21,2025-08-21 05:00:00,2025-08-18 07:33:30.554,542.0,833.0,1184.0,15794.0,30.0,2024-10-01 03:51:19.304000,0.0,2075.0,0.0,7553.0,13061.0,2703.0,5210.0,21798.0,6028.0,20614.0
07 - 08,2025-08-21 08:00:00,2565.0,2025-08-21,2025-08-21 06:00:00,2025-08-18 07:33:30.554,2129.0,608.0,1725.0,16492.0,30.0,2024-10-16 11:22:43.468000,0.0,2552.0,26295.0,6777.0,13296.0,3166.0,4213.0,21798.0,6028.0,20073.0
08 - 09,2025-08-21 09:00:00,2637.0,2025-08-21,2025-08-21 07:00:00,2025-08-18 07:33:30.554,4464.0,414.0,1783.0,15701.0,30.0,2024-10-16 11:22:43.468000,0.0,3318.0,26295.0,8064.0,11677.0,3994.0,5427.0,21524.0,6048.0,19741.0
09 - 10,2025-08-21 10:00:00,2623.0,2025-08-21,2025-08-21 08:00:00,2025-08-18 07:33:30.554,6868.0,339.0,1783.0,14263.0,30.0,2024-10-16 11:22:43.468000,0.0,4155.0,26295.0,10417.0,9323.0,4909.0,7794.0,21524.0,6050.0,19741.0
10 - 11,2025-08-21 11:00:00,2569.0,2025-08-21,2025-08-21 09:00:00,2025-08-18 07:33:30.554,8509.0,304.0,1783.0,14157.0,30.0,2024-10-16 11:22:43.468000,0.0,4777.0,26295.0,11141.0,8599.0,5528.0,8572.0,21524.0,6050.0,19741.0
11 - 12,2025-08-21 12:00:00,2603.0,2025-08-21,2025-08-21 10:00:00,2025-08-18 07:33:30.554,9260.0,286.0,1783.0,13981.0,30.0,2024-10-16 11:22:43.468000,0.0,5063.0,26295.0,11627.0,8114.0,5837.0,9024.0,21524.0,6050.0,19741.0
12 - 13,2025-08-21 13:00:00,2615.0,2025-08-21,2025-08-21 11:00:00,2025-08-18 07:43:30.783,9453.0,268.0,1783.0,13973.0,30.0,2024-10-16 11:22:43.468000,0.0,5127.0,26295.0,11703.0,8038.0,5905.0,9089.0,21524.0,6050.0,19741.0
13 - 14,2025-08-21 14:00:00,2619.0,2025-08-21,2025-08-21 12:00:00,2025-08-18 07:33:30.554,9192.0,266.0,1783.0,14131.0,30.0,2024-10-16 11:22:43.468000,0.0,5023.0,26295.0,11426.0,8315.0,5786.0,8807.0,21524.0,6050.0,19741.0
14 - 15,2025-08-21 15:00:00,2618.0,2025-08-21,2025-08-21 13:00:00,2025-08-18 07:43:30.783,8215.0,295.0,1783.0,14673.0,30.0,2024-10-16 11:22:43.468000,0.0,4671.0,26295.0,10485.0,9256.0,5387.0,7867.0,21524.0,6050.0,19741.0
15 - 16,2025-08-21 16:00:00,2684.0,2025-08-21,2025-08-21 14:00:00,2025-08-18 07:43:30.783,7094.0,353.0,1783.0,14555.0,30.0,2024-10-16 11:22:43.468000,0.0,4254.0,26295.0,10191.0,9550.0,4975.0,7507.0,21524.0,6050.0,19741.0
16 - 17,2025-08-21 17:00:00,2766.0,2025-08-21,2025-08-21 15:00:00,2025-08-18 07:33:30.554,5673.0,451.0,1783.0,15932.0,30.0,2024-10-16 11:22:43.468000,0.0,3819.0,26295.0,8291.0,11450.0,4452.0,5525.0,21524.0,6050.0,19741.0
17 - 18,2025-08-21 18:00:00,2822.0,2025-08-21,2025-08-21 16:00:00,2025-08-18 07:33:30.554,3581.0,591.0,1783.0,17503.0,30.0,2024-10-16 11:22:43.468000,0.0,3141.0,26295.0,6897.0,13723.0,3750.0,4075.0,22404.0,6050.0,20621.0
18 - 19,2025-08-21 19:00:00,2876.0,2025-08-21,2025-08-21 17:00:00,2025-08-18 07:33:30.554,1764.0,827.0,1146.0,18907.0,30.0,2024-10-16 11:22:43.468000,0.0,2696.0,26295.0,5952.0,15603.0,3274.0,3076.0,22701.0,6031.0,21555.0
19 - 20,2025-08-21 20:00:00,2867.0,2025-08-21,2025-08-21 18:00:00,2025-08-18 07:33:30.554,590.0,1171.0,1055.0,19496.0,30.0,2024-10-16 11:22:43.468000,0.0,2577.0,26295.0,5639.0,16219.0,3247.0,2773.0,22913.0,6028.0,21858.0
20 - 21,2025-08-21 21:00:00,2867.0,2025-08-21,2025-08-21 19:00:00,2025-08-18 07:43:30.783,34.0,1524.0,132.0,19808.0,30.0,2024-10-16 11:22:43.468000,0.0,2722.0,26295.0,6167.0,16376.0,3402.0,3301.0,22676.0,6028.0,22544.0
21 - 22,2025-08-21 22:00:00,2756.0,2025-08-21,2025-08-21 20:00:00,2025-08-18 07:33:30.554,0.0,1679.0,0.0,19040.0,30.0,2024-10-16 11:22:43.468000,0.0,2820.0,26295.0,6990.0,15531.0,3479.0,4233.0,22521.0,6028.0,22521.0
22 - 23,2025-08-21 23:00:00,2496.0,2025-08-21,2025-08-21 21:00:00,2025-08-18 07:33:30.554,0.0,1790.0,0.0,17178.0,30.0,2024-10-01 03:51:19.304000,0.0,2857.0,0.0,7894.0,13660.0,3488.0,5398.0,21554.0,6028.0,21554.0
