period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-20 00:00:00,1917.0,2025-08-19,2025-08-19 22:00:00,2025-08-18 04:33:25.570,0.0,1280.0,261.0,15707.0,30.0,2024-10-01 03:51:19.304000,0.0,2288.0,0.0,8250.0,12660.0,3017.0,6333.0,21171.0,6275.0,20910.0
00 - 01,2025-08-20 01:00:00,2106.0,2025-08-20,2025-08-19 23:00:00,2025-08-18 05:03:25.750,0.0,1402.0,261.0,14336.0,30.0,2024-10-01 03:51:19.304000,0.0,2289.0,0.0,9866.0,11265.0,3042.0,7760.0,21392.0,6054.0,21131.0
01 - 02,2025-08-20 02:00:00,2006.0,2025-08-20,2025-08-20 00:00:00,2025-08-18 05:03:25.750,0.0,1483.0,261.0,13617.0,30.0,2024-10-01 03:51:19.304000,0.0,2311.0,0.0,10649.0,10508.0,3078.0,8643.0,21418.0,6028.0,21157.0
02 - 03,2025-08-20 03:00:00,1957.0,2025-08-20,2025-08-20 01:00:00,2025-08-18 05:03:25.750,0.0,1494.0,261.0,13388.0,30.0,2024-10-01 03:51:19.304000,0.0,2309.0,0.0,10884.0,10273.0,3085.0,8928.0,21418.0,6028.0,21157.0
03 - 04,2025-08-20 04:00:00,1949.0,2025-08-20,2025-08-20 02:00:00,2025-08-18 05:03:25.750,0.0,1392.0,261.0,13286.0,30.0,2024-10-01 03:51:19.304000,0.0,2207.0,0.0,10884.0,10273.0,2983.0,8935.0,21418.0,6028.0,21157.0
04 - 05,2025-08-20 05:00:00,1959.0,2025-08-20,2025-08-20 03:00:00,2025-08-18 05:03:25.750,0.0,1252.0,261.0,13285.0,30.0,2024-10-01 03:51:19.304000,0.0,2073.0,0.0,10743.0,10414.0,2842.0,8784.0,21418.0,6028.0,21157.0
05 - 06,2025-08-20 06:00:00,2026.0,2025-08-20,2025-08-20 04:00:00,2025-08-18 05:03:25.750,10.0,1102.0,261.0,13754.0,30.0,2024-10-01 03:51:19.304000,0.0,1958.0,0.0,10130.0,11027.0,2697.0,8104.0,21418.0,6028.0,21157.0
06 - 07,2025-08-20 07:00:00,2316.0,2025-08-20,2025-08-20 05:00:00,2025-08-18 05:03:25.750,555.0,953.0,1184.0,15524.0,30.0,2024-10-01 03:51:19.304000,0.0,2118.0,0.0,7805.0,12703.0,2790.0,5489.0,21692.0,6028.0,20508.0
07 - 08,2025-08-20 08:00:00,2544.0,2025-08-20,2025-08-20 06:00:00,2025-08-18 05:03:25.750,2385.0,847.0,1725.0,16124.0,30.0,2024-10-16 11:22:43.468000,0.0,2781.0,26299.0,7796.0,12622.0,3472.0,5253.0,22143.0,6028.0,20418.0
08 - 09,2025-08-20 09:00:00,2599.0,2025-08-20,2025-08-20 07:00:00,2025-08-18 05:03:25.750,4997.0,773.0,1783.0,15057.0,30.0,2024-10-16 11:22:43.468000,0.0,3785.0,26299.0,9150.0,10485.0,4542.0,6551.0,21418.0,6062.0,19635.0
09 - 10,2025-08-20 10:00:00,2581.0,2025-08-20,2025-08-20 08:00:00,2025-08-18 05:03:25.750,7405.0,751.0,1783.0,13975.0,30.0,2024-10-16 11:22:43.468000,0.0,4706.0,26299.0,11238.0,8397.0,5548.0,8658.0,21418.0,6068.0,19635.0
10 - 11,2025-08-20 11:00:00,2512.0,2025-08-20,2025-08-20 09:00:00,2025-08-18 05:03:25.750,9036.0,854.0,1783.0,13379.0,30.0,2024-10-16 11:22:43.468000,0.0,5443.0,26299.0,12617.0,7018.0,6331.0,10104.0,21418.0,6068.0,19635.0
11 - 12,2025-08-20 12:00:00,2530.0,2025-08-20,2025-08-20 10:00:00,2025-08-18 05:03:25.750,9526.0,1038.0,1783.0,13230.0,30.0,2024-10-16 11:22:43.468000,0.0,5814.0,26299.0,13116.0,6472.0,6729.0,10586.0,21418.0,6068.0,19588.0
12 - 13,2025-08-20 13:00:00,2539.0,2025-08-20,2025-08-20 11:00:00,2025-08-18 05:03:25.750,9517.0,1298.0,1783.0,13312.0,30.0,2024-10-16 11:22:43.468000,0.0,6061.0,26299.0,13283.0,6298.0,6985.0,10745.0,21418.0,6068.0,19581.0
13 - 14,2025-08-20 14:00:00,2556.0,2025-08-20,2025-08-20 12:00:00,2025-08-18 05:03:25.750,9242.0,1573.0,1783.0,13576.0,30.0,2024-10-16 11:22:43.468000,0.0,6220.0,26299.0,13172.0,6409.0,7138.0,10616.0,21418.0,6037.0,19581.0
14 - 15,2025-08-20 15:00:00,2555.0,2025-08-20,2025-08-20 13:00:00,2025-08-18 05:03:25.750,8554.0,1797.0,1783.0,13955.0,30.0,2024-10-16 11:22:43.468000,0.0,6164.0,26299.0,12713.0,6868.0,7057.0,10158.0,21418.0,6030.0,19581.0
15 - 16,2025-08-20 16:00:00,2621.0,2025-08-20,2025-08-20 14:00:00,2025-08-18 05:03:25.750,7571.0,1945.0,1783.0,14852.0,30.0,2024-10-16 11:22:43.468000,0.0,5939.0,26299.0,11532.0,8049.0,6774.0,8911.0,21418.0,6030.0,19581.0
16 - 17,2025-08-20 17:00:00,2703.0,2025-08-20,2025-08-20 15:00:00,2025-08-18 05:03:25.750,6267.0,2089.0,1783.0,15086.0,30.0,2024-10-16 11:22:43.468000,0.0,5545.0,26299.0,10884.0,8697.0,6359.0,8181.0,21418.0,6030.0,19581.0
17 - 18,2025-08-20 18:00:00,2769.0,2025-08-20,2025-08-20 16:00:00,2025-08-18 05:03:25.750,4367.0,2179.0,1783.0,16617.0,30.0,2024-10-16 11:22:43.468000,0.0,4950.0,26299.0,8787.0,10871.0,5716.0,6018.0,21448.0,6030.0,19658.0
