period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-06 00:00:00,1500.0,2025-08-05,2025-08-05 22:00:00,2025-08-05 18:23:30.601,0.0,2714.0,0.0,15715.0,1734.0,2024-10-01 03:51:19.304000,0.0,13970.0,0.0,10065.0,9440.0,4541.0,8565.0,20424.0,7112.0,19504.0
00 - 01,2025-08-06 01:00:00,1347.0,2025-08-06,2025-08-05 23:00:00,2025-08-05 18:23:30.601,0.0,3028.0,267.0,13992.0,418.0,2024-10-01 03:51:19.304000,0.0,13554.0,0.0,11628.0,8746.0,4828.0,10281.0,20446.0,7129.0,20373.0
01 - 02,2025-08-06 02:00:00,1292.0,2025-08-06,2025-08-06 00:00:00,2025-08-05 18:23:30.601,0.0,3355.0,270.0,13384.0,-57.0,2024-10-01 03:51:19.304000,0.0,13374.0,0.0,12134.0,8325.0,5116.0,10842.0,20459.0,7097.0,20459.0
02 - 03,2025-08-06 03:00:00,1263.0,2025-08-06,2025-08-06 01:00:00,2025-08-05 18:23:30.601,0.0,3604.0,270.0,13054.0,-70.0,2024-10-01 03:51:19.304000,0.0,13063.0,0.0,12607.0,7853.0,5271.0,11344.0,20460.0,7097.0,20460.0
03 - 04,2025-08-06 04:00:00,1261.0,2025-08-06,2025-08-06 02:00:00,2025-08-05 18:23:30.601,0.0,3809.0,270.0,13041.0,-70.0,2024-10-01 03:51:19.304000,0.0,13076.0,0.0,12804.0,7656.0,5455.0,11543.0,20460.0,7097.0,20460.0
04 - 05,2025-08-06 05:00:00,1263.0,2025-08-06,2025-08-06 03:00:00,2025-08-05 18:23:30.601,1.0,3929.0,270.0,13040.0,-92.0,2024-10-01 03:51:19.304000,0.0,13070.0,0.0,12907.0,7557.0,5575.0,11644.0,20464.0,7092.0,20464.0
05 - 06,2025-08-06 06:00:00,1290.0,2025-08-06,2025-08-06 04:00:00,2025-08-05 18:23:30.601,140.0,4008.0,304.0,13324.0,-114.0,2024-10-01 03:51:19.304000,0.0,13377.0,0.0,12784.0,7703.0,5735.0,11494.0,20487.0,7092.0,20487.0
06 - 07,2025-08-06 07:00:00,1461.0,2025-08-06,2025-08-06 05:00:00,2025-08-05 18:23:30.601,929.0,3925.0,270.0,14789.0,26.0,2024-10-01 03:51:19.304000,0.0,14868.0,0.0,12015.0,8649.0,6113.0,10554.0,20664.0,7092.0,20664.0
07 - 08,2025-08-06 08:00:00,1601.0,2025-08-06,2025-08-06 06:00:00,2025-08-05 18:23:30.601,2813.0,3872.0,340.0,15272.0,-100.0,2024-10-16 11:22:43.468000,0.0,5528.0,26325.0,12343.0,8471.0,6901.0,10742.0,20815.0,7092.0,20815.0
08 - 09,2025-08-06 09:00:00,1655.0,2025-08-06,2025-08-06 07:00:00,2025-08-05 18:23:30.601,5180.0,4133.0,639.0,14521.0,-381.0,2024-10-16 11:22:43.468000,0.0,6618.0,26325.0,13853.0,6802.0,8100.0,12198.0,20655.0,7102.0,20655.0
09 - 10,2025-08-06 10:00:00,1659.0,2025-08-06,2025-08-06 08:00:00,2025-08-05 18:23:30.601,7139.0,4429.0,1688.0,13501.0,-692.0,2024-10-16 11:22:43.468000,0.0,7735.0,26325.0,15410.0,5063.0,9131.0,13751.0,20472.0,7108.0,20472.0
10 - 11,2025-08-06 11:00:00,1632.0,2025-08-06,2025-08-06 09:00:00,2025-08-05 18:23:30.601,8655.0,4559.0,2377.0,12721.0,-1934.0,2024-10-16 11:22:43.468000,0.0,8513.0,26325.0,15683.0,4758.0,9896.0,14051.0,20441.0,7117.0,20441.0
11 - 12,2025-08-06 12:00:00,1662.0,2025-08-06,2025-08-06 10:00:00,2025-08-05 18:23:30.601,9408.0,4712.0,2452.0,12912.0,-1149.0,2024-10-16 11:22:43.468000,0.0,8988.0,26325.0,16736.0,3691.0,10371.0,15074.0,20426.0,7132.0,20426.0
12 - 13,2025-08-06 13:00:00,1688.0,2025-08-06,2025-08-06 11:00:00,2025-08-05 18:23:30.601,9662.0,4792.0,2310.0,13082.0,-1183.0,2024-10-16 11:22:43.468000,0.0,9177.0,26325.0,16901.0,3725.0,10540.0,15213.0,20627.0,6932.0,20627.0
13 - 14,2025-08-06 14:00:00,1686.0,2025-08-06,2025-08-06 12:00:00,2025-08-05 18:23:30.601,9557.0,4760.0,1935.0,13109.0,-1057.0,2024-10-16 11:22:43.468000,0.0,9100.0,26325.0,16950.0,3701.0,10465.0,15264.0,20651.0,6907.0,20651.0
14 - 15,2025-08-06 15:00:00,1680.0,2025-08-06,2025-08-06 13:00:00,2025-08-05 18:23:30.601,9122.0,4672.0,2625.0,13133.0,-965.0,2024-10-16 11:22:43.468000,0.0,8819.0,26325.0,17205.0,3913.0,10185.0,15525.0,21118.0,6906.0,21118.0
15 - 16,2025-08-06 16:00:00,1712.0,2025-08-06,2025-08-06 14:00:00,2025-08-05 18:23:30.601,8549.0,4558.0,2803.0,13488.0,-1800.0,2024-10-16 11:22:43.468000,0.0,8454.0,26325.0,15699.0,5464.0,9823.0,13987.0,21163.0,6928.0,21163.0
16 - 17,2025-08-06 17:00:00,1717.0,2025-08-06,2025-08-06 15:00:00,2025-08-05 18:23:30.601,7628.0,4313.0,2826.0,13741.0,-641.0,2024-10-16 11:22:43.468000,0.0,7812.0,26325.0,15974.0,5185.0,9197.0,14257.0,21160.0,6931.0,21160.0
17 - 18,2025-08-06 18:00:00,1724.0,2025-08-06,2025-08-06 16:00:00,2025-08-05 18:23:30.601,6211.0,3818.0,2778.0,14285.0,-314.0,2024-10-16 11:22:43.468000,0.0,6710.0,26325.0,14807.0,6370.0,8229.0,13083.0,21177.0,6913.0,21177.0
18 - 19,2025-08-06 19:00:00,1759.0,2025-08-06,2025-08-06 17:00:00,2025-08-05 18:23:30.601,3938.0,3038.0,1787.0,16019.0,-227.0,2024-10-16 11:22:43.468000,0.0,4954.0,26325.0,11756.0,9564.0,6681.0,9997.0,21320.0,6898.0,21320.0
19 - 20,2025-08-06 20:00:00,1771.0,2025-08-06,2025-08-06 18:00:00,2025-08-05 18:23:30.601,1495.0,2379.0,795.0,17643.0,1454.0,2024-10-16 11:22:43.468000,0.0,3244.0,26325.0,10864.0,11075.0,5113.0,9093.0,21940.0,6896.0,21940.0
20 - 21,2025-08-06 21:00:00,1772.0,2025-08-06,2025-08-06 19:00:00,2025-08-05 18:23:30.601,222.0,2246.0,361.0,18362.0,2165.0,2024-10-16 11:22:43.468000,0.0,2553.0,26325.0,10251.0,11743.0,4454.0,8479.0,21994.0,6874.0,21994.0
21 - 22,2025-08-06 22:00:00,1736.0,2025-08-06,2025-08-06 20:00:00,2025-08-05 18:23:30.601,3.0,2372.0,316.0,18048.0,1861.0,2024-10-16 11:22:43.468000,0.0,2578.0,26325.0,10187.0,11771.0,4416.0,8451.0,21958.0,6866.0,21958.0
22 - 23,2025-08-06 23:00:00,1613.0,2025-08-06,2025-08-06 21:00:00,2025-08-05 18:23:30.601,0.0,2574.0,316.0,16494.0,1361.0,2024-10-01 03:51:19.304000,0.0,14944.0,0.0,11151.0,10610.0,4522.0,9538.0,21761.0,6861.0,21761.0
