period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-08 00:00:00,1445.0,2025-08-07,2025-08-07 22:00:00,2025-08-07 18:34:10.914,0.0,2535.0,0.0,15351.0,1031.0,2024-10-01 03:51:19.304000,0.0,14244.0,0.0,6974.0,9995.0,4325.0,5529.0,20218.0,7898.0,16969.0
00 - 01,2025-08-08 01:00:00,1327.0,2025-08-08,2025-08-07 23:00:00,2025-08-07 18:34:10.914,0.0,3052.0,0.0,14244.0,281.0,2024-10-01 03:51:19.304000,0.0,13809.0,0.0,10672.0,9227.0,4735.0,9345.0,20206.0,7694.0,19899.0
01 - 02,2025-08-08 02:00:00,1274.0,2025-08-08,2025-08-08 00:00:00,2025-08-07 18:34:10.914,0.0,3201.0,0.0,13612.0,32.0,2024-10-01 03:51:19.304000,0.0,13561.0,0.0,11534.0,8713.0,4867.0,10260.0,20202.0,7666.0,20247.0
02 - 03,2025-08-08 03:00:00,1245.0,2025-08-08,2025-08-08 01:00:00,2025-08-07 18:34:10.914,0.0,3249.0,0.0,13276.0,223.0,2024-10-01 03:51:19.304000,0.0,13051.0,0.0,12112.0,8138.0,4915.0,10867.0,20205.0,7662.0,20250.0
03 - 04,2025-08-08 04:00:00,1243.0,2025-08-08,2025-08-08 02:00:00,2025-08-07 18:34:10.914,0.0,3205.0,0.0,13201.0,357.0,2024-10-01 03:51:19.304000,0.0,12858.0,0.0,12278.0,7973.0,4870.0,11035.0,20206.0,7662.0,20251.0
04 - 05,2025-08-08 05:00:00,1245.0,2025-08-08,2025-08-08 03:00:00,2025-08-07 18:34:10.914,0.0,2993.0,0.0,13251.0,504.0,2024-10-01 03:51:19.304000,0.0,12756.0,0.0,12167.0,8088.0,4659.0,10922.0,20210.0,7657.0,20255.0
05 - 06,2025-08-08 06:00:00,1280.0,2025-08-08,2025-08-08 04:00:00,2025-08-07 18:34:10.914,78.0,2689.0,0.0,13569.0,381.0,2024-10-01 03:51:19.304000,0.0,13115.0,0.0,11475.0,8784.0,4404.0,10195.0,20213.0,7657.0,20258.0
06 - 07,2025-08-08 07:00:00,1452.0,2025-08-08,2025-08-08 05:00:00,2025-08-07 18:34:10.914,656.0,2353.0,923.0,15173.0,1122.0,2024-10-01 03:51:19.304000,0.0,14135.0,0.0,10524.0,9752.0,4300.0,9072.0,20231.0,7657.0,20276.0
07 - 08,2025-08-08 08:00:00,1588.0,2025-08-08,2025-08-08 06:00:00,2025-08-07 18:34:10.914,1966.0,1906.0,2449.0,16052.0,916.0,2024-10-16 11:22:43.468000,0.0,3410.0,26300.0,9590.0,10677.0,4459.0,8002.0,20222.0,7665.0,20267.0
08 - 09,2025-08-08 09:00:00,1638.0,2025-08-08,2025-08-08 07:00:00,2025-08-07 18:34:10.914,3763.0,1374.0,2644.0,15670.0,757.0,2024-10-16 11:22:43.468000,0.0,3471.0,26300.0,9991.0,10241.0,4673.0,8353.0,20187.0,7687.0,20232.0
09 - 10,2025-08-08 10:00:00,1634.0,2025-08-08,2025-08-08 08:00:00,2025-08-07 18:34:10.914,5654.0,956.0,2644.0,14739.0,175.0,2024-10-16 11:22:43.468000,0.0,3868.0,26300.0,10660.0,9539.0,5026.0,9026.0,20154.0,7718.0,20199.0
10 - 11,2025-08-08 11:00:00,1607.0,2025-08-08,2025-08-08 09:00:00,2025-08-07 18:34:10.914,7248.0,789.0,2644.0,13828.0,-3.0,2024-10-16 11:22:43.468000,0.0,4400.0,26300.0,11814.0,8358.0,5472.0,10207.0,20127.0,7744.0,20172.0
11 - 12,2025-08-08 12:00:00,1640.0,2025-08-08,2025-08-08 10:00:00,2025-08-07 18:34:10.914,8381.0,752.0,2644.0,13916.0,-23.0,2024-10-16 11:22:43.468000,0.0,4861.0,26300.0,12085.0,8044.0,5895.0,10445.0,20084.0,7788.0,20129.0
12 - 13,2025-08-08 13:00:00,1679.0,2025-08-08,2025-08-08 11:00:00,2025-08-07 18:34:10.914,9096.0,886.0,2644.0,13697.0,-68.0,2024-10-16 11:22:43.468000,0.0,5310.0,26300.0,12654.0,7452.0,6313.0,10975.0,20061.0,7810.0,20106.0
13 - 14,2025-08-08 14:00:00,1689.0,2025-08-08,2025-08-08 12:00:00,2025-08-07 18:34:10.914,9308.0,1102.0,2644.0,13478.0,-68.0,2024-10-16 11:22:43.468000,0.0,5598.0,26300.0,13143.0,6948.0,6599.0,11454.0,20046.0,7826.0,20091.0
14 - 15,2025-08-08 15:00:00,1673.0,2025-08-08,2025-08-08 13:00:00,2025-08-07 18:34:10.914,9033.0,1343.0,2644.0,13244.0,-105.0,2024-10-16 11:22:43.468000,0.0,5714.0,26300.0,13451.0,6630.0,6719.0,11778.0,20036.0,7835.0,20081.0
