period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-07 00:00:00,1481.0,2025-08-06,2025-08-06 22:00:00,2025-08-06 19:33:55.499,0.0,2239.0,270.0,15145.0,419.0,2024-10-01 03:51:19.304000,0.0,14707.0,0.0,5764.0,10694.0,4032.0,4283.0,21138.0,7119.0,16458.0
00 - 01,2025-08-07 01:00:00,1317.0,2025-08-07,2025-08-06 23:00:00,2025-08-06 19:33:55.499,0.0,2556.0,0.0,13838.0,782.0,2024-10-01 03:51:19.304000,0.0,13147.0,0.0,11677.0,8728.0,4328.0,10360.0,20939.0,7091.0,20405.0
01 - 02,2025-08-07 02:00:00,1265.0,2025-08-07,2025-08-07 00:00:00,2025-08-06 19:33:55.499,0.0,2546.0,0.0,13290.0,572.0,2024-10-01 03:51:19.304000,0.0,12595.0,0.0,12505.0,8408.0,4311.0,11240.0,20913.0,7097.0,20913.0
02 - 03,2025-08-07 03:00:00,1236.0,2025-08-07,2025-08-07 01:00:00,2025-08-06 19:33:55.499,0.0,2585.0,0.0,12959.0,498.0,2024-10-01 03:51:19.304000,0.0,12363.0,0.0,12781.0,8137.0,4324.0,11545.0,20917.0,7092.0,20917.0
03 - 04,2025-08-07 04:00:00,1234.0,2025-08-07,2025-08-07 02:00:00,2025-08-06 19:33:55.499,0.0,2655.0,0.0,12946.0,553.0,2024-10-01 03:51:19.304000,0.0,12274.0,0.0,12916.0,8002.0,4391.0,11682.0,20918.0,7092.0,20918.0
04 - 05,2025-08-07 05:00:00,1236.0,2025-08-07,2025-08-07 03:00:00,2025-08-06 19:33:55.499,0.0,2676.0,0.0,12946.0,662.0,2024-10-01 03:51:19.304000,0.0,12262.0,0.0,13046.0,7872.0,4411.0,11810.0,20918.0,7092.0,20918.0
05 - 06,2025-08-07 06:00:00,1271.0,2025-08-07,2025-08-07 04:00:00,2025-08-06 19:33:55.499,155.0,2499.0,0.0,13222.0,703.0,2024-10-01 03:51:19.304000,0.0,12500.0,0.0,12719.0,8204.0,4315.0,11448.0,20923.0,7092.0,20923.0
06 - 07,2025-08-07 07:00:00,1443.0,2025-08-07,2025-08-07 05:00:00,2025-08-06 19:33:55.499,1076.0,2126.0,923.0,14612.0,778.0,2024-10-01 03:51:19.304000,0.0,13882.0,0.0,11544.0,9431.0,4403.0,10101.0,20976.0,7096.0,20976.0
07 - 08,2025-08-07 08:00:00,1579.0,2025-08-07,2025-08-07 06:00:00,2025-08-06 19:33:55.499,3163.0,1433.0,2581.0,14981.0,394.0,2024-10-16 11:22:43.468000,0.0,3384.0,26322.0,11025.0,9945.0,4643.0,9446.0,20969.0,7105.0,20969.0
08 - 09,2025-08-07 09:00:00,1620.0,2025-08-07,2025-08-07 07:00:00,2025-08-06 19:33:55.499,5966.0,830.0,2793.0,13986.0,157.0,2024-10-16 11:22:43.468000,0.0,3788.0,26322.0,12213.0,8689.0,5141.0,10593.0,20902.0,7275.0,20902.0
09 - 10,2025-08-07 10:00:00,1623.0,2025-08-07,2025-08-07 08:00:00,2025-08-06 19:33:55.499,8379.0,704.0,2793.0,12713.0,13.0,2024-10-16 11:22:43.468000,0.0,4680.0,26322.0,14155.0,6721.0,5980.0,12532.0,20876.0,7317.0,20876.0
10 - 11,2025-08-07 11:00:00,1596.0,2025-08-07,2025-08-07 09:00:00,2025-08-06 19:33:55.499,9925.0,830.0,2793.0,11934.0,-1664.0,2024-10-16 11:22:43.468000,0.0,5474.0,26322.0,13980.0,6867.0,6731.0,12384.0,20847.0,7193.0,20847.0
11 - 12,2025-08-07 12:00:00,1626.0,2025-08-07,2025-08-07 10:00:00,2025-08-06 19:33:55.499,10481.0,977.0,2793.0,12360.0,-1754.0,2024-10-16 11:22:43.468000,0.0,5896.0,26322.0,13796.0,7027.0,7087.0,12170.0,20823.0,7195.0,20823.0
