period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-13 00:00:00,1456.0,2025-08-12,2025-08-12 22:00:00,2025-08-12 17:42:45.534,0.0,992.0,0.0,15611.0,2091.0,2024-10-01 03:51:19.304000,0.0,13339.0,0.0,8083.0,10667.0,2852.0,6627.0,19757.0,8102.0,18750.0
00 - 01,2025-08-13 01:00:00,1362.0,2025-08-13,2025-08-12 23:00:00,2025-08-12 17:32:56.004,0.0,1338.0,0.0,14721.0,2252.0,2024-10-01 03:51:19.304000,0.0,12110.0,0.0,10186.0,9494.0,2976.0,8824.0,19785.0,7859.0,19680.0
01 - 02,2025-08-13 02:00:00,1302.0,2025-08-13,2025-08-13 00:00:00,2025-08-12 17:42:45.534,0.0,1475.0,0.0,14109.0,2157.0,2024-10-01 03:51:19.304000,0.0,11615.0,0.0,10869.0,8872.0,3080.0,9567.0,19741.0,7883.0,19741.0
02 - 03,2025-08-13 03:00:00,1271.0,2025-08-13,2025-08-13 01:00:00,2025-08-12 17:32:56.004,0.0,1554.0,0.0,13778.0,2123.0,2024-10-01 03:51:19.304000,0.0,11437.0,0.0,11249.0,8497.0,3158.0,9978.0,19746.0,7878.0,19746.0
03 - 04,2025-08-13 04:00:00,1271.0,2025-08-13,2025-08-13 02:00:00,2025-08-12 17:32:56.004,0.0,1611.0,0.0,13753.0,2209.0,2024-10-01 03:51:19.304000,0.0,11438.0,0.0,11417.0,8329.0,3215.0,10146.0,19746.0,7878.0,19746.0
04 - 05,2025-08-13 05:00:00,1276.0,2025-08-13,2025-08-13 03:00:00,2025-08-12 17:32:56.004,0.0,1622.0,0.0,13847.0,2240.0,2024-10-01 03:51:19.304000,0.0,11497.0,0.0,11375.0,8382.0,3225.0,10099.0,19757.0,7867.0,19757.0
05 - 06,2025-08-13 06:00:00,1314.0,2025-08-13,2025-08-13 04:00:00,2025-08-12 17:32:56.004,64.0,1619.0,0.0,14316.0,1612.0,2024-10-01 03:51:19.304000,0.0,12284.0,0.0,10308.0,9451.0,3253.0,8994.0,19758.0,7866.0,19758.0
06 - 07,2025-08-13 07:00:00,1486.0,2025-08-13,2025-08-13 05:00:00,2025-08-12 17:32:56.004,851.0,1555.0,0.0,15950.0,1492.0,2024-10-01 03:51:19.304000,0.0,13840.0,0.0,8914.0,10835.0,3622.0,7428.0,19750.0,7874.0,19750.0
07 - 08,2025-08-13 08:00:00,1624.0,2025-08-13,2025-08-13 06:00:00,2025-08-12 17:32:56.004,3148.0,1329.0,372.0,16284.0,685.0,2024-10-16 11:22:43.468000,0.0,3351.0,26285.0,8579.0,11156.0,4443.0,6955.0,19735.0,7889.0,19735.0
08 - 09,2025-08-13 09:00:00,1657.0,2025-08-13,2025-08-13 07:00:00,2025-08-12 17:32:56.004,6386.0,795.0,520.0,14857.0,-296.0,2024-10-16 11:22:43.468000,0.0,4043.0,26285.0,9805.0,9905.0,5248.0,8148.0,19710.0,7918.0,19710.0
09 - 10,2025-08-13 10:00:00,1644.0,2025-08-13,2025-08-13 08:00:00,2025-08-12 17:32:56.004,9321.0,382.0,579.0,13010.0,-177.0,2024-10-16 11:22:43.468000,0.0,4905.0,26285.0,12512.0,7162.0,6024.0,10868.0,19675.0,7953.0,19675.0
10 - 11,2025-08-13 11:00:00,1625.0,2025-08-13,2025-08-13 09:00:00,2025-08-12 17:32:56.004,11322.0,325.0,981.0,11773.0,-1421.0,2024-10-16 11:22:43.468000,0.0,5709.0,26285.0,13226.0,6405.0,6789.0,11601.0,19632.0,7996.0,19632.0
11 - 12,2025-08-13 12:00:00,1656.0,2025-08-13,2025-08-13 10:00:00,2025-08-12 17:32:56.004,12205.0,363.0,1083.0,11938.0,-1801.0,2024-10-16 11:22:43.468000,0.0,6144.0,26285.0,13057.0,6537.0,7202.0,11401.0,19594.0,8034.0,19594.0
12 - 13,2025-08-13 13:00:00,1658.0,2025-08-13,2025-08-13 11:00:00,2025-08-12 17:32:56.004,12491.0,397.0,1033.0,12074.0,-1859.0,2024-10-16 11:22:43.468000,0.0,6280.0,26285.0,12967.0,6587.0,7346.0,11309.0,19554.0,8074.0,19554.0
13 - 14,2025-08-13 14:00:00,1662.0,2025-08-13,2025-08-13 12:00:00,2025-08-12 17:32:56.004,12370.0,408.0,1033.0,12270.0,-1641.0,2024-10-16 11:22:43.468000,0.0,6233.0,26285.0,12941.0,6597.0,7314.0,11279.0,19538.0,8090.0,19538.0
14 - 15,2025-08-13 15:00:00,1661.0,2025-08-13,2025-08-13 13:00:00,2025-08-12 17:32:56.004,11829.0,404.0,1033.0,12565.0,-998.0,2024-10-16 11:22:43.468000,0.0,5989.0,26285.0,13026.0,6490.0,7072.0,11365.0,19516.0,8110.0,19516.0
15 - 16,2025-08-13 16:00:00,1706.0,2025-08-13,2025-08-13 14:00:00,2025-08-12 17:42:45.534,10926.0,424.0,1033.0,13199.0,-462.0,2024-10-16 11:22:43.468000,0.0,5611.0,26285.0,12545.0,6965.0,6696.0,10839.0,19510.0,8114.0,19510.0
16 - 17,2025-08-13 17:00:00,1737.0,2025-08-13,2025-08-13 15:00:00,2025-08-12 17:42:45.534,9632.0,475.0,1032.0,14278.0,58.0,2024-10-16 11:22:43.468000,0.0,5109.0,26285.0,11566.0,7939.0,6281.0,9829.0,19505.0,8119.0,19505.0
17 - 18,2025-08-13 18:00:00,1753.0,2025-08-13,2025-08-13 16:00:00,2025-08-12 17:32:56.004,7286.0,554.0,942.0,15494.0,568.0,2024-10-16 11:22:43.468000,0.0,4197.0,26285.0,10129.0,9415.0,5512.0,8376.0,19543.0,8111.0,19543.0
18 - 19,2025-08-13 19:00:00,1780.0,2025-08-13,2025-08-13 17:00:00,2025-08-12 17:32:56.004,4059.0,747.0,589.0,17594.0,2059.0,2024-10-16 11:22:43.468000,0.0,3060.0,26285.0,8855.0,11116.0,4420.0,7075.0,19971.0,8092.0,19971.0
19 - 20,2025-08-13 20:00:00,1785.0,2025-08-13,2025-08-13 18:00:00,2025-08-12 17:42:45.534,1368.0,1186.0,495.0,19030.0,2479.0,2024-10-16 11:22:43.468000,0.0,2420.0,26285.0,7769.0,12725.0,3826.0,5984.0,20494.0,8069.0,20494.0
20 - 21,2025-08-13 21:00:00,1789.0,2025-08-13,2025-08-13 19:00:00,2025-08-12 17:32:56.004,166.0,1863.0,183.0,19703.0,2545.0,2024-10-16 11:22:43.468000,0.0,2635.0,26285.0,7370.0,13159.0,3999.0,5581.0,20529.0,8038.0,20529.0
