period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-01 00:00:00,2306.0,2025-07-31,2025-07-31 22:00:00,2025-07-29 14:33:10.490,0.0,1988.0,0.0,15952.0,60.0,2024-10-02 11:28:03.900000,450.0,3073.0,0.0,8545.0,12064.0,3828.0,6239.0,20609.0,7037.0,20609.0
00 - 01,2025-08-01 01:00:00,2112.0,2025-08-01,2025-07-31 23:00:00,2025-07-29 14:33:10.490,0.0,2197.0,0.0,14546.0,30.0,2024-10-02 11:28:03.900000,450.0,3171.0,0.0,10531.0,10578.0,3939.0,8419.0,21109.0,6536.0,21109.0
01 - 02,2025-08-01 02:00:00,2021.0,2025-08-01,2025-08-01 00:00:00,2025-07-29 14:33:10.490,0.0,2319.0,0.0,13891.0,30.0,2024-10-02 11:28:03.900000,450.0,3248.0,0.0,11319.0,9819.0,4042.0,9298.0,21137.0,6484.0,21137.0
02 - 03,2025-08-01 03:00:00,1971.0,2025-08-01,2025-08-01 01:00:00,2025-07-29 14:33:10.490,0.0,2425.0,0.0,13797.0,30.0,2024-10-02 11:28:03.900000,450.0,3335.0,0.0,11497.0,9640.0,4127.0,9526.0,21137.0,6484.0,21137.0
03 - 04,2025-08-01 04:00:00,1963.0,2025-08-01,2025-08-01 02:00:00,2025-07-29 14:33:10.490,0.0,2426.0,0.0,13795.0,30.0,2024-10-02 11:28:03.900000,450.0,3334.0,0.0,11497.0,9640.0,4125.0,9534.0,21137.0,6484.0,21137.0
04 - 05,2025-08-01 05:00:00,1963.0,2025-08-01,2025-08-01 03:00:00,2025-07-29 14:33:10.490,0.0,2371.0,0.0,13740.0,30.0,2024-10-02 11:28:03.900000,450.0,3279.0,0.0,11497.0,9640.0,4070.0,9534.0,21137.0,6484.0,21137.0
05 - 06,2025-08-01 06:00:00,1994.0,2025-08-01,2025-08-01 04:00:00,2025-07-29 14:33:10.490,133.0,2201.0,0.0,13627.0,30.0,2024-10-02 11:28:03.900000,450.0,3167.0,0.0,11497.0,9640.0,3957.0,9503.0,21137.0,6484.0,21137.0
06 - 07,2025-08-01 07:00:00,2292.0,2025-08-01,2025-08-01 05:00:00,2025-07-29 14:33:10.490,811.0,1871.0,923.0,15372.0,30.0,2024-10-02 11:28:03.900000,450.0,3225.0,0.0,8812.0,11402.0,3940.0,6521.0,21137.0,6484.0,20214.0
07 - 08,2025-08-01 08:00:00,2551.0,2025-08-01,2025-08-01 06:00:00,2025-07-29 14:33:10.490,2207.0,1546.0,1055.0,16442.0,30.0,2024-10-16 11:22:43.468000,450.0,3529.0,26244.0,8125.0,12231.0,4181.0,5575.0,21412.0,6484.0,20357.0
08 - 09,2025-08-01 09:00:00,2646.0,2025-08-01,2025-08-01 07:00:00,2025-07-29 14:33:10.490,4098.0,1438.0,1055.0,16064.0,30.0,2024-10-16 11:22:43.468000,450.0,4194.0,26244.0,8906.0,11176.0,4858.0,6260.0,21137.0,6490.0,20082.0
09 - 10,2025-08-01 10:00:00,2667.0,2025-08-01,2025-08-01 08:00:00,2025-07-29 14:33:10.490,5899.0,1549.0,1055.0,15210.0,30.0,2024-10-16 11:22:43.468000,450.0,5008.0,26244.0,10647.0,9436.0,5745.0,7979.0,21137.0,6460.0,20082.0
10 - 11,2025-08-01 11:00:00,2651.0,2025-08-01,2025-08-01 09:00:00,2025-07-29 14:33:10.490,7166.0,1740.0,1055.0,15106.0,30.0,2024-10-16 11:22:43.468000,450.0,5713.0,26244.0,11497.0,8585.0,6490.0,8846.0,21137.0,6441.0,20082.0
