period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-08 00:00:00,1445.0,2025-08-07,2025-08-07 22:00:00,2025-08-06 16:34:15.506,0.0,2223.0,0.0,15358.0,1376.0,2024-10-01 03:51:19.304000,0.0,13892.0,0.0,10490.0,9921.0,4061.0,9045.0,20412.0,7806.0,20412.0
00 - 01,2025-08-08 01:00:00,2064.0,2025-08-08,2025-08-07 23:00:00,2025-08-06 16:34:15.506,0.0,2531.0,0.0,14097.0,-87.0,2024-10-01 03:51:19.304000,0.0,3477.0,0.0,10515.0,9916.0,4268.0,8451.0,20431.0,7578.0,20431.0
01 - 02,2025-08-08 02:00:00,1982.0,2025-08-08,2025-08-08 00:00:00,2025-08-06 16:34:15.506,0.0,2716.0,0.0,14034.0,-65.0,2024-10-01 03:51:19.304000,0.0,3652.0,0.0,10759.0,9662.0,4437.0,8777.0,20421.0,7589.0,20421.0
02 - 03,2025-08-08 03:00:00,1936.0,2025-08-08,2025-08-08 01:00:00,2025-08-06 16:34:15.506,0.0,2773.0,0.0,14067.0,-65.0,2024-10-01 03:51:19.304000,0.0,3698.0,0.0,10759.0,9662.0,4470.0,8823.0,20421.0,7589.0,20421.0
03 - 04,2025-08-08 04:00:00,1934.0,2025-08-08,2025-08-08 02:00:00,2025-08-06 16:34:15.506,0.0,2713.0,0.0,14005.0,-65.0,2024-10-01 03:51:19.304000,0.0,3637.0,0.0,10759.0,9662.0,4408.0,8825.0,20421.0,7589.0,20421.0
04 - 05,2025-08-08 05:00:00,1937.0,2025-08-08,2025-08-08 03:00:00,2025-08-06 16:34:15.506,0.0,2541.0,0.0,13810.0,-87.0,2024-10-01 03:51:19.304000,0.0,3464.0,0.0,10759.0,9662.0,4235.0,8822.0,20421.0,7589.0,20421.0
05 - 06,2025-08-08 06:00:00,1991.0,2025-08-08,2025-08-08 04:00:00,2025-08-06 16:34:15.506,92.0,2313.0,0.0,13573.0,-109.0,2024-10-01 03:51:19.304000,0.0,3264.0,0.0,10759.0,9662.0,4020.0,8768.0,20421.0,7589.0,20421.0
06 - 07,2025-08-08 07:00:00,2258.0,2025-08-08,2025-08-08 05:00:00,2025-08-06 16:34:15.506,725.0,2035.0,923.0,15075.0,-109.0,2024-10-01 03:51:19.304000,0.0,3337.0,0.0,8335.0,11163.0,4021.0,6077.0,20421.0,7589.0,19498.0
07 - 08,2025-08-08 08:00:00,2470.0,2025-08-08,2025-08-08 06:00:00,2025-08-06 16:34:15.506,2283.0,1629.0,2449.0,15740.0,-87.0,2024-10-16 11:22:43.468000,0.0,3614.0,26300.0,6734.0,11540.0,4287.0,4264.0,20695.0,7589.0,18274.0
08 - 09,2025-08-08 09:00:00,2547.0,2025-08-08,2025-08-08 07:00:00,2025-08-06 16:34:15.506,4548.0,1106.0,2644.0,15046.0,-65.0,2024-10-16 11:22:43.468000,0.0,4029.0,26300.0,7420.0,10385.0,4726.0,4873.0,20421.0,7592.0,17805.0
