period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-12 00:00:00,2245.0,2025-08-11,2025-08-11 22:00:00,2025-08-09 19:23:11.006,0.0,433.0,99.0,15529.0,43.0,2024-10-01 03:51:19.304000,0.0,1557.0,0.0,8410.0,13270.0,2216.0,6164.0,21779.0,6419.0,21680.0
00 - 01,2025-08-12 01:00:00,2105.0,2025-08-12,2025-08-11 23:00:00,2025-08-09 19:23:11.006,0.0,389.0,99.0,14518.0,30.0,2024-10-01 03:51:19.304000,0.0,1470.0,0.0,8949.0,12374.0,2114.0,6844.0,21421.0,6350.0,21322.0
01 - 02,2025-08-12 02:00:00,2011.0,2025-08-12,2025-08-12 00:00:00,2025-08-09 19:23:11.006,0.0,373.0,99.0,13850.0,30.0,2024-10-01 03:51:19.304000,0.0,1399.0,0.0,9555.0,11777.0,2043.0,7544.0,21431.0,6341.0,21332.0
02 - 03,2025-08-12 03:00:00,1965.0,2025-08-12,2025-08-12 01:00:00,2025-08-09 19:23:11.006,0.0,373.0,99.0,13519.0,30.0,2024-10-01 03:51:19.304000,0.0,1383.0,0.0,9885.0,11447.0,2041.0,7920.0,21431.0,6341.0,21332.0
03 - 04,2025-08-12 04:00:00,1963.0,2025-08-12,2025-08-12 02:00:00,2025-08-09 19:23:11.006,0.0,375.0,99.0,13521.0,30.0,2024-10-01 03:51:19.304000,0.0,1384.0,0.0,9885.0,11447.0,2044.0,7922.0,21431.0,6341.0,21332.0
04 - 05,2025-08-12 05:00:00,1963.0,2025-08-12,2025-08-12 03:00:00,2025-08-09 19:23:11.006,0.0,391.0,99.0,13506.0,30.0,2024-10-01 03:51:19.304000,0.0,1385.0,0.0,9880.0,11452.0,2024.0,7917.0,21431.0,6341.0,21332.0
05 - 06,2025-08-12 06:00:00,2006.0,2025-08-12,2025-08-12 04:00:00,2025-08-09 19:23:11.006,65.0,386.0,99.0,13775.0,30.0,2024-10-01 03:51:19.304000,0.0,1420.0,0.0,9632.0,11700.0,2045.0,7626.0,21431.0,6341.0,21332.0
06 - 07,2025-08-12 07:00:00,2279.0,2025-08-12,2025-08-12 05:00:00,2025-08-09 19:23:11.006,761.0,329.0,1022.0,15335.0,30.0,2024-10-01 03:51:19.304000,0.0,1721.0,0.0,7904.0,12998.0,2307.0,5626.0,21925.0,6143.0,20903.0
07 - 08,2025-08-12 08:00:00,2522.0,2025-08-12,2025-08-12 06:00:00,2025-08-09 19:23:11.006,2779.0,265.0,1154.0,15944.0,30.0,2024-10-16 11:22:43.468000,0.0,2532.0,26285.0,7985.0,12792.0,3122.0,5463.0,21931.0,6215.0,20777.0
08 - 09,2025-08-12 09:00:00,2653.0,2025-08-12,2025-08-12 07:00:00,2025-08-09 19:23:11.006,5763.0,202.0,1154.0,15209.0,30.0,2024-10-16 11:22:43.468000,0.0,3697.0,26285.0,9692.0,10811.0,4368.0,7039.0,21657.0,6219.0,20503.0
09 - 10,2025-08-12 10:00:00,2668.0,2025-08-12,2025-08-12 08:00:00,2025-08-09 19:23:11.006,8444.0,180.0,1186.0,14215.0,30.0,2024-10-16 11:22:43.468000,0.0,4737.0,26285.0,11781.0,8691.0,5494.0,9113.0,21657.0,6219.0,20472.0
10 - 11,2025-08-12 11:00:00,2600.0,2025-08-12,2025-08-12 09:00:00,2025-08-09 19:23:11.006,10022.0,200.0,1154.0,13651.0,30.0,2024-10-16 11:22:43.468000,0.0,5387.0,26285.0,12977.0,7421.0,6200.0,10377.0,21657.0,6219.0,20398.0
11 - 12,2025-08-12 12:00:00,2607.0,2025-08-12,2025-08-12 10:00:00,2025-08-09 19:23:11.006,10623.0,245.0,1154.0,13364.0,30.0,2024-10-16 11:22:43.468000,0.0,5663.0,26285.0,13552.0,6836.0,6497.0,10945.0,21657.0,6219.0,20388.0
12 - 13,2025-08-12 13:00:00,2638.0,2025-08-12,2025-08-12 11:00:00,2025-08-09 19:23:11.006,10837.0,289.0,1154.0,13477.0,30.0,2024-10-16 11:22:43.468000,0.0,5798.0,26285.0,13575.0,6813.0,6633.0,10936.0,21657.0,6131.0,20388.0
13 - 14,2025-08-12 14:00:00,2668.0,2025-08-12,2025-08-12 12:00:00,2025-08-09 19:23:11.006,10698.0,322.0,1154.0,13759.0,30.0,2024-10-16 11:22:43.468000,0.0,5786.0,26285.0,13265.0,7123.0,6606.0,10597.0,21657.0,6119.0,20388.0
14 - 15,2025-08-12 15:00:00,2603.0,2025-08-12,2025-08-12 13:00:00,2025-08-09 19:23:11.006,10207.0,340.0,1154.0,13569.0,30.0,2024-10-16 11:22:43.468000,0.0,5586.0,26285.0,13255.0,7133.0,6406.0,10652.0,21657.0,6117.0,20388.0
15 - 16,2025-08-12 16:00:00,2682.0,2025-08-12,2025-08-12 14:00:00,2025-08-09 19:23:11.006,9581.0,342.0,1154.0,14362.0,30.0,2024-10-16 11:22:43.468000,0.0,5369.0,26285.0,12195.0,8193.0,6138.0,9513.0,21657.0,6115.0,20388.0
16 - 17,2025-08-12 17:00:00,2725.0,2025-08-12,2025-08-12 15:00:00,2025-08-09 19:23:11.006,8426.0,325.0,1164.0,14556.0,30.0,2024-10-16 11:22:43.468000,0.0,4879.0,26285.0,11552.0,8905.0,5621.0,8827.0,21657.0,6115.0,20457.0
17 - 18,2025-08-12 18:00:00,2770.0,2025-08-12,2025-08-12 16:00:00,2025-08-09 19:23:11.006,6384.0,283.0,1159.0,15698.0,30.0,2024-10-16 11:22:43.468000,0.0,4070.0,26285.0,9596.0,10903.0,4765.0,6825.0,21657.0,6115.0,20499.0
18 - 19,2025-08-12 19:00:00,2789.0,2025-08-12,2025-08-12 17:00:00,2025-08-09 19:23:11.006,3676.0,261.0,1154.0,17345.0,30.0,2024-10-16 11:22:43.468000,0.0,2986.0,26285.0,8007.0,13648.0,3666.0,5218.0,22809.0,6115.0,21655.0
19 - 20,2025-08-12 20:00:00,2789.0,2025-08-12,2025-08-12 18:00:00,2025-08-09 19:23:11.006,1243.0,309.0,1154.0,18707.0,30.0,2024-10-16 11:22:43.468000,0.0,2116.0,26285.0,5814.0,15872.0,2805.0,3025.0,22840.0,6115.0,21686.0
20 - 21,2025-08-12 21:00:00,2787.0,2025-08-12,2025-08-12 19:00:00,2025-08-09 19:23:11.006,144.0,413.0,231.0,19311.0,30.0,2024-10-16 11:22:43.468000,0.0,1781.0,26285.0,5992.0,16829.0,2452.0,3205.0,23052.0,6115.0,22821.0
21 - 22,2025-08-12 22:00:00,2680.0,2025-08-12,2025-08-12 20:00:00,2025-08-09 19:23:11.006,2.0,533.0,99.0,18629.0,30.0,2024-10-16 11:22:43.468000,0.0,1818.0,26285.0,6625.0,16085.0,2514.0,3944.0,22809.0,6115.0,22710.0
