period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-16 00:00:00,1326.0,2025-08-15,2025-08-15 22:00:00,2025-08-15 23:13:30.960,0.0,2885.0,0.0,13706.0,386.0,2024-10-01 03:51:19.304000,0.0,13138.0,0.0,1953.0,8715.0,4605.0,627.0,19622.0,7995.0,10668.0
00 - 01,2025-08-16 01:00:00,1233.0,2025-08-16,2025-08-15 23:00:00,2025-08-15 23:23:35.501,0.0,3117.0,0.0,12812.0,404.0,2024-10-01 03:51:19.304000,0.0,12474.0,0.0,3552.0,7745.0,4664.0,2319.0,19786.0,7783.0,11297.0
01 - 02,2025-08-16 02:00:00,1185.0,2025-08-16,2025-08-16 00:00:00,2025-08-15 23:23:35.501,0.0,3066.0,0.0,12477.0,672.0,2024-10-01 03:51:19.304000,0.0,11822.0,0.0,5157.0,7250.0,4555.0,3972.0,19824.0,7744.0,12408.0
02 - 03,2025-08-16 03:00:00,1152.0,2025-08-16,2025-08-16 01:00:00,2025-08-15 23:23:35.501,0.0,2919.0,0.0,12134.0,669.0,2024-10-01 03:51:19.304000,0.0,11406.0,0.0,6577.0,7089.0,4377.0,5425.0,19900.0,7668.0,13666.0
03 - 04,2025-08-16 04:00:00,1145.0,2025-08-16,2025-08-16 02:00:00,2025-08-15 23:23:35.501,0.0,2652.0,0.0,12054.0,917.0,2024-10-01 03:51:19.304000,0.0,11143.0,0.0,7856.0,7030.0,4107.0,6711.0,19918.0,7650.0,14886.0
04 - 05,2025-08-16 05:00:00,1143.0,2025-08-16,2025-08-16 03:00:00,2025-08-15 23:13:30.960,0.0,2421.0,0.0,12035.0,1121.0,2024-10-01 03:51:19.304000,0.0,10944.0,0.0,9399.0,7038.0,3876.0,8256.0,19923.0,7646.0,16437.0
05 - 06,2025-08-16 06:00:00,1139.0,2025-08-16,2025-08-16 04:00:00,2025-08-15 23:23:35.501,38.0,2285.0,0.0,11970.0,1139.0,2024-10-01 03:51:19.304000,0.0,10820.0,0.0,10453.0,7074.0,3757.0,9314.0,19927.0,7642.0,17527.0
06 - 07,2025-08-16 07:00:00,1248.0,2025-08-16,2025-08-16 05:00:00,2025-08-15 23:13:30.960,707.0,2094.0,923.0,12807.0,1248.0,2024-10-01 03:51:19.304000,0.0,11727.0,0.0,10580.0,7689.0,3871.0,9332.0,19923.0,7646.0,18269.0
07 - 08,2025-08-16 08:00:00,1368.0,2025-08-16,2025-08-16 06:00:00,2025-08-15 23:13:30.960,2772.0,1746.0,1055.0,12876.0,703.0,2024-10-01 03:51:19.304000,0.0,12104.0,0.0,10792.0,7749.0,4425.0,9424.0,19913.0,7655.0,18541.0
08 - 09,2025-08-16 09:00:00,1485.0,2025-08-16,2025-08-16 07:00:00,2025-08-15 23:13:30.960,5689.0,1585.0,1055.0,12376.0,14.0,2024-10-01 03:51:19.304000,0.0,12285.0,0.0,12241.0,6820.0,5542.0,10756.0,19874.0,7696.0,19060.0
09 - 10,2025-08-16 10:00:00,1577.0,2025-08-16,2025-08-16 08:00:00,2025-08-15 23:23:35.501,8190.0,1654.0,1055.0,12019.0,-1987.0,2024-10-01 03:51:19.304000,0.0,13765.0,0.0,11800.0,7342.0,6664.0,10223.0,19842.0,7728.0,19142.0
