period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-19 00:00:00,1455.0,2025-08-18,2025-08-18 22:00:00,2025-08-18 15:33:35.798,0.0,223.0,248.0,15292.0,2734.0,2024-10-01 03:51:19.304000,210.0,12509.0,0.0,9414.0,10433.0,2126.0,7959.0,20539.0,7530.0,19847.0
00 - 01,2025-08-19 01:00:00,1347.0,2025-08-19,2025-08-18 23:00:00,2025-08-18 15:33:35.798,0.0,298.0,33.0,14148.0,2451.0,2024-10-01 03:51:19.304000,0.0,11665.0,0.0,10232.0,9677.0,2020.0,8885.0,20093.0,7604.0,19908.0
01 - 02,2025-08-19 02:00:00,1276.0,2025-08-19,2025-08-19 00:00:00,2025-08-18 15:33:35.798,0.0,342.0,0.0,13462.0,2480.0,2024-10-01 03:51:19.304000,0.0,10985.0,0.0,10919.0,8990.0,1992.0,9643.0,19909.0,7743.0,19909.0
02 - 03,2025-08-19 03:00:00,1244.0,2025-08-19,2025-08-19 01:00:00,2025-08-18 15:33:35.798,0.0,420.0,0.0,13113.0,2451.0,2024-10-01 03:51:19.304000,0.0,10658.0,0.0,11313.0,8607.0,2055.0,10069.0,19920.0,7733.0,19920.0
03 - 04,2025-08-19 04:00:00,1239.0,2025-08-19,2025-08-19 02:00:00,2025-08-18 15:33:35.798,0.0,517.0,0.0,13057.0,2333.0,2024-10-01 03:51:19.304000,0.0,10709.0,0.0,11381.0,8548.0,2177.0,10142.0,19928.0,7724.0,19928.0
04 - 05,2025-08-19 05:00:00,1246.0,2025-08-19,2025-08-19 03:00:00,2025-08-18 15:33:35.798,0.0,594.0,0.0,13132.0,2127.0,2024-10-01 03:51:19.304000,0.0,10979.0,0.0,11185.0,8748.0,2257.0,9939.0,19933.0,7720.0,19933.0
05 - 06,2025-08-19 06:00:00,1289.0,2025-08-19,2025-08-19 04:00:00,2025-08-18 15:33:35.798,15.0,627.0,0.0,13597.0,1211.0,2024-10-01 03:51:19.304000,0.0,12271.0,0.0,9870.0,10087.0,2299.0,8581.0,19957.0,7716.0,19957.0
06 - 07,2025-08-19 07:00:00,1476.0,2025-08-19,2025-08-19 05:00:00,2025-08-18 15:33:35.798,681.0,602.0,0.0,15296.0,2176.0,2024-10-01 03:51:19.304000,0.0,13240.0,0.0,9650.0,10452.0,2667.0,8174.0,20102.0,7715.0,20102.0
07 - 08,2025-08-19 08:00:00,1622.0,2025-08-19,2025-08-19 06:00:00,2025-08-18 15:33:35.798,2842.0,496.0,137.0,15709.0,1205.0,2024-10-16 11:22:43.468000,0.0,2159.0,26322.0,9125.0,10969.0,3536.0,7503.0,20093.0,7754.0,20093.0
08 - 09,2025-08-19 09:00:00,1657.0,2025-08-19,2025-08-19 07:00:00,2025-08-18 15:33:35.798,6057.0,299.0,157.0,14349.0,-104.0,2024-10-16 11:22:43.468000,0.0,3178.0,26322.0,10134.0,9789.0,4664.0,8477.0,19923.0,7785.0,19923.0
09 - 10,2025-08-19 10:00:00,1645.0,2025-08-19,2025-08-19 08:00:00,2025-08-18 15:33:35.798,8909.0,194.0,281.0,12666.0,-773.0,2024-10-16 11:22:43.468000,0.0,4320.0,26322.0,12190.0,7689.0,5750.0,10545.0,19879.0,7731.0,19879.0
