period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-19 00:00:00,1455.0,2025-08-18,2025-08-18 22:00:00,2025-08-18 21:33:40.957,0.0,211.0,248.0,15292.0,2662.0,2024-10-01 03:51:19.304000,210.0,12632.0,0.0,3623.0,10511.0,2119.0,2168.0,20553.0,7515.0,14134.0
00 - 01,2025-08-19 01:00:00,1347.0,2025-08-19,2025-08-18 23:00:00,2025-08-18 21:33:40.957,0.0,222.0,33.0,14148.0,2498.0,2024-10-01 03:51:19.304000,0.0,11594.0,0.0,5879.0,9704.0,1946.0,4532.0,20074.0,7619.0,15583.0
01 - 02,2025-08-19 02:00:00,1276.0,2025-08-19,2025-08-19 00:00:00,2025-08-18 21:33:40.957,0.0,263.0,0.0,13462.0,2626.0,2024-10-01 03:51:19.304000,0.0,10775.0,0.0,8350.0,8904.0,1933.0,7074.0,19889.0,7753.0,17253.0
02 - 03,2025-08-19 03:00:00,1244.0,2025-08-19,2025-08-19 01:00:00,2025-08-18 21:33:40.957,0.0,340.0,0.0,13113.0,2632.0,2024-10-01 03:51:19.304000,0.0,10407.0,0.0,10093.0,8495.0,1986.0,8849.0,19900.0,7743.0,18587.0
03 - 04,2025-08-19 04:00:00,1239.0,2025-08-19,2025-08-19 02:00:00,2025-08-18 21:33:40.957,0.0,429.0,0.0,13057.0,2510.0,2024-10-01 03:51:19.304000,0.0,10406.0,0.0,10840.0,8484.0,2064.0,9601.0,19908.0,7734.0,19324.0
04 - 05,2025-08-19 05:00:00,1246.0,2025-08-19,2025-08-19 03:00:00,2025-08-18 21:33:40.957,0.0,502.0,0.0,13132.0,2257.0,2024-10-01 03:51:19.304000,0.0,10696.0,0.0,10863.0,8714.0,2161.0,9617.0,19913.0,7730.0,19578.0
05 - 06,2025-08-19 06:00:00,1289.0,2025-08-19,2025-08-19 04:00:00,2025-08-18 21:33:40.957,26.0,544.0,0.0,13591.0,1294.0,2024-10-01 03:51:19.304000,0.0,12030.0,0.0,9702.0,10076.0,2221.0,8413.0,19937.0,7726.0,19778.0
06 - 07,2025-08-19 07:00:00,1476.0,2025-08-19,2025-08-19 05:00:00,2025-08-18 21:33:40.957,655.0,550.0,0.0,15311.0,2158.0,2024-10-01 03:51:19.304000,0.0,13140.0,0.0,9481.0,10549.0,2604.0,8005.0,20082.0,7730.0,20030.0
07 - 08,2025-08-19 08:00:00,1622.0,2025-08-19,2025-08-19 06:00:00,2025-08-18 21:33:40.957,2770.0,469.0,137.0,15749.0,1228.0,2024-10-16 11:22:43.468000,0.0,2100.0,26322.0,8868.0,11045.0,3477.0,7246.0,20073.0,7773.0,19914.0
08 - 09,2025-08-19 09:00:00,1657.0,2025-08-19,2025-08-19 07:00:00,2025-08-18 21:33:40.957,5935.0,264.0,157.0,14418.0,-68.0,2024-10-16 11:22:43.468000,0.0,3090.0,26322.0,9787.0,9909.0,4576.0,8130.0,19899.0,7810.0,19696.0
09 - 10,2025-08-19 10:00:00,1645.0,2025-08-19,2025-08-19 08:00:00,2025-08-18 21:33:40.957,8650.0,166.0,281.0,12812.0,-879.0,2024-10-16 11:22:43.468000,0.0,4177.0,26322.0,11477.0,8083.0,5608.0,9832.0,19850.0,7839.0,19560.0
10 - 11,2025-08-19 11:00:00,1602.0,2025-08-19,2025-08-19 09:00:00,2025-08-18 21:33:40.957,10376.0,219.0,706.0,11789.0,-1247.0,2024-10-16 11:22:43.468000,0.0,4972.0,26322.0,12412.0,6736.0,6300.0,10810.0,19827.0,7861.0,19148.0
11 - 12,2025-08-19 12:00:00,1613.0,2025-08-19,2025-08-19 10:00:00,2025-08-18 21:33:40.957,11009.0,291.0,751.0,11982.0,-685.0,2024-10-16 11:22:43.468000,0.0,5284.0,26322.0,12932.0,6101.0,6567.0,11319.0,19804.0,7884.0,19032.0
12 - 13,2025-08-19 13:00:00,1618.0,2025-08-19,2025-08-19 11:00:00,2025-08-18 21:33:40.957,10963.0,355.0,764.0,12065.0,-356.0,2024-10-16 11:22:43.468000,0.0,5322.0,26322.0,12975.0,5814.0,6606.0,11357.0,19779.0,7909.0,18790.0
13 - 14,2025-08-19 14:00:00,1630.0,2025-08-19,2025-08-19 12:00:00,2025-08-18 21:33:40.957,10629.0,409.0,764.0,12531.0,23.0,2024-10-16 11:22:43.468000,0.0,5229.0,26322.0,12600.0,5994.0,6514.0,10970.0,19760.0,7928.0,18594.0
