period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-30 00:00:00,1491.0,2025-07-29,2025-07-29 22:00:00,2025-07-29 01:32:41.048,0.0,1809.0,408.0,16126.0,2232.0,2024-10-01 03:51:19.304000,0.0,13813.0,0.0,9318.0,10186.0,3708.0,7827.0,19912.0,8138.0,19504.0
00 - 01,2025-07-30 01:00:00,1930.0,2025-07-30,2025-07-29 23:00:00,2025-07-29 01:32:41.048,0.0,1890.0,0.0,15076.0,-50.0,2024-10-01 03:51:19.304000,0.0,2929.0,0.0,9033.0,11472.0,3653.0,7103.0,20505.0,7298.0,20505.0
01 - 02,2025-07-30 02:00:00,1900.0,2025-07-30,2025-07-30 00:00:00,2025-07-29 01:32:41.048,0.0,1911.0,0.0,14508.0,-46.0,2024-10-01 03:51:19.304000,0.0,2913.0,0.0,9703.0,10898.0,3655.0,7803.0,20602.0,7199.0,20602.0
02 - 03,2025-07-30 03:00:00,1870.0,2025-07-30,2025-07-30 01:00:00,2025-07-29 01:32:41.048,0.0,1886.0,0.0,14337.0,-46.0,2024-10-01 03:51:19.304000,0.0,2880.0,0.0,9847.0,10755.0,3629.0,7977.0,20602.0,7199.0,20602.0
03 - 04,2025-07-30 04:00:00,1856.0,2025-07-30,2025-07-30 02:00:00,2025-07-29 01:32:41.048,0.0,1797.0,0.0,14287.0,-5.0,2024-10-01 03:51:19.304000,0.0,2790.0,0.0,9847.0,10755.0,3538.0,7991.0,20602.0,7199.0,20602.0
04 - 05,2025-07-30 05:00:00,1839.0,2025-07-30,2025-07-30 03:00:00,2025-07-29 01:32:41.048,0.0,1650.0,0.0,14136.0,-10.0,2024-10-01 03:51:19.304000,0.0,2643.0,0.0,9847.0,10755.0,3391.0,8008.0,20602.0,7199.0,20602.0
05 - 06,2025-07-30 06:00:00,1372.0,2025-07-30,2025-07-30 04:00:00,2025-07-29 01:32:41.048,212.0,1483.0,0.0,14075.0,-82.0,2024-10-01 03:51:19.304000,0.0,2575.0,0.0,9766.0,10835.0,3322.0,8394.0,20602.0,7199.0,20602.0
06 - 07,2025-07-30 07:00:00,1417.0,2025-07-30,2025-07-30 05:00:00,2025-07-29 01:32:41.048,1274.0,1245.0,923.0,15748.0,-82.0,2024-10-01 03:51:19.304000,0.0,2863.0,0.0,7377.0,12301.0,3528.0,5960.0,20602.0,7192.0,19678.0
07 - 08,2025-07-30 08:00:00,2277.0,2025-07-30,2025-07-30 06:00:00,2025-07-29 01:32:41.048,3314.0,824.0,1657.0,16432.0,-82.0,2024-10-16 11:22:43.468000,0.0,3325.0,26244.0,6658.0,12560.0,3954.0,4381.0,20876.0,7191.0,19219.0
08 - 09,2025-07-30 09:00:00,2533.0,2025-07-30,2025-07-30 07:00:00,2025-07-29 01:32:41.048,5820.0,567.0,1743.0,15786.0,-64.0,2024-10-16 11:22:43.468000,0.0,4108.0,26244.0,7801.0,11058.0,4792.0,5268.0,20602.0,7212.0,18859.0
09 - 10,2025-07-30 10:00:00,2780.0,2025-07-30,2025-07-30 08:00:00,2025-07-29 01:32:41.048,7873.0,637.0,1699.0,14710.0,-50.0,2024-10-16 11:22:43.468000,0.0,4974.0,26244.0,9847.0,9012.0,5749.0,7067.0,20602.0,7215.0,18859.0
10 - 11,2025-07-30 11:00:00,2922.0,2025-07-30,2025-07-30 09:00:00,2025-07-29 01:32:41.048,8960.0,804.0,1699.0,14998.0,-50.0,2024-10-16 11:22:43.468000,0.0,5598.0,26244.0,10192.0,8666.0,6381.0,7270.0,20602.0,7219.0,18859.0
11 - 12,2025-07-30 12:00:00,3013.0,2025-07-30,2025-07-30 10:00:00,2025-07-29 01:32:41.048,9347.0,938.0,1699.0,15024.0,-35.0,2024-10-16 11:22:43.468000,0.0,5881.0,26244.0,10459.0,8400.0,6660.0,7446.0,20602.0,7220.0,18859.0
12 - 13,2025-07-30 13:00:00,3038.0,2025-07-30,2025-07-30 11:00:00,2025-07-29 01:32:41.048,9401.0,998.0,1699.0,15072.0,-35.0,2024-10-16 11:22:43.468000,0.0,5963.0,26244.0,10500.0,8358.0,6749.0,7462.0,20602.0,7220.0,18859.0
13 - 14,2025-07-30 14:00:00,3027.0,2025-07-30,2025-07-30 12:00:00,2025-07-29 01:32:41.048,9293.0,1029.0,1699.0,15058.0,-35.0,2024-10-16 11:22:43.468000,0.0,5946.0,26244.0,10498.0,8360.0,6733.0,7471.0,20602.0,7220.0,18859.0
14 - 15,2025-07-30 15:00:00,2965.0,2025-07-30,2025-07-30 13:00:00,2025-07-29 01:32:41.048,8818.0,1037.0,1699.0,15094.0,-70.0,2024-10-16 11:22:43.468000,0.0,5757.0,26244.0,10224.0,8634.0,6530.0,7259.0,20602.0,7220.0,18859.0
15 - 16,2025-07-30 16:00:00,2895.0,2025-07-30,2025-07-30 14:00:00,2025-07-29 01:32:41.048,8133.0,980.0,1699.0,15075.0,-100.0,2024-10-16 11:22:43.468000,0.0,5420.0,26244.0,9847.0,8995.0,6180.0,6952.0,20602.0,7218.0,18842.0
16 - 17,2025-07-30 17:00:00,2761.0,2025-07-30,2025-07-30 15:00:00,2025-07-29 01:32:41.048,7001.0,888.0,1591.0,15430.0,-185.0,2024-10-16 11:22:43.468000,0.0,4887.0,26244.0,8944.0,10003.0,5612.0,6183.0,20602.0,7213.0,18947.0
17 - 18,2025-07-30 18:00:00,1913.0,2025-07-30,2025-07-30 16:00:00,2025-07-29 01:32:41.048,5362.0,778.0,1576.0,16548.0,-225.0,2024-10-16 11:22:43.468000,0.0,4206.0,26244.0,7246.0,11820.0,4954.0,5333.0,20705.0,7213.0,19066.0
18 - 19,2025-07-30 19:00:00,1892.0,2025-07-30,2025-07-30 17:00:00,2025-07-29 01:32:41.048,3370.0,620.0,1126.0,17980.0,-225.0,2024-10-16 11:22:43.468000,0.0,3264.0,26244.0,6384.0,14223.0,3982.0,4492.0,21752.0,7211.0,20607.0
19 - 20,2025-07-30 20:00:00,1878.0,2025-07-30,2025-07-30 18:00:00,2025-07-29 01:32:41.048,1388.0,532.0,1055.0,19228.0,30.0,2024-10-16 11:22:43.468000,0.0,2409.0,26244.0,4850.0,16078.0,3120.0,2972.0,21985.0,7193.0,20927.0
20 - 21,2025-07-30 21:00:00,1868.0,2025-07-30,2025-07-30 19:00:00,2025-07-29 01:32:41.048,246.0,531.0,132.0,19661.0,30.0,2024-10-16 11:22:43.468000,0.0,1961.0,26244.0,4723.0,17002.0,2629.0,2855.0,21857.0,7191.0,21725.0
21 - 22,2025-07-30 22:00:00,2034.0,2025-07-30,2025-07-30 20:00:00,2025-07-29 01:32:41.048,4.0,592.0,0.0,19072.0,30.0,2024-10-16 11:22:43.468000,0.0,1893.0,26244.0,5290.0,16463.0,2579.0,3256.0,21753.0,7191.0,21753.0
22 - 23,2025-07-30 23:00:00,1964.0,2025-07-30,2025-07-30 21:00:00,2025-07-29 01:32:41.048,0.0,696.0,0.0,17699.0,-135.0,2024-10-01 03:51:19.304000,0.0,1943.0,0.0,6095.0,15233.0,2601.0,4131.0,21328.0,7191.0,21328.0
