period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-15 00:00:00,2182.0,2025-08-14,2025-08-14 22:00:00,2025-08-13 04:22:50.799,0.0,3822.0,0.0,16133.0,35.0,2024-10-01 03:51:19.304000,0.0,4815.0,0.0,9139.0,10533.0,5565.0,6957.0,19672.0,7591.0,19672.0
00 - 01,2025-08-15 01:00:00,2038.0,2025-08-15,2025-08-14 23:00:00,2025-08-13 04:22:50.799,0.0,3908.0,0.0,14040.0,30.0,2024-10-01 03:51:19.304000,0.0,4745.0,0.0,12657.0,8463.0,5547.0,10619.0,21120.0,6684.0,21120.0
01 - 02,2025-08-15 02:00:00,1902.0,2025-08-15,2025-08-15 00:00:00,2025-08-13 04:32:35.545,0.0,3827.0,0.0,13066.0,30.0,2024-10-01 03:51:19.304000,0.0,4623.0,0.0,13536.0,7585.0,5451.0,11635.0,21121.0,6503.0,21121.0
02 - 03,2025-08-15 03:00:00,1853.0,2025-08-15,2025-08-15 01:00:00,2025-08-13 04:22:50.799,0.0,3610.0,0.0,12716.0,30.0,2024-10-01 03:51:19.304000,0.0,4399.0,0.0,13670.0,7451.0,5234.0,11817.0,21121.0,6503.0,21121.0
03 - 04,2025-08-15 04:00:00,1836.0,2025-08-15,2025-08-15 02:00:00,2025-08-13 04:22:50.799,0.0,3312.0,0.0,12597.0,30.0,2024-10-01 03:51:19.304000,0.0,4110.0,0.0,13490.0,7631.0,4936.0,11654.0,21121.0,6503.0,21121.0
04 - 05,2025-08-15 05:00:00,1809.0,2025-08-15,2025-08-15 03:00:00,2025-08-13 04:22:50.799,0.0,2962.0,0.0,12403.0,30.0,2024-10-01 03:51:19.304000,0.0,3768.0,0.0,13333.0,7788.0,4585.0,11524.0,21121.0,6503.0,21121.0
05 - 06,2025-08-15 06:00:00,1743.0,2025-08-15,2025-08-15 04:00:00,2025-08-13 04:22:50.799,45.0,2547.0,0.0,11909.0,30.0,2024-10-01 03:51:19.304000,0.0,3367.0,0.0,13430.0,7691.0,4187.0,11687.0,21121.0,6503.0,21121.0
06 - 07,2025-08-15 07:00:00,1766.0,2025-08-15,2025-08-15 05:00:00,2025-08-13 04:32:35.545,743.0,2034.0,923.0,11680.0,30.0,2024-10-01 03:51:19.304000,0.0,3153.0,0.0,12657.0,7664.0,3986.0,10891.0,21245.0,6503.0,20322.0
07 - 08,2025-08-15 08:00:00,1879.0,2025-08-15,2025-08-15 06:00:00,2025-08-13 04:22:50.799,2778.0,1494.0,1055.0,11347.0,30.0,2024-10-01 03:51:19.304000,0.0,3474.0,0.0,13078.0,6988.0,4329.0,11199.0,21121.0,6503.0,20066.0
08 - 09,2025-08-15 09:00:00,2004.0,2025-08-15,2025-08-15 07:00:00,2025-08-13 04:22:50.799,5639.0,929.0,1055.0,10906.0,30.0,2024-10-01 03:51:19.304000,0.0,4110.0,0.0,14210.0,5856.0,5020.0,12206.0,21121.0,6506.0,20066.0
09 - 10,2025-08-15 10:00:00,2070.0,2025-08-15,2025-08-15 08:00:00,2025-08-13 04:22:50.799,8237.0,586.0,1055.0,10059.0,30.0,2024-10-01 03:51:19.304000,0.0,4819.0,0.0,15825.0,4241.0,5788.0,13755.0,21121.0,6507.0,20066.0
10 - 11,2025-08-15 11:00:00,2061.0,2025-08-15,2025-08-15 09:00:00,2025-08-13 04:22:50.799,9949.0,491.0,1055.0,9838.0,30.0,2024-10-01 03:51:19.304000,0.0,5429.0,0.0,16688.0,3378.0,6430.0,14627.0,21121.0,6507.0,20066.0
11 - 12,2025-08-15 12:00:00,2061.0,2025-08-15,2025-08-15 10:00:00,2025-08-13 04:22:50.799,10699.0,510.0,1055.0,9418.0,30.0,2024-10-01 03:51:19.304000,0.0,5740.0,0.0,17457.0,2609.0,6778.0,15396.0,21121.0,6507.0,20066.0
12 - 13,2025-08-15 13:00:00,2061.0,2025-08-15,2025-08-15 11:00:00,2025-08-13 04:22:50.799,10888.0,578.0,1055.0,9331.0,30.0,2024-10-01 03:51:19.304000,0.0,5878.0,0.0,17694.0,2372.0,6929.0,15633.0,21121.0,6507.0,20066.0
13 - 14,2025-08-15 14:00:00,2061.0,2025-08-15,2025-08-15 12:00:00,2025-08-13 04:22:50.799,10738.0,633.0,1055.0,9395.0,30.0,2024-10-01 03:51:19.304000,0.0,5871.0,0.0,17618.0,2448.0,6917.0,15557.0,21121.0,6507.0,20066.0
14 - 15,2025-08-15 15:00:00,2061.0,2025-08-15,2025-08-15 13:00:00,2025-08-13 04:32:35.545,10293.0,687.0,1055.0,9643.0,30.0,2024-10-01 03:51:19.304000,0.0,5748.0,0.0,17229.0,2837.0,6776.0,15168.0,21121.0,6507.0,20066.0
15 - 16,2025-08-15 16:00:00,2065.0,2025-08-15,2025-08-15 14:00:00,2025-08-13 04:22:50.799,9607.0,748.0,1055.0,9936.0,30.0,2024-10-01 03:51:19.304000,0.0,5533.0,0.0,16694.0,3372.0,6534.0,14629.0,21121.0,6505.0,20066.0
16 - 17,2025-08-15 17:00:00,2122.0,2025-08-15,2025-08-15 15:00:00,2025-08-13 04:22:50.799,8210.0,803.0,1055.0,10365.0,30.0,2024-10-01 03:51:19.304000,0.0,5022.0,0.0,15707.0,4359.0,5976.0,13585.0,21121.0,6505.0,20066.0
17 - 18,2025-08-15 18:00:00,2194.0,2025-08-15,2025-08-15 16:00:00,2025-08-13 04:22:50.799,6032.0,891.0,1055.0,11772.0,30.0,2024-10-01 03:51:19.304000,0.0,4268.0,0.0,13449.0,6617.0,5125.0,11255.0,21121.0,6505.0,20066.0
