period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-07 00:00:00,1481.0,2025-08-06,2025-08-06 22:00:00,2025-08-05 20:43:30.583,0.0,2776.0,316.0,15152.0,969.0,2024-10-01 03:51:19.304000,0.0,14157.0,0.0,11349.0,9592.0,4591.0,9868.0,21448.0,6844.0,20941.0
00 - 01,2025-08-07 01:00:00,2048.0,2025-08-07,2025-08-06 23:00:00,2025-08-05 20:43:30.583,0.0,2822.0,0.0,13840.0,-87.0,2024-10-01 03:51:19.304000,0.0,3667.0,0.0,12047.0,9367.0,4560.0,9999.0,21414.0,6631.0,21414.0
01 - 02,2025-08-07 02:00:00,1968.0,2025-08-07,2025-08-07 00:00:00,2025-08-05 20:43:30.583,0.0,2811.0,0.0,13542.0,-65.0,2024-10-01 03:51:19.304000,0.0,3638.0,0.0,12342.0,9066.0,4540.0,10373.0,21408.0,6637.0,21408.0
02 - 03,2025-08-07 03:00:00,1922.0,2025-08-07,2025-08-07 01:00:00,2025-08-05 20:43:30.583,0.0,2832.0,0.0,13538.0,-65.0,2024-10-01 03:51:19.304000,0.0,3648.0,0.0,12342.0,9066.0,4537.0,10420.0,21408.0,6637.0,21408.0
03 - 04,2025-08-07 04:00:00,1920.0,2025-08-07,2025-08-07 02:00:00,2025-08-05 20:43:30.583,0.0,2822.0,0.0,13526.0,-65.0,2024-10-01 03:51:19.304000,0.0,3637.0,0.0,12342.0,9066.0,4524.0,10421.0,21408.0,6637.0,21408.0
04 - 05,2025-08-07 05:00:00,1923.0,2025-08-07,2025-08-07 03:00:00,2025-08-05 20:43:30.583,0.0,2725.0,0.0,13373.0,-87.0,2024-10-01 03:51:19.304000,0.0,3524.0,0.0,12342.0,9066.0,4393.0,10418.0,21408.0,6637.0,21408.0
05 - 06,2025-08-07 06:00:00,1977.0,2025-08-07,2025-08-07 04:00:00,2025-08-05 20:43:30.583,144.0,2543.0,0.0,13229.0,-109.0,2024-10-01 03:51:19.304000,0.0,3404.0,0.0,12342.0,9066.0,4271.0,10364.0,21408.0,6637.0,21408.0
06 - 07,2025-08-07 07:00:00,2244.0,2025-08-07,2025-08-07 05:00:00,2025-08-05 20:43:30.583,998.0,2198.0,923.0,14657.0,-109.0,2024-10-01 03:51:19.304000,0.0,3504.0,0.0,10033.0,10452.0,4315.0,7789.0,21408.0,6637.0,20485.0
07 - 08,2025-08-07 08:00:00,2456.0,2025-08-07,2025-08-07 06:00:00,2025-08-05 20:43:30.583,2973.0,1516.0,2581.0,15089.0,-87.0,2024-10-16 11:22:43.468000,0.0,3682.0,26322.0,8447.0,10694.0,4482.0,5991.0,21682.0,6637.0,19141.0
08 - 09,2025-08-07 09:00:00,2520.0,2025-08-07,2025-08-07 07:00:00,2025-08-05 20:43:30.583,5634.0,913.0,2793.0,14174.0,30.0,2024-10-16 11:22:43.468000,0.0,4180.0,26322.0,9548.0,9106.0,5038.0,7028.0,21408.0,6641.0,18654.0
09 - 10,2025-08-07 10:00:00,2525.0,2025-08-07,2025-08-07 08:00:00,2025-08-05 20:43:30.583,7884.0,793.0,2793.0,12951.0,30.0,2024-10-16 11:22:43.468000,0.0,4935.0,26322.0,11602.0,7052.0,5870.0,9078.0,21408.0,6641.0,18654.0
10 - 11,2025-08-07 11:00:00,2483.0,2025-08-07,2025-08-07 09:00:00,2025-08-05 20:43:30.583,9275.0,907.0,2793.0,12920.0,30.0,2024-10-16 11:22:43.468000,0.0,5620.0,26322.0,12342.0,6312.0,6578.0,9859.0,21408.0,6645.0,18654.0
11 - 12,2025-08-07 12:00:00,2530.0,2025-08-07,2025-08-07 10:00:00,2025-08-05 20:43:30.583,9794.0,1077.0,2793.0,13161.0,30.0,2024-10-16 11:22:43.468000,0.0,6007.0,26322.0,12490.0,6164.0,6967.0,9960.0,21408.0,6645.0,18654.0
12 - 13,2025-08-07 13:00:00,2571.0,2025-08-07,2025-08-07 11:00:00,2025-08-05 20:43:30.583,9790.0,1162.0,2793.0,13392.0,30.0,2024-10-16 11:22:43.468000,0.0,6097.0,26322.0,12342.0,6312.0,7050.0,9771.0,21408.0,6645.0,18654.0
13 - 14,2025-08-07 14:00:00,2567.0,2025-08-07,2025-08-07 12:00:00,2025-08-05 20:43:30.583,9568.0,1135.0,2793.0,13267.0,30.0,2024-10-16 11:22:43.468000,0.0,5972.0,26322.0,12342.0,6312.0,6925.0,9775.0,21408.0,6645.0,18654.0
14 - 15,2025-08-07 15:00:00,2536.0,2025-08-07,2025-08-07 13:00:00,2025-08-05 20:43:30.583,9134.0,1056.0,2793.0,12997.0,30.0,2024-10-16 11:22:43.468000,0.0,5701.0,26322.0,12342.0,6312.0,6654.0,9806.0,21408.0,6645.0,18654.0
15 - 16,2025-08-07 16:00:00,2584.0,2025-08-07,2025-08-07 14:00:00,2025-08-05 20:43:30.583,8372.0,941.0,2793.0,13058.0,-10.0,2024-10-16 11:22:43.468000,0.0,5278.0,26322.0,11790.0,6864.0,6204.0,9206.0,21408.0,6645.0,18654.0
16 - 17,2025-08-07 17:00:00,2610.0,2025-08-07,2025-08-07 15:00:00,2025-08-05 20:43:30.583,7195.0,820.0,2793.0,13897.0,-20.0,2024-10-16 11:22:43.468000,0.0,4717.0,26322.0,10314.0,8340.0,5577.0,7704.0,21408.0,6642.0,18654.0
