period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-03 00:00:00,2034.0,2025-08-02,2025-08-02 22:00:00,2025-07-31 01:32:45.402,0.0,850.0,0.0,13855.0,30.0,2024-10-02 11:28:03.900000,0.0,1801.0,0.0,9499.0,11186.0,2640.0,7465.0,20685.0,7268.0,20685.0
00 - 01,2025-08-03 01:00:00,1886.0,2025-08-03,2025-08-02 23:00:00,2025-07-31 01:32:45.402,0.0,912.0,0.0,12833.0,30.0,2024-10-02 11:28:03.900000,0.0,1791.0,0.0,10682.0,10209.0,2594.0,8796.0,20891.0,7054.0,20891.0
01 - 02,2025-08-03 02:00:00,1791.0,2025-08-03,2025-08-03 00:00:00,2025-07-31 01:32:45.402,0.0,980.0,0.0,12162.0,30.0,2024-10-02 11:28:03.900000,0.0,1832.0,0.0,11192.0,9484.0,2648.0,9401.0,20676.0,7024.0,20676.0
02 - 03,2025-08-03 03:00:00,1735.0,2025-08-03,2025-08-03 01:00:00,2025-07-31 01:32:45.402,0.0,1002.0,0.0,11762.0,30.0,2024-10-02 11:28:03.900000,0.0,1823.0,0.0,11557.0,9089.0,2643.0,9822.0,20646.0,7064.0,20646.0
03 - 04,2025-08-03 04:00:00,1695.0,2025-08-03,2025-08-03 02:00:00,2025-07-31 01:32:45.402,0.0,1001.0,0.0,11476.0,30.0,2024-10-02 11:28:03.900000,0.0,1805.0,0.0,11837.0,8810.0,2636.0,10141.0,20646.0,7070.0,20646.0
04 - 05,2025-08-03 05:00:00,1649.0,2025-08-03,2025-08-03 03:00:00,2025-07-31 01:32:45.402,0.0,1003.0,0.0,11143.0,30.0,2024-10-02 11:28:03.900000,0.0,1788.0,0.0,12166.0,8480.0,2633.0,10517.0,20646.0,7070.0,20646.0
05 - 06,2025-08-03 06:00:00,1628.0,2025-08-03,2025-08-03 04:00:00,2025-07-31 01:32:45.402,134.0,938.0,0.0,10918.0,30.0,2024-10-02 11:28:03.900000,0.0,1771.0,0.0,12385.0,8262.0,2626.0,10757.0,20646.0,7070.0,20646.0
06 - 07,2025-08-03 07:00:00,1686.0,2025-08-03,2025-08-03 05:00:00,2025-07-31 01:32:45.402,740.0,762.0,923.0,10997.0,30.0,2024-10-02 11:28:03.900000,0.0,1866.0,0.0,11495.0,8228.0,2739.0,9809.0,20646.0,7070.0,19723.0
07 - 08,2025-08-03 08:00:00,1786.0,2025-08-03,2025-08-03 06:00:00,2025-07-31 01:32:45.402,1918.0,628.0,1055.0,11051.0,30.0,2024-10-02 11:28:03.900000,0.0,2228.0,0.0,11684.0,7908.0,3113.0,9898.0,20646.0,7070.0,19591.0
08 - 09,2025-08-03 09:00:00,1898.0,2025-08-03,2025-08-03 07:00:00,2025-07-31 01:32:45.402,3531.0,577.0,1055.0,10954.0,30.0,2024-10-02 11:28:03.900000,0.0,2827.0,0.0,12385.0,7207.0,3717.0,10487.0,20646.0,7074.0,19591.0
