period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-30 00:00:00,1491.0,2025-07-29,2025-07-29 22:00:00,2025-07-28 13:33:20.917,0.0,1798.0,0.0,16125.0,2200.0,2024-10-01 03:51:19.304000,0.0,2830.0,0.0,9936.0,10218.0,3708.0,8445.0,20153.0,7780.0,20153.0
00 - 01,2025-07-30 01:00:00,2184.0,2025-07-30,2025-07-29 23:00:00,2025-07-28 13:33:20.917,0.0,1876.0,0.0,15082.0,30.0,2024-10-01 03:51:19.304000,0.0,2909.0,0.0,9116.0,11453.0,3598.0,6932.0,20569.0,7234.0,20569.0
01 - 02,2025-07-30 02:00:00,2105.0,2025-07-30,2025-07-30 00:00:00,2025-07-28 13:33:20.917,0.0,1922.0,0.0,14515.0,30.0,2024-10-01 03:51:19.304000,0.0,2916.0,0.0,9736.0,10866.0,3619.0,7631.0,20602.0,7199.0,20602.0
02 - 03,2025-07-30 03:00:00,2038.0,2025-07-30,2025-07-30 01:00:00,2025-07-28 13:33:20.917,0.0,1936.0,0.0,14169.0,30.0,2024-10-01 03:51:19.304000,0.0,2910.0,0.0,10091.0,10510.0,3629.0,8053.0,20602.0,7199.0,20602.0
03 - 04,2025-07-30 04:00:00,2026.0,2025-07-30,2025-07-30 02:00:00,2025-07-28 13:33:20.917,0.0,1883.0,0.0,14115.0,30.0,2024-10-01 03:51:19.304000,0.0,2857.0,0.0,10091.0,10510.0,3574.0,8065.0,20602.0,7199.0,20602.0
04 - 05,2025-07-30 05:00:00,2021.0,2025-07-30,2025-07-30 03:00:00,2025-07-28 13:33:20.917,0.0,1781.0,0.0,14013.0,30.0,2024-10-01 03:51:19.304000,0.0,2754.0,0.0,10091.0,10510.0,3472.0,8071.0,20602.0,7199.0,20602.0
05 - 06,2025-07-30 06:00:00,2061.0,2025-07-30,2025-07-30 04:00:00,2025-07-28 13:33:20.917,197.0,1650.0,0.0,14090.0,30.0,2024-10-01 03:51:19.304000,0.0,2718.0,0.0,9974.0,10627.0,3433.0,7914.0,20602.0,7199.0,20602.0
06 - 07,2025-07-30 07:00:00,2378.0,2025-07-30,2025-07-30 05:00:00,2025-07-28 13:33:20.917,1205.0,1407.0,923.0,15793.0,30.0,2024-10-01 03:51:19.304000,0.0,2992.0,0.0,7620.0,12118.0,3645.0,5241.0,20661.0,7192.0,19738.0
07 - 08,2025-07-30 08:00:00,2634.0,2025-07-30,2025-07-30 06:00:00,2025-07-28 13:33:20.917,3199.0,1043.0,1657.0,16504.0,30.0,2024-10-16 11:22:43.468000,0.0,3498.0,26244.0,6891.0,12328.0,4145.0,4257.0,20876.0,7191.0,19219.0
08 - 09,2025-07-30 09:00:00,2740.0,2025-07-30,2025-07-30 07:00:00,2025-07-28 13:33:20.917,5642.0,857.0,1743.0,15893.0,30.0,2024-10-16 11:22:43.468000,0.0,4313.0,26244.0,7996.0,10863.0,5000.0,5256.0,20602.0,7212.0,18859.0
09 - 10,2025-07-30 10:00:00,2749.0,2025-07-30,2025-07-30 08:00:00,2025-07-28 13:33:20.917,7702.0,988.0,1699.0,14813.0,30.0,2024-10-16 11:22:43.468000,0.0,5238.0,26244.0,10091.0,8767.0,6016.0,7342.0,20602.0,7215.0,18859.0
10 - 11,2025-07-30 11:00:00,2707.0,2025-07-30,2025-07-30 09:00:00,2025-07-28 13:33:20.917,8845.0,1226.0,1699.0,15069.0,30.0,2024-10-16 11:22:43.468000,0.0,5952.0,26244.0,10565.0,8293.0,6746.0,7859.0,20602.0,7219.0,18859.0
11 - 12,2025-07-30 12:00:00,2741.0,2025-07-30,2025-07-30 10:00:00,2025-07-28 13:33:20.917,9262.0,1396.0,1699.0,15082.0,30.0,2024-10-16 11:22:43.468000,0.0,6284.0,26244.0,10886.0,7972.0,7080.0,8146.0,20602.0,7220.0,18859.0
12 - 13,2025-07-30 13:00:00,2751.0,2025-07-30,2025-07-30 11:00:00,2025-07-28 13:33:20.917,9358.0,1449.0,1699.0,15147.0,30.0,2024-10-16 11:22:43.468000,0.0,6378.0,26244.0,10914.0,7944.0,7173.0,8163.0,20602.0,7220.0,18859.0
13 - 14,2025-07-30 14:00:00,2735.0,2025-07-30,2025-07-30 12:00:00,2025-07-28 13:24:05.801,9156.0,1457.0,1699.0,15095.0,30.0,2024-10-16 11:22:43.468000,0.0,6298.0,26244.0,10885.0,7974.0,7092.0,8150.0,20602.0,7220.0,18859.0
14 - 15,2025-07-30 15:00:00,2709.0,2025-07-30,2025-07-30 13:00:00,2025-07-28 13:24:05.801,8727.0,1425.0,1699.0,15153.0,30.0,2024-10-16 11:22:43.468000,0.0,6090.0,26244.0,10605.0,8254.0,6869.0,7896.0,20602.0,7220.0,18859.0
15 - 16,2025-07-30 16:00:00,2752.0,2025-07-30,2025-07-30 14:00:00,2025-07-28 13:33:20.917,7985.0,1362.0,1699.0,15266.0,30.0,2024-10-16 11:22:43.468000,0.0,5727.0,26244.0,10091.0,8751.0,6486.0,7339.0,20602.0,7218.0,18842.0
16 - 17,2025-07-30 17:00:00,2782.0,2025-07-30,2025-07-30 15:00:00,2025-07-28 13:24:05.801,6815.0,1283.0,1591.0,15542.0,30.0,2024-10-16 11:22:43.468000,0.0,5180.0,26244.0,9342.0,9605.0,5907.0,6561.0,20602.0,7213.0,18947.0
17 - 18,2025-07-30 18:00:00,2811.0,2025-07-30,2025-07-30 16:00:00,2025-07-28 13:33:20.917,5289.0,1149.0,1576.0,16596.0,30.0,2024-10-16 11:22:43.468000,0.0,4507.0,26244.0,7620.0,11351.0,5215.0,4809.0,20610.0,7213.0,18971.0
18 - 19,2025-07-30 19:00:00,2855.0,2025-07-30,2025-07-30 17:00:00,2025-07-28 13:33:20.917,3324.0,988.0,1126.0,18013.0,30.0,2024-10-16 11:22:43.468000,0.0,3583.0,26244.0,6921.0,13678.0,4305.0,4066.0,21743.0,7211.0,20599.0
