period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-17 00:00:00,2086.0,2025-08-16,2025-08-16 22:00:00,2025-08-14 07:23:35.623,0.0,1949.0,0.0,14250.0,30.0,2024-10-01 03:51:19.304000,0.0,2861.0,0.0,10613.0,10532.0,3688.0,8527.0,21144.0,6735.0,21144.0
00 - 01,2025-08-17 01:00:00,1911.0,2025-08-17,2025-08-16 23:00:00,2025-08-14 07:23:35.623,0.0,1732.0,0.0,13003.0,30.0,2024-10-01 03:51:19.304000,364.0,2554.0,0.0,11100.0,9617.0,3356.0,9189.0,20717.0,7065.0,20717.0
01 - 02,2025-08-17 02:00:00,1806.0,2025-08-17,2025-08-17 00:00:00,2025-08-14 07:23:35.623,0.0,1554.0,0.0,12254.0,30.0,2024-10-01 03:51:19.304000,416.0,2328.0,0.0,11377.0,9115.0,3109.0,9571.0,20492.0,7113.0,20492.0
02 - 03,2025-08-17 03:00:00,1767.0,2025-08-17,2025-08-17 01:00:00,2025-08-14 07:23:35.623,0.0,1423.0,0.0,11973.0,30.0,2024-10-01 03:51:19.304000,416.0,2186.0,0.0,11519.0,8973.0,2970.0,9752.0,20492.0,7113.0,20492.0
03 - 04,2025-08-17 04:00:00,1743.0,2025-08-17,2025-08-17 02:00:00,2025-08-14 07:23:35.623,0.0,1346.0,0.0,11805.0,30.0,2024-10-01 03:51:19.304000,416.0,2106.0,0.0,11611.0,8881.0,2894.0,9868.0,20492.0,7113.0,20492.0
04 - 05,2025-08-17 05:00:00,1718.0,2025-08-17,2025-08-17 03:00:00,2025-08-14 07:23:35.623,0.0,1288.0,0.0,11624.0,30.0,2024-10-01 03:51:19.304000,416.0,2041.0,0.0,11733.0,8759.0,2834.0,10015.0,20492.0,7113.0,20492.0
05 - 06,2025-08-17 06:00:00,1692.0,2025-08-17,2025-08-17 04:00:00,2025-08-14 07:23:35.623,43.0,1160.0,0.0,11418.0,30.0,2024-10-01 03:51:19.304000,416.0,1926.0,0.0,11828.0,8664.0,2724.0,10136.0,20492.0,7113.0,20492.0
06 - 07,2025-08-17 07:00:00,1745.0,2025-08-17,2025-08-17 05:00:00,2025-08-14 07:23:35.623,671.0,960.0,923.0,11441.0,30.0,2024-10-01 03:51:19.304000,416.0,1998.0,0.0,11100.0,8595.0,2816.0,9355.0,20619.0,7113.0,19695.0
07 - 08,2025-08-17 08:00:00,1857.0,2025-08-17,2025-08-17 06:00:00,2025-08-14 07:23:35.623,2483.0,776.0,1055.0,11226.0,30.0,2024-10-01 03:51:19.304000,416.0,2571.0,0.0,11660.0,7777.0,3420.0,9804.0,20492.0,7113.0,19437.0
08 - 09,2025-08-17 09:00:00,1983.0,2025-08-17,2025-08-17 07:00:00,2025-08-14 07:23:35.623,5014.0,720.0,1055.0,10893.0,30.0,2024-10-01 03:51:19.304000,416.0,3566.0,0.0,13063.0,6374.0,4489.0,11080.0,20492.0,7115.0,19437.0
09 - 10,2025-08-17 10:00:00,2073.0,2025-08-17,2025-08-17 08:00:00,2025-08-14 07:23:35.623,7176.0,848.0,1055.0,10469.0,30.0,2024-10-01 03:51:19.304000,416.0,4547.0,0.0,14505.0,4932.0,5507.0,12432.0,20492.0,7115.0,19437.0
