period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-01 00:00:00,2306.0,2025-07-31,2025-07-31 22:00:00,2025-07-29 18:32:25.570,0.0,1958.0,0.0,15819.0,60.0,2024-10-02 11:28:03.900000,450.0,2967.0,0.0,8644.0,11965.0,3794.0,6338.0,20609.0,7037.0,20609.0
00 - 01,2025-08-01 01:00:00,2112.0,2025-08-01,2025-07-31 23:00:00,2025-07-29 18:32:25.570,0.0,2115.0,0.0,14414.0,30.0,2024-10-02 11:28:03.900000,450.0,3014.0,0.0,10557.0,10552.0,3832.0,8445.0,21109.0,6536.0,21109.0
01 - 02,2025-08-01 02:00:00,2021.0,2025-08-01,2025-08-01 00:00:00,2025-07-29 18:32:25.570,0.0,2244.0,0.0,13759.0,30.0,2024-10-02 11:28:03.900000,450.0,3098.0,0.0,11348.0,9789.0,3940.0,9328.0,21137.0,6484.0,21137.0
02 - 03,2025-08-01 03:00:00,1971.0,2025-08-01,2025-08-01 01:00:00,2025-07-29 19:02:41.103,0.0,2297.0,0.0,13688.0,30.0,2024-10-02 11:28:03.900000,450.0,3136.0,0.0,11451.0,9686.0,3972.0,9480.0,21137.0,6484.0,21137.0
03 - 04,2025-08-01 04:00:00,1963.0,2025-08-01,2025-08-01 02:00:00,2025-07-29 19:02:41.103,0.0,2257.0,0.0,13644.0,30.0,2024-10-02 11:28:03.900000,450.0,3094.0,0.0,11451.0,9686.0,3928.0,9488.0,21137.0,6484.0,21137.0
04 - 05,2025-08-01 05:00:00,1963.0,2025-08-01,2025-08-01 03:00:00,2025-07-29 19:02:41.103,0.0,2184.0,0.0,13571.0,30.0,2024-10-02 11:28:03.900000,450.0,3021.0,0.0,11451.0,9686.0,3855.0,9488.0,21137.0,6484.0,21137.0
05 - 06,2025-08-01 06:00:00,1994.0,2025-08-01,2025-08-01 04:00:00,2025-07-29 19:02:41.103,131.0,2052.0,0.0,13496.0,30.0,2024-10-02 11:28:03.900000,450.0,2946.0,0.0,11451.0,9686.0,3780.0,9457.0,21137.0,6484.0,21137.0
06 - 07,2025-08-01 07:00:00,2292.0,2025-08-01,2025-08-01 05:00:00,2025-07-29 19:02:41.103,820.0,1786.0,923.0,15235.0,30.0,2024-10-02 11:28:03.900000,450.0,3069.0,0.0,8842.0,11373.0,3832.0,6550.0,21137.0,6484.0,20214.0
07 - 08,2025-08-01 08:00:00,2551.0,2025-08-01,2025-08-01 06:00:00,2025-07-29 19:02:41.103,2259.0,1486.0,1055.0,16280.0,30.0,2024-10-16 11:22:43.468000,450.0,3418.0,26244.0,8257.0,12100.0,4151.0,5706.0,21412.0,6484.0,20357.0
08 - 09,2025-08-01 09:00:00,2646.0,2025-08-01,2025-08-01 07:00:00,2025-07-29 19:02:41.103,4138.0,1328.0,1055.0,15910.0,30.0,2024-10-16 11:22:43.468000,450.0,4032.0,26244.0,8980.0,11102.0,4778.0,6334.0,21137.0,6490.0,20082.0
09 - 10,2025-08-01 10:00:00,2667.0,2025-08-01,2025-08-01 08:00:00,2025-07-29 19:02:41.103,5873.0,1388.0,1055.0,15093.0,30.0,2024-10-16 11:22:43.468000,450.0,4770.0,26244.0,10603.0,9479.0,5584.0,7936.0,21137.0,6460.0,20082.0
10 - 11,2025-08-01 11:00:00,2651.0,2025-08-01,2025-08-01 09:00:00,2025-07-29 19:02:41.103,7069.0,1555.0,1055.0,14937.0,30.0,2024-10-16 11:22:43.468000,450.0,5421.0,26244.0,11451.0,8631.0,6275.0,8800.0,21137.0,6441.0,20082.0
11 - 12,2025-08-01 12:00:00,2700.0,2025-08-01,2025-08-01 10:00:00,2025-07-29 19:02:41.103,7692.0,1721.0,1055.0,15365.0,30.0,2024-10-16 11:22:43.468000,450.0,5859.0,26244.0,11451.0,8631.0,6703.0,8751.0,21137.0,6441.0,20082.0
12 - 13,2025-08-01 13:00:00,2712.0,2025-08-01,2025-08-01 11:00:00,2025-07-29 19:02:41.103,7903.0,1804.0,1055.0,15477.0,30.0,2024-10-16 11:22:43.468000,450.0,6032.0,26244.0,11517.0,8566.0,6881.0,8805.0,21137.0,6441.0,20082.0
13 - 14,2025-08-01 14:00:00,2701.0,2025-08-01,2025-08-01 12:00:00,2025-07-29 19:02:41.103,7918.0,1821.0,1055.0,15406.0,30.0,2024-10-16 11:22:43.468000,450.0,6053.0,26244.0,11616.0,8467.0,6909.0,8914.0,21137.0,6441.0,20082.0
14 - 15,2025-08-01 15:00:00,2679.0,2025-08-01,2025-08-01 13:00:00,2025-07-29 19:02:41.103,7682.0,1775.0,1055.0,15362.0,30.0,2024-10-16 11:22:43.468000,450.0,5902.0,26244.0,11494.0,8588.0,6744.0,8816.0,21137.0,6441.0,20082.0
15 - 16,2025-08-01 16:00:00,2698.0,2025-08-01,2025-08-01 14:00:00,2025-07-29 19:02:41.103,7052.0,1601.0,1055.0,14966.0,30.0,2024-10-16 11:22:43.468000,450.0,5455.0,26244.0,11451.0,8631.0,6305.0,8753.0,21137.0,6440.0,20082.0
16 - 17,2025-08-01 17:00:00,2715.0,2025-08-01,2025-08-01 15:00:00,2025-07-29 19:02:41.103,6027.0,1394.0,1055.0,15350.0,30.0,2024-10-16 11:22:43.468000,450.0,4850.0,26244.0,10419.0,9663.0,5656.0,7704.0,21137.0,6439.0,20082.0
17 - 18,2025-08-01 18:00:00,2750.0,2025-08-01,2025-08-01 16:00:00,2025-07-29 19:02:41.103,4634.0,1159.0,1055.0,16375.0,30.0,2024-10-16 11:22:43.468000,450.0,4113.0,26244.0,8634.0,11481.0,4864.0,5884.0,21170.0,6415.0,20115.0
18 - 19,2025-08-01 19:00:00,2791.0,2025-08-01,2025-08-01 17:00:00,2025-07-29 19:02:41.103,2945.0,912.0,1055.0,17606.0,30.0,2024-10-16 11:22:43.468000,450.0,3231.0,26244.0,7702.0,13532.0,4045.0,4912.0,22289.0,6408.0,21234.0
19 - 20,2025-08-01 20:00:00,2792.0,2025-08-01,2025-08-01 18:00:00,2025-07-29 19:02:41.103,1290.0,765.0,1055.0,18545.0,30.0,2024-10-16 11:22:43.468000,450.0,2464.0,26244.0,6250.0,15217.0,3298.0,3457.0,22522.0,6408.0,21467.0
20 - 21,2025-08-01 21:00:00,2765.0,2025-08-01,2025-08-01 19:00:00,2025-07-29 19:02:41.103,275.0,786.0,132.0,18920.0,30.0,2024-10-16 11:22:43.468000,450.0,2085.0,26244.0,6296.0,16006.0,2884.0,3531.0,22434.0,6408.0,22302.0
21 - 22,2025-08-01 22:00:00,2694.0,2025-08-01,2025-08-01 20:00:00,2025-07-29 19:02:41.103,4.0,937.0,0.0,18565.0,30.0,2024-10-16 11:22:43.468000,450.0,2105.0,26244.0,6660.0,15629.0,2906.0,3966.0,22289.0,6408.0,22289.0
22 - 23,2025-08-01 23:00:00,2517.0,2025-08-01,2025-08-01 21:00:00,2025-07-29 18:32:25.570,0.0,1154.0,0.0,17299.0,30.0,2024-10-02 11:28:03.900000,450.0,2244.0,0.0,7594.0,14268.0,3001.0,5077.0,21862.0,6408.0,21862.0
