period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-29 00:00:00,1509.0,2025-07-28,2025-07-28 22:00:00,2025-07-27 13:23:20.516,0.0,5533.0,0.0,17138.0,-371.0,2024-10-01 03:51:19.304000,0.0,6530.0,0.0,9899.0,10208.0,7301.0,8390.0,20207.0,7685.0,20106.0
00 - 01,2025-07-29 01:00:00,2182.0,2025-07-29,2025-07-28 23:00:00,2025-07-27 13:23:20.516,0.0,5636.0,2.0,15072.0,30.0,2024-10-01 03:51:19.304000,0.0,6461.0,0.0,12780.0,7744.0,7297.0,10597.0,20623.0,7298.0,20524.0
01 - 02,2025-07-29 02:00:00,2084.0,2025-07-29,2025-07-29 00:00:00,2025-07-27 13:23:20.516,0.0,5676.0,0.0,14365.0,30.0,2024-10-01 03:51:19.304000,0.0,6456.0,0.0,13538.0,7015.0,7319.0,11455.0,20651.0,7275.0,20554.0
02 - 03,2025-07-29 03:00:00,2017.0,2025-07-29,2025-07-29 01:00:00,2025-07-27 13:03:05.815,0.0,5671.0,0.0,14320.0,30.0,2024-10-01 03:51:19.304000,0.0,6433.0,0.0,13538.0,7015.0,7275.0,11521.0,20651.0,7275.0,20554.0
03 - 04,2025-07-29 04:00:00,2005.0,2025-07-29,2025-07-29 02:00:00,2025-07-27 13:23:20.516,0.0,5633.0,0.0,14275.0,30.0,2024-10-01 03:51:19.304000,0.0,6391.0,0.0,13538.0,7015.0,7229.0,11533.0,20651.0,7275.0,20554.0
04 - 05,2025-07-29 05:00:00,2000.0,2025-07-29,2025-07-29 03:00:00,2025-07-27 13:23:20.516,0.0,5568.0,0.0,14210.0,30.0,2024-10-01 03:51:19.304000,0.0,6326.0,0.0,13538.0,7015.0,7164.0,11539.0,20651.0,7275.0,20554.0
05 - 06,2025-07-29 06:00:00,2040.0,2025-07-29,2025-07-29 04:00:00,2025-07-27 13:23:20.516,171.0,5441.0,12.0,14250.0,30.0,2024-10-01 03:51:19.304000,0.0,6282.0,0.0,13538.0,7100.0,7120.0,11498.0,20651.0,7275.0,20638.0
06 - 07,2025-07-29 07:00:00,2349.0,2025-07-29,2025-07-29 05:00:00,2025-07-27 13:23:20.516,948.0,5194.0,923.0,15724.0,30.0,2024-10-01 03:51:19.304000,0.0,6446.0,0.0,11260.0,8467.0,7227.0,8912.0,20651.0,7275.0,19727.0
07 - 08,2025-07-29 08:00:00,2582.0,2025-07-29,2025-07-29 06:00:00,2025-07-27 13:23:20.516,2507.0,4966.0,1657.0,16521.0,30.0,2024-10-16 11:22:43.468000,0.0,6911.0,26244.0,10242.0,8821.0,7670.0,7660.0,20720.0,7275.0,19063.0
08 - 09,2025-07-29 09:00:00,2670.0,2025-07-29,2025-07-29 07:00:00,2025-07-27 13:23:20.516,4347.0,4962.0,1715.0,16117.0,30.0,2024-10-16 11:22:43.468000,0.0,7658.0,26244.0,11289.0,7618.0,8468.0,8619.0,20651.0,7312.0,18908.0
