period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-10 00:00:00,2102.0,2025-08-09,2025-08-09 22:00:00,2025-08-07 09:03:16.184,0.0,1668.0,0.0,14513.0,30.0,2024-10-01 03:51:19.304000,0.0,2667.0,0.0,9116.0,11088.0,3396.0,7014.0,20203.0,7866.0,20203.0
00 - 01,2025-08-10 01:00:00,1893.0,2025-08-10,2025-08-09 23:00:00,2025-08-07 08:52:55.907,0.0,1872.0,0.0,13021.0,30.0,2024-10-01 03:51:19.304000,0.0,2770.0,0.0,10842.0,9447.0,3544.0,8949.0,20289.0,7866.0,20289.0
01 - 02,2025-08-10 02:00:00,1782.0,2025-08-10,2025-08-10 00:00:00,2025-08-07 09:03:16.184,0.0,2040.0,0.0,12227.0,30.0,2024-10-01 03:51:19.304000,0.0,2892.0,0.0,11699.0,8494.0,3703.0,9917.0,20193.0,7866.0,20193.0
02 - 03,2025-08-10 03:00:00,1733.0,2025-08-10,2025-08-10 01:00:00,2025-08-07 08:52:55.907,0.0,2155.0,0.0,11877.0,30.0,2024-10-01 03:51:19.304000,0.0,2983.0,0.0,11963.0,8052.0,3795.0,10230.0,20015.0,7866.0,20015.0
03 - 04,2025-08-10 04:00:00,1698.0,2025-08-10,2025-08-10 02:00:00,2025-08-07 08:52:55.907,0.0,2220.0,0.0,11627.0,30.0,2024-10-01 03:51:19.304000,0.0,3031.0,0.0,12275.0,7740.0,3857.0,10577.0,20015.0,7866.0,20015.0
04 - 05,2025-08-10 05:00:00,1668.0,2025-08-10,2025-08-10 03:00:00,2025-08-07 08:52:55.907,0.0,2259.0,0.0,11415.0,30.0,2024-10-01 03:51:19.304000,0.0,3057.0,0.0,12524.0,7491.0,3895.0,10856.0,20015.0,7866.0,20015.0
05 - 06,2025-08-10 06:00:00,1649.0,2025-08-10,2025-08-10 04:00:00,2025-08-07 09:03:16.184,97.0,2180.0,0.0,11222.0,30.0,2024-10-01 03:51:19.304000,0.0,3013.0,0.0,12680.0,7334.0,3858.0,11032.0,20015.0,7866.0,20015.0
06 - 07,2025-08-10 07:00:00,1703.0,2025-08-10,2025-08-10 05:00:00,2025-08-07 09:03:16.184,735.0,2001.0,923.0,11253.0,30.0,2024-10-01 03:51:19.304000,0.0,3104.0,0.0,11820.0,7272.0,3951.0,10117.0,20015.0,7866.0,19092.0
07 - 08,2025-08-10 08:00:00,1827.0,2025-08-10,2025-08-10 06:00:00,2025-08-07 09:03:16.184,2361.0,1857.0,1440.0,11230.0,30.0,2024-10-01 03:51:19.304000,0.0,3627.0,0.0,11853.0,6722.0,4478.0,10026.0,20015.0,7866.0,18575.0
08 - 09,2025-08-10 09:00:00,1938.0,2025-08-10,2025-08-10 07:00:00,2025-08-07 09:03:16.184,4666.0,1704.0,1495.0,10733.0,30.0,2024-10-01 03:51:19.304000,0.0,4416.0,0.0,13141.0,5379.0,5324.0,11203.0,20015.0,7868.0,18520.0
09 - 10,2025-08-10 10:00:00,2011.0,2025-08-10,2025-08-10 08:00:00,2025-08-07 09:03:16.184,6557.0,1621.0,1495.0,10520.0,30.0,2024-10-01 03:51:19.304000,0.0,5107.0,0.0,14067.0,4453.0,6037.0,12056.0,20015.0,7868.0,18520.0
10 - 11,2025-08-10 11:00:00,2050.0,2025-08-10,2025-08-10 09:00:00,2025-08-07 09:03:16.184,7673.0,1766.0,1495.0,10250.0,30.0,2024-10-01 03:51:19.304000,0.0,5694.0,0.0,14954.0,3566.0,6654.0,12904.0,20015.0,7868.0,18520.0
11 - 12,2025-08-10 12:00:00,2048.0,2025-08-10,2025-08-10 10:00:00,2025-08-07 09:03:16.184,8074.0,2088.0,1495.0,10812.0,30.0,2024-10-01 03:51:19.304000,0.0,6194.0,0.0,14887.0,3633.0,7150.0,12840.0,20015.0,7868.0,18520.0
12 - 13,2025-08-10 13:00:00,2047.0,2025-08-10,2025-08-10 11:00:00,2025-08-07 09:03:16.184,7987.0,2539.0,1495.0,10854.0,30.0,2024-10-01 03:51:19.304000,0.0,6588.0,0.0,15258.0,3262.0,7563.0,13211.0,20015.0,7868.0,18520.0
13 - 14,2025-08-10 14:00:00,2047.0,2025-08-10,2025-08-10 12:00:00,2025-08-07 09:03:16.184,7633.0,3063.0,1495.0,11063.0,30.0,2024-10-01 03:51:19.304000,0.0,6948.0,0.0,15419.0,3101.0,7931.0,13372.0,20015.0,7868.0,18520.0
14 - 15,2025-08-10 15:00:00,2063.0,2025-08-10,2025-08-10 13:00:00,2025-08-07 09:03:16.184,7239.0,3511.0,1495.0,11390.0,30.0,2024-10-01 03:51:19.304000,0.0,7224.0,0.0,15366.0,3154.0,8206.0,13302.0,20015.0,7868.0,18520.0
