period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-13 00:00:00,1456.0,2025-08-12,2025-08-12 22:00:00,2025-08-12 13:03:10.976,0.0,1011.0,0.0,15611.0,2094.0,2024-10-01 03:51:19.304000,0.0,13486.0,0.0,9386.0,10634.0,2883.0,7930.0,19927.0,7942.0,20020.0
00 - 01,2025-08-13 01:00:00,1362.0,2025-08-13,2025-08-12 23:00:00,2025-08-12 13:03:10.976,0.0,1317.0,99.0,14721.0,2251.0,2024-10-01 03:51:19.304000,0.0,2212.0,0.0,10334.0,9519.0,2952.0,8972.0,19949.0,7404.0,19853.0
01 - 02,2025-08-13 02:00:00,1302.0,2025-08-13,2025-08-13 00:00:00,2025-08-12 13:03:10.976,0.0,1463.0,99.0,14443.0,2060.0,2024-10-01 03:51:19.304000,0.0,2334.0,0.0,10334.0,9320.0,3064.0,9032.0,19753.0,7510.0,19654.0
02 - 03,2025-08-13 03:00:00,1271.0,2025-08-13,2025-08-13 01:00:00,2025-08-12 13:03:10.976,0.0,1544.0,99.0,14410.0,1940.0,2024-10-01 03:51:19.304000,0.0,2415.0,0.0,10334.0,9325.0,3145.0,9063.0,19758.0,7505.0,19659.0
03 - 04,2025-08-13 04:00:00,1271.0,2025-08-13,2025-08-13 02:00:00,2025-08-12 13:03:10.976,0.0,1579.0,99.0,14450.0,1944.0,2024-10-01 03:51:19.304000,0.0,2450.0,0.0,10334.0,9325.0,3181.0,9063.0,19758.0,7505.0,19659.0
04 - 05,2025-08-13 05:00:00,1276.0,2025-08-13,2025-08-13 03:00:00,2025-08-12 13:03:10.976,0.0,1587.0,99.0,14508.0,1983.0,2024-10-01 03:51:19.304000,0.0,2459.0,0.0,10334.0,9336.0,3189.0,9058.0,19769.0,7494.0,19670.0
05 - 06,2025-08-13 06:00:00,1314.0,2025-08-13,2025-08-13 04:00:00,2025-08-12 13:03:10.976,57.0,1617.0,99.0,14320.0,1605.0,2024-10-01 03:51:19.304000,0.0,2521.0,0.0,10202.0,9469.0,3247.0,8888.0,19770.0,7493.0,19671.0
06 - 07,2025-08-13 07:00:00,1486.0,2025-08-13,2025-08-13 05:00:00,2025-08-12 13:03:10.976,720.0,1569.0,1022.0,16023.0,1645.0,2024-10-01 03:51:19.304000,0.0,2836.0,0.0,7867.0,10877.0,3500.0,6381.0,19766.0,7497.0,18744.0
07 - 08,2025-08-13 08:00:00,1624.0,2025-08-13,2025-08-13 06:00:00,2025-08-12 13:03:10.976,2671.0,1352.0,1154.0,16551.0,746.0,2024-10-16 11:22:43.468000,0.0,3499.0,26285.0,7302.0,11657.0,4149.0,5678.0,20113.0,7506.0,18959.0
08 - 09,2025-08-13 09:00:00,1657.0,2025-08-13,2025-08-13 07:00:00,2025-08-12 13:03:10.976,5455.0,832.0,1001.0,15379.0,-512.0,2024-10-16 11:22:43.468000,0.0,4175.0,26285.0,7816.0,11040.0,4850.0,6159.0,20010.0,7530.0,18856.0
09 - 10,2025-08-13 10:00:00,1644.0,2025-08-13,2025-08-13 08:00:00,2025-08-12 13:03:10.976,7997.0,412.0,1070.0,13718.0,-258.0,2024-10-16 11:22:43.468000,0.0,4737.0,26285.0,9999.0,8488.0,5488.0,8355.0,19711.0,7556.0,18487.0
10 - 11,2025-08-13 11:00:00,1625.0,2025-08-13,2025-08-13 09:00:00,2025-08-12 13:03:10.976,9801.0,349.0,1001.0,12559.0,-1528.0,2024-10-16 11:22:43.468000,0.0,5416.0,26285.0,10334.0,7926.0,6161.0,8709.0,19673.0,7594.0,18260.0
11 - 12,2025-08-13 12:00:00,1656.0,2025-08-13,2025-08-13 10:00:00,2025-08-12 13:03:10.976,10626.0,385.0,1154.0,12546.0,-1922.0,2024-10-16 11:22:43.468000,0.0,5818.0,26285.0,10334.0,7920.0,6549.0,8678.0,19640.0,7627.0,18254.0
12 - 13,2025-08-13 13:00:00,1658.0,2025-08-13,2025-08-13 11:00:00,2025-08-12 13:03:10.976,10826.0,415.0,1154.0,12554.0,-1989.0,2024-10-16 11:22:43.468000,0.0,5920.0,26285.0,10334.0,7893.0,6650.0,8676.0,19606.0,7661.0,18227.0
13 - 14,2025-08-13 14:00:00,1662.0,2025-08-13,2025-08-13 12:00:00,2025-08-12 13:03:10.976,10714.0,421.0,1154.0,12726.0,-1768.0,2024-10-16 11:22:43.468000,0.0,5880.0,26285.0,10334.0,7877.0,6617.0,8672.0,19590.0,7677.0,18211.0
