period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-11 00:00:00,1326.0,2025-08-10,2025-08-10 22:00:00,2025-08-10 09:32:55.764,0.0,3006.0,0.0,13856.0,1157.0,2024-10-01 03:51:19.304000,0.0,12708.0,0.0,11583.0,7957.0,4742.0,10257.0,19542.0,8479.0,19540.0
00 - 01,2025-08-11 01:00:00,1215.0,2025-08-11,2025-08-10 23:00:00,2025-08-10 10:02:45.710,0.0,2760.0,0.0,13017.0,65.0,2024-10-01 03:51:19.304000,0.0,3612.0,0.0,11219.0,8535.0,4417.0,10004.0,19754.0,8188.0,19754.0
01 - 02,2025-08-11 02:00:00,1159.0,2025-08-11,2025-08-11 00:00:00,2025-08-10 10:02:45.710,0.0,2485.0,0.0,12392.0,65.0,2024-10-01 03:51:19.304000,0.0,3290.0,0.0,11540.0,8256.0,4071.0,10381.0,19797.0,8146.0,19797.0
02 - 03,2025-08-11 03:00:00,1152.0,2025-08-11,2025-08-11 01:00:00,2025-08-10 10:02:45.710,0.0,2296.0,0.0,12197.0,65.0,2024-10-01 03:51:19.304000,0.0,3096.0,0.0,11540.0,8261.0,3872.0,10388.0,19801.0,8142.0,19801.0
03 - 04,2025-08-11 04:00:00,1152.0,2025-08-11,2025-08-11 02:00:00,2025-08-10 10:02:45.710,0.0,2159.0,0.0,12098.0,65.0,2024-10-01 03:51:19.304000,0.0,2962.0,0.0,11509.0,8297.0,3736.0,10357.0,19806.0,8137.0,19806.0
04 - 05,2025-08-11 05:00:00,1152.0,2025-08-11,2025-08-11 03:00:00,2025-08-10 10:02:45.710,0.0,2007.0,0.0,12242.0,30.0,2024-10-01 03:51:19.304000,0.0,2826.0,0.0,11180.0,8631.0,3581.0,10028.0,19811.0,8132.0,19811.0
05 - 06,2025-08-11 06:00:00,1212.0,2025-08-11,2025-08-11 04:00:00,2025-08-10 10:02:45.710,94.0,1822.0,0.0,12889.0,25.0,2024-10-01 03:51:19.304000,0.0,2727.0,0.0,10399.0,9413.0,3451.0,9187.0,19812.0,8131.0,19812.0
06 - 07,2025-08-11 07:00:00,1428.0,2025-08-11,2025-08-11 05:00:00,2025-08-10 10:02:45.710,900.0,1517.0,923.0,14834.0,30.0,2024-10-01 03:51:19.304000,0.0,2872.0,0.0,8221.0,11286.0,3518.0,6793.0,20430.0,7394.0,19507.0
07 - 08,2025-08-11 08:00:00,1575.0,2025-08-11,2025-08-11 06:00:00,2025-08-10 10:02:45.710,3034.0,984.0,1142.0,15270.0,30.0,2024-10-16 11:22:43.468000,0.0,3262.0,26285.0,8287.0,11325.0,3915.0,6712.0,20754.0,7293.0,19612.0
08 - 09,2025-08-11 09:00:00,1642.0,2025-08-11,2025-08-11 07:00:00,2025-08-10 10:02:45.710,6035.0,634.0,1154.0,14337.0,30.0,2024-10-16 11:22:43.468000,0.0,4155.0,26285.0,9902.0,9414.0,4893.0,8260.0,20470.0,7306.0,19316.0
