period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-16 00:00:00,1326.0,2025-08-15,2025-08-15 22:00:00,2025-08-15 04:23:20.943,0.0,2941.0,0.0,14055.0,483.0,2024-10-01 03:51:19.304000,0.0,13483.0,0.0,10156.0,8951.0,4621.0,8830.0,19111.0,8603.0,19107.0
00 - 01,2025-08-16 01:00:00,1703.0,2025-08-16,2025-08-15 23:00:00,2025-08-15 04:23:20.943,0.0,3146.0,0.0,13072.0,30.0,2024-10-01 03:51:19.304000,0.0,3924.0,0.0,11274.0,8266.0,4776.0,9571.0,19661.0,8004.0,19540.0
01 - 02,2025-08-16 02:00:00,1648.0,2025-08-16,2025-08-16 00:00:00,2025-08-15 04:23:20.943,0.0,3172.0,0.0,12556.0,30.0,2024-10-01 03:51:19.304000,0.0,3904.0,0.0,11821.0,7781.0,4744.0,10173.0,19741.0,7925.0,19602.0
02 - 03,2025-08-16 03:00:00,1600.0,2025-08-16,2025-08-16 01:00:00,2025-08-15 04:23:20.943,0.0,3053.0,0.0,12187.0,30.0,2024-10-01 03:51:19.304000,0.0,3770.0,0.0,12063.0,7539.0,4618.0,10463.0,19741.0,7925.0,19602.0
03 - 04,2025-08-16 04:00:00,1580.0,2025-08-16,2025-08-16 02:00:00,2025-08-15 04:23:20.943,0.0,2881.0,0.0,12107.0,30.0,2024-10-01 03:51:19.304000,0.0,3603.0,0.0,11972.0,7630.0,4447.0,10392.0,19741.0,7925.0,19602.0
04 - 05,2025-08-16 05:00:00,1564.0,2025-08-16,2025-08-16 03:00:00,2025-08-15 04:23:20.943,0.0,2688.0,0.0,12088.0,30.0,2024-10-01 03:51:19.304000,0.0,3418.0,0.0,11797.0,7805.0,4253.0,10233.0,19741.0,7925.0,19602.0
05 - 06,2025-08-16 06:00:00,1358.0,2025-08-16,2025-08-16 04:00:00,2025-08-15 04:23:20.943,36.0,2486.0,0.0,12024.0,30.0,2024-10-01 03:51:19.304000,0.0,3239.0,0.0,11676.0,7926.0,4068.0,10318.0,19741.0,7925.0,19602.0
06 - 07,2025-08-16 07:00:00,1480.0,2025-08-16,2025-08-16 05:00:00,2025-08-15 04:23:20.943,653.0,2281.0,923.0,12891.0,30.0,2024-10-01 03:51:19.304000,0.0,3334.0,0.0,11097.0,8715.0,4146.0,9617.0,20874.0,7066.0,19812.0
07 - 08,2025-08-16 08:00:00,1621.0,2025-08-16,2025-08-16 06:00:00,2025-08-15 04:23:20.943,2520.0,1913.0,1055.0,13171.0,30.0,2024-10-01 03:51:19.304000,0.0,3795.0,0.0,11029.0,8529.0,4612.0,9408.0,20752.0,6944.0,19558.0
08 - 09,2025-08-16 09:00:00,3002.0,2025-08-16,2025-08-16 07:00:00,2025-08-15 04:23:20.943,5095.0,1639.0,1055.0,13036.0,30.0,2024-10-01 03:51:19.304000,0.0,4611.0,0.0,11999.0,7529.0,5478.0,8997.0,20722.0,6945.0,19528.0
09 - 10,2025-08-16 10:00:00,3071.0,2025-08-16,2025-08-16 08:00:00,2025-08-15 04:23:20.943,7292.0,1692.0,1055.0,13149.0,30.0,2024-10-01 03:51:19.304000,0.0,5556.0,0.0,12830.0,6698.0,6421.0,9759.0,20722.0,6946.0,19528.0
10 - 11,2025-08-16 11:00:00,3071.0,2025-08-16,2025-08-16 09:00:00,2025-08-15 04:23:20.943,8811.0,1884.0,1055.0,13251.0,30.0,2024-10-01 03:51:19.304000,0.0,6371.0,0.0,13564.0,5964.0,7256.0,10493.0,20722.0,6946.0,19528.0
11 - 12,2025-08-16 12:00:00,3071.0,2025-08-16,2025-08-16 10:00:00,2025-08-15 04:23:20.943,9567.0,2140.0,1055.0,12905.0,30.0,2024-10-01 03:51:19.304000,0.0,6913.0,0.0,14500.0,5028.0,7846.0,11429.0,20722.0,6946.0,19528.0
