period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-01 00:00:00,1482.0,2025-07-31,2025-07-31 22:00:00,2025-07-30 20:42:15.739,0.0,1539.0,0.0,15662.0,1392.0,2024-10-02 11:28:03.900000,0.0,14268.0,0.0,9330.0,10896.0,3374.0,7848.0,21207.0,6766.0,20226.0
00 - 01,2025-08-01 01:00:00,2112.0,2025-08-01,2025-07-31 23:00:00,2025-07-30 20:42:15.739,0.0,1729.0,0.0,14357.0,-20.0,2024-10-02 11:28:03.900000,0.0,2667.0,0.0,9218.0,10882.0,3495.0,7106.0,20100.0,6767.0,20100.0
01 - 02,2025-08-01 02:00:00,2016.0,2025-08-01,2025-08-01 00:00:00,2025-07-30 20:32:45.583,0.0,1800.0,0.0,13650.0,-46.0,2024-10-02 11:28:03.900000,0.0,2704.0,0.0,9878.0,10121.0,3574.0,7862.0,19999.0,6859.0,19999.0
02 - 03,2025-08-01 03:00:00,1965.0,2025-08-01,2025-08-01 01:00:00,2025-07-30 20:32:45.583,0.0,1803.0,0.0,13457.0,-32.0,2024-10-02 11:28:03.900000,0.0,2665.0,0.0,10011.0,9988.0,3501.0,8046.0,19999.0,6859.0,19999.0
03 - 04,2025-08-01 04:00:00,1957.0,2025-08-01,2025-08-01 02:00:00,2025-07-30 20:32:45.583,0.0,1743.0,0.0,13388.0,-30.0,2024-10-02 11:28:03.900000,0.0,2600.0,0.0,10011.0,9988.0,3430.0,8054.0,19999.0,6859.0,19999.0
04 - 05,2025-08-01 05:00:00,1965.0,2025-08-01,2025-08-01 03:00:00,2025-07-30 20:32:45.583,0.0,1656.0,0.0,13294.0,-34.0,2024-10-02 11:28:03.900000,0.0,2511.0,0.0,10011.0,9988.0,3340.0,8046.0,19999.0,6859.0,19999.0
05 - 06,2025-08-01 06:00:00,2033.0,2025-08-01,2025-08-01 04:00:00,2025-07-30 20:32:45.583,148.0,1556.0,0.0,13679.0,-52.0,2024-10-02 11:28:03.900000,0.0,2498.0,0.0,9572.0,10427.0,3304.0,7539.0,19999.0,6859.0,19999.0
06 - 07,2025-08-01 07:00:00,2334.0,2025-08-01,2025-08-01 05:00:00,2025-07-30 20:32:45.583,907.0,1389.0,923.0,15428.0,-29.0,2024-10-02 11:28:03.900000,0.0,2737.0,0.0,7398.0,11953.0,3504.0,5064.0,20274.0,6859.0,19350.0
07 - 08,2025-08-01 08:00:00,2558.0,2025-08-01,2025-08-01 06:00:00,2025-07-30 20:32:45.583,2473.0,1077.0,1055.0,16153.0,-29.0,2024-10-16 11:22:43.468000,0.0,3126.0,26244.0,6882.0,12314.0,3867.0,4324.0,20274.0,6859.0,19197.0
08 - 09,2025-08-01 09:00:00,2607.0,2025-08-01,2025-08-01 07:00:00,2025-07-30 20:32:45.583,4628.0,859.0,1055.0,15352.0,30.0,2024-10-16 11:22:43.468000,0.0,3788.0,26244.0,8186.0,10733.0,4589.0,5579.0,19999.0,6864.0,18919.0
09 - 10,2025-08-01 10:00:00,2610.0,2025-08-01,2025-08-01 08:00:00,2025-07-30 20:32:45.583,6461.0,929.0,1055.0,14386.0,30.0,2024-10-16 11:22:43.468000,0.0,4569.0,26244.0,10011.0,8908.0,5448.0,7401.0,19999.0,6834.0,18919.0
10 - 11,2025-08-01 11:00:00,2593.0,2025-08-01,2025-08-01 09:00:00,2025-07-30 20:32:45.583,7488.0,1113.0,1055.0,14858.0,30.0,2024-10-16 11:22:43.468000,0.0,5187.0,26244.0,10100.0,8770.0,6058.0,7507.0,19999.0,6815.0,18869.0
11 - 12,2025-08-01 12:00:00,2650.0,2025-08-01,2025-08-01 10:00:00,2025-07-30 20:32:45.583,8097.0,1298.0,1055.0,14923.0,30.0,2024-10-16 11:22:43.468000,0.0,5617.0,26244.0,10538.0,8396.0,6497.0,7888.0,19999.0,6815.0,18934.0
12 - 13,2025-08-01 13:00:00,2675.0,2025-08-01,2025-08-01 11:00:00,2025-07-30 20:32:45.583,8222.0,1447.0,1055.0,15046.0,30.0,2024-10-16 11:22:43.468000,0.0,5813.0,26244.0,10621.0,8323.0,6693.0,7946.0,19999.0,6815.0,18944.0
13 - 14,2025-08-01 14:00:00,2669.0,2025-08-01,2025-08-01 12:00:00,2025-07-30 20:32:45.583,8052.0,1445.0,1055.0,15054.0,0.0,2024-10-16 11:22:43.468000,0.0,5742.0,26244.0,10508.0,8436.0,6618.0,7840.0,19999.0,6815.0,18944.0
14 - 15,2025-08-01 15:00:00,2659.0,2025-08-01,2025-08-01 13:00:00,2025-07-30 20:32:45.583,7564.0,1345.0,1055.0,15223.0,0.0,2024-10-16 11:22:43.468000,0.0,5445.0,26244.0,10011.0,8933.0,6290.0,7352.0,19999.0,6815.0,18944.0
