period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-17 00:00:00,2086.0,2025-08-16,2025-08-16 22:00:00,2025-08-14 18:33:30.767,0.0,2131.0,0.0,14288.0,30.0,2024-10-01 03:51:19.304000,0.0,3056.0,0.0,10607.0,10389.0,3868.0,8521.0,20996.0,6944.0,20996.0
00 - 01,2025-08-17 01:00:00,1911.0,2025-08-17,2025-08-16 23:00:00,2025-08-14 18:33:30.767,0.0,1859.0,0.0,13041.0,30.0,2024-10-01 03:51:19.304000,364.0,2699.0,0.0,11134.0,9530.0,3481.0,9222.0,20664.0,7125.0,20664.0
01 - 02,2025-08-17 02:00:00,1806.0,2025-08-17,2025-08-17 00:00:00,2025-08-14 18:33:30.767,0.0,1611.0,0.0,12292.0,30.0,2024-10-01 03:51:19.304000,416.0,2404.0,0.0,11417.0,9098.0,3164.0,9611.0,20515.0,7151.0,20515.0
02 - 03,2025-08-17 03:00:00,1767.0,2025-08-17,2025-08-17 01:00:00,2025-08-14 18:33:30.767,0.0,1429.0,0.0,12011.0,30.0,2024-10-01 03:51:19.304000,416.0,2214.0,0.0,11509.0,9006.0,2975.0,9742.0,20515.0,7151.0,20515.0
03 - 04,2025-08-17 04:00:00,1743.0,2025-08-17,2025-08-17 02:00:00,2025-08-14 18:33:30.767,0.0,1313.0,0.0,11843.0,30.0,2024-10-01 03:51:19.304000,416.0,2095.0,0.0,11561.0,8955.0,2858.0,9817.0,20515.0,7151.0,20515.0
04 - 05,2025-08-17 05:00:00,1718.0,2025-08-17,2025-08-17 03:00:00,2025-08-14 18:33:30.767,0.0,1238.0,0.0,11662.0,30.0,2024-10-01 03:51:19.304000,416.0,2015.0,0.0,11666.0,8849.0,2782.0,9948.0,20515.0,7151.0,20515.0
05 - 06,2025-08-17 06:00:00,1692.0,2025-08-17,2025-08-17 04:00:00,2025-08-14 18:33:30.767,28.0,1156.0,0.0,11465.0,30.0,2024-10-01 03:51:19.304000,416.0,1939.0,0.0,11792.0,8723.0,2711.0,10099.0,20515.0,7151.0,20515.0
06 - 07,2025-08-17 07:00:00,1745.0,2025-08-17,2025-08-17 05:00:00,2025-08-14 18:33:30.767,616.0,1011.0,923.0,11510.0,30.0,2024-10-01 03:51:19.304000,416.0,2044.0,0.0,11134.0,8640.0,2841.0,9389.0,20696.0,7151.0,19773.0
07 - 08,2025-08-17 08:00:00,1857.0,2025-08-17,2025-08-17 06:00:00,2025-08-14 18:33:30.767,2372.0,836.0,1055.0,11326.0,30.0,2024-10-01 03:51:19.304000,416.0,2607.0,0.0,11593.0,7867.0,3429.0,9736.0,20515.0,7151.0,19460.0
08 - 09,2025-08-17 09:00:00,1983.0,2025-08-17,2025-08-17 07:00:00,2025-08-14 18:33:30.767,4853.0,740.0,1055.0,10839.0,30.0,2024-10-01 03:51:19.304000,416.0,3535.0,0.0,13087.0,6373.0,4436.0,11105.0,20515.0,7153.0,19460.0
09 - 10,2025-08-17 10:00:00,2073.0,2025-08-17,2025-08-17 08:00:00,2025-08-14 18:33:30.767,7034.0,924.0,1055.0,10586.0,30.0,2024-10-01 03:51:19.304000,416.0,4586.0,0.0,14423.0,5037.0,5519.0,12350.0,20515.0,7153.0,19460.0
10 - 11,2025-08-17 11:00:00,2096.0,2025-08-17,2025-08-17 09:00:00,2025-08-14 18:33:30.767,8254.0,1309.0,1055.0,10823.0,30.0,2024-10-01 03:51:19.304000,416.0,5467.0,0.0,15085.0,4375.0,6418.0,12989.0,20515.0,7153.0,19460.0
11 - 12,2025-08-17 12:00:00,2096.0,2025-08-17,2025-08-17 10:00:00,2025-08-14 18:33:30.767,8602.0,1725.0,1055.0,10750.0,30.0,2024-10-01 03:51:19.304000,416.0,6004.0,0.0,15728.0,3732.0,6988.0,13632.0,20515.0,7153.0,19460.0
12 - 13,2025-08-17 13:00:00,2096.0,2025-08-17,2025-08-17 11:00:00,2025-08-14 18:33:30.767,8601.0,2037.0,1055.0,10754.0,30.0,2024-10-01 03:51:19.304000,416.0,6300.0,0.0,16036.0,3424.0,7300.0,13940.0,20515.0,7153.0,19460.0
13 - 14,2025-08-17 14:00:00,2096.0,2025-08-17,2025-08-17 12:00:00,2025-08-14 18:33:30.767,8432.0,2355.0,1055.0,10866.0,30.0,2024-10-01 03:51:19.304000,416.0,6537.0,0.0,16167.0,3293.0,7543.0,14072.0,20515.0,7153.0,19460.0
14 - 15,2025-08-17 15:00:00,2096.0,2025-08-17,2025-08-17 13:00:00,2025-08-14 18:33:30.767,7963.0,2657.0,1055.0,11106.0,30.0,2024-10-01 03:51:19.304000,416.0,6639.0,0.0,16020.0,3440.0,7636.0,13924.0,20515.0,7153.0,19460.0
15 - 16,2025-08-17 16:00:00,2096.0,2025-08-17,2025-08-17 14:00:00,2025-08-14 18:33:30.767,7259.0,2904.0,1055.0,11501.0,30.0,2024-10-01 03:51:19.304000,416.0,6599.0,0.0,15563.0,3897.0,7574.0,13467.0,20515.0,7153.0,19460.0
16 - 17,2025-08-17 17:00:00,2130.0,2025-08-17,2025-08-17 15:00:00,2025-08-14 18:33:30.767,6309.0,3082.0,1055.0,11467.0,30.0,2024-10-01 03:51:19.304000,416.0,6366.0,0.0,15343.0,4105.0,7331.0,13213.0,20515.0,7153.0,19449.0
17 - 18,2025-08-17 18:00:00,2209.0,2025-08-17,2025-08-17 16:00:00,2025-08-14 18:33:30.767,4680.0,3090.0,1055.0,12813.0,30.0,2024-10-01 03:51:19.304000,416.0,5765.0,0.0,13312.0,6135.0,6648.0,11103.0,20515.0,7153.0,19447.0
18 - 19,2025-08-17 19:00:00,2290.0,2025-08-17,2025-08-17 17:00:00,2025-08-14 18:33:30.767,2638.0,2777.0,1055.0,14268.0,30.0,2024-10-01 03:51:19.304000,416.0,4742.0,0.0,11093.0,8628.0,5609.0,8803.0,20789.0,7151.0,19721.0
19 - 20,2025-08-17 20:00:00,2350.0,2025-08-17,2025-08-17 18:00:00,2025-08-14 18:33:30.767,920.0,2425.0,1055.0,15660.0,30.0,2024-10-01 03:51:19.304000,416.0,3749.0,0.0,9585.0,11014.0,4616.0,7235.0,21667.0,7151.0,20599.0
20 - 21,2025-08-17 21:00:00,2374.0,2025-08-17,2025-08-17 19:00:00,2025-08-14 18:33:30.767,64.0,2197.0,132.0,16309.0,30.0,2024-10-01 03:51:19.304000,416.0,3210.0,0.0,9548.0,12204.0,4076.0,7174.0,21897.0,7151.0,21752.0
21 - 22,2025-08-17 22:00:00,2305.0,2025-08-17,2025-08-17 20:00:00,2025-08-14 18:33:30.767,1.0,2058.0,0.0,15851.0,30.0,2024-10-01 03:51:19.304000,416.0,3040.0,0.0,9718.0,11936.0,3885.0,7413.0,21667.0,7151.0,21654.0
22 - 23,2025-08-17 23:00:00,2159.0,2025-08-17,2025-08-17 21:00:00,2025-08-14 18:33:30.767,0.0,1938.0,0.0,14807.0,30.0,2024-10-01 03:51:19.304000,416.0,2868.0,0.0,10588.0,11065.0,3711.0,8429.0,21667.0,7151.0,21654.0
