period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-29 00:00:00,1840.0,2025-07-28,2025-07-28 22:00:00,2025-07-27 01:23:45.893,0.0,5423.0,0.0,17366.0,-8.0,2024-10-01 03:51:19.304000,0.0,6419.0,0.0,10148.0,10183.0,7192.0,8308.0,20432.0,7431.0,20331.0
00 - 01,2025-07-29 01:00:00,2182.0,2025-07-29,2025-07-28 23:00:00,2025-07-27 01:23:45.893,0.0,5462.0,2.0,15072.0,30.0,2024-10-01 03:51:19.304000,0.0,6295.0,0.0,12740.0,7918.0,7123.0,10558.0,20746.0,7145.0,20659.0
01 - 02,2025-07-29 02:00:00,2084.0,2025-07-29,2025-07-29 00:00:00,2025-07-27 01:23:45.893,0.0,5496.0,0.0,14365.0,30.0,2024-10-01 03:51:19.304000,0.0,6285.0,0.0,13358.0,7196.0,7139.0,11274.0,20651.0,7245.0,20554.0
02 - 03,2025-07-29 03:00:00,2017.0,2025-07-29,2025-07-29 01:00:00,2025-07-27 01:23:45.893,0.0,5448.0,0.0,14278.0,30.0,2024-10-01 03:51:19.304000,0.0,6219.0,0.0,13358.0,7196.0,7052.0,11341.0,20651.0,7245.0,20554.0
03 - 04,2025-07-29 04:00:00,2005.0,2025-07-29,2025-07-29 02:00:00,2025-07-27 01:23:45.893,0.0,5373.0,0.0,14195.0,30.0,2024-10-01 03:51:19.304000,0.0,6141.0,0.0,13358.0,7196.0,6970.0,11353.0,20651.0,7245.0,20554.0
04 - 05,2025-07-29 05:00:00,2000.0,2025-07-29,2025-07-29 03:00:00,2025-07-27 01:23:45.893,0.0,5313.0,0.0,14135.0,30.0,2024-10-01 03:51:19.304000,0.0,6081.0,0.0,13358.0,7196.0,6910.0,11358.0,20651.0,7245.0,20554.0
05 - 06,2025-07-29 06:00:00,2040.0,2025-07-29,2025-07-29 04:00:00,2025-07-27 01:23:45.893,159.0,5169.0,12.0,14154.0,30.0,2024-10-01 03:51:19.304000,0.0,6014.0,0.0,13358.0,7280.0,6843.0,11318.0,20651.0,7245.0,20638.0
06 - 07,2025-07-29 07:00:00,2349.0,2025-07-29,2025-07-29 05:00:00,2025-07-27 01:23:45.893,943.0,4895.0,923.0,15726.0,30.0,2024-10-01 03:51:19.304000,0.0,6160.0,0.0,10957.0,8771.0,6926.0,8608.0,20651.0,7245.0,19727.0
07 - 08,2025-07-29 08:00:00,2582.0,2025-07-29,2025-07-29 06:00:00,2025-07-27 01:23:45.893,2459.0,4637.0,1657.0,16548.0,30.0,2024-10-16 11:22:43.468000,0.0,6577.0,26244.0,9935.0,9198.0,7321.0,7352.0,20789.0,7245.0,19132.0
08 - 09,2025-07-29 09:00:00,2670.0,2025-07-29,2025-07-29 07:00:00,2025-07-27 01:23:45.893,4122.0,4626.0,1715.0,16242.0,30.0,2024-10-16 11:22:43.468000,0.0,7251.0,26244.0,10728.0,8180.0,8033.0,8058.0,20651.0,7282.0,18908.0
