period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-18 00:00:00,2000.0,2025-08-17,2025-08-17 22:00:00,2025-08-15 07:33:30.821,0.0,1945.0,0.0,13676.0,30.0,2024-10-01 03:51:19.304000,416.0,2826.0,0.0,11165.0,9975.0,3671.0,9165.0,21153.0,7189.0,21140.0
00 - 01,2025-08-18 01:00:00,1819.0,2025-08-18,2025-08-17 23:00:00,2025-08-15 07:33:30.821,0.0,1707.0,2.0,12381.0,30.0,2024-10-01 03:51:19.304000,416.0,2533.0,0.0,11504.0,9004.0,3347.0,9685.0,20510.0,7170.0,20509.0
01 - 02,2025-08-18 02:00:00,1751.0,2025-08-18,2025-08-18 00:00:00,2025-08-15 07:33:30.821,0.0,1553.0,0.0,12190.0,30.0,2024-10-01 03:51:19.304000,416.0,2359.0,0.0,11504.0,9011.0,3149.0,9753.0,20515.0,7167.0,20515.0
02 - 03,2025-08-18 03:00:00,1714.0,2025-08-18,2025-08-18 01:00:00,2025-08-15 07:33:30.821,0.0,1453.0,0.0,12085.0,30.0,2024-10-01 03:51:19.304000,416.0,2257.0,0.0,11504.0,9011.0,3045.0,9790.0,20515.0,7167.0,20515.0
03 - 04,2025-08-18 04:00:00,1711.0,2025-08-18,2025-08-18 02:00:00,2025-08-15 07:33:30.821,0.0,1421.0,0.0,12054.0,30.0,2024-10-01 03:51:19.304000,416.0,2226.0,0.0,11504.0,9011.0,3014.0,9793.0,20515.0,7167.0,20515.0
04 - 05,2025-08-18 05:00:00,1732.0,2025-08-18,2025-08-18 03:00:00,2025-08-15 07:33:30.821,0.0,1431.0,0.0,12064.0,30.0,2024-10-01 03:51:19.304000,416.0,2236.0,0.0,11504.0,9011.0,3023.0,9772.0,20515.0,7167.0,20515.0
05 - 06,2025-08-18 06:00:00,1837.0,2025-08-18,2025-08-18 04:00:00,2025-08-15 07:33:30.821,23.0,1334.0,0.0,12493.0,30.0,2024-10-01 03:51:19.304000,416.0,2175.0,0.0,10990.0,9525.0,2938.0,9153.0,20515.0,7167.0,20515.0
06 - 07,2025-08-18 07:00:00,2195.0,2025-08-18,2025-08-18 05:00:00,2025-08-15 07:43:10.494,581.0,1086.0,1152.0,14737.0,30.0,2024-10-01 03:51:19.304000,416.0,2287.0,0.0,7660.0,11734.0,2974.0,5465.0,20545.0,7195.0,19393.0
07 - 08,2025-08-18 08:00:00,2448.0,2025-08-18,2025-08-18 06:00:00,2025-08-15 07:33:30.821,2204.0,844.0,1316.0,15641.0,30.0,2024-10-16 11:22:43.468000,416.0,2762.0,26295.0,7274.0,12200.0,3412.0,4825.0,20789.0,7229.0,19473.0
08 - 09,2025-08-18 09:00:00,2529.0,2025-08-18,2025-08-18 07:00:00,2025-08-15 07:33:30.821,4413.0,709.0,1316.0,14980.0,30.0,2024-10-16 11:22:43.468000,416.0,3536.0,26295.0,8486.0,10713.0,4237.0,5957.0,20515.0,7231.0,19199.0
09 - 10,2025-08-18 10:00:00,2517.0,2025-08-18,2025-08-18 08:00:00,2025-08-15 07:33:30.821,6383.0,730.0,1316.0,13792.0,30.0,2024-10-16 11:22:43.468000,416.0,4307.0,26295.0,10524.0,8675.0,5087.0,8008.0,20515.0,7231.0,19199.0
10 - 11,2025-08-18 11:00:00,2463.0,2025-08-18,2025-08-18 09:00:00,2025-08-15 07:33:30.821,7560.0,799.0,1316.0,13343.0,30.0,2024-10-16 11:22:43.468000,416.0,4822.0,26295.0,11504.0,7695.0,5619.0,9041.0,20515.0,7231.0,19199.0
11 - 12,2025-08-18 12:00:00,2504.0,2025-08-18,2025-08-18 10:00:00,2025-08-15 07:33:30.821,7951.0,842.0,1316.0,13549.0,30.0,2024-10-16 11:22:43.468000,416.0,5032.0,26295.0,11504.0,7695.0,5824.0,9001.0,20515.0,7231.0,19199.0
12 - 13,2025-08-18 13:00:00,2509.0,2025-08-18,2025-08-18 11:00:00,2025-08-15 07:33:30.821,8075.0,842.0,1316.0,13603.0,30.0,2024-10-16 11:22:43.468000,416.0,5086.0,26295.0,11504.0,7695.0,5879.0,8995.0,20515.0,7231.0,19199.0
13 - 14,2025-08-18 14:00:00,2504.0,2025-08-18,2025-08-18 12:00:00,2025-08-15 07:33:30.821,8123.0,827.0,1316.0,13609.0,30.0,2024-10-16 11:22:43.468000,416.0,5092.0,26295.0,11504.0,7695.0,5884.0,9000.0,20515.0,7231.0,19199.0
14 - 15,2025-08-18 15:00:00,2496.0,2025-08-18,2025-08-18 13:00:00,2025-08-15 07:33:30.821,7874.0,820.0,1316.0,13490.0,30.0,2024-10-16 11:22:43.468000,416.0,4975.0,26295.0,11504.0,7695.0,5765.0,9009.0,20515.0,7199.0,19199.0
15 - 16,2025-08-18 16:00:00,2509.0,2025-08-18,2025-08-18 14:00:00,2025-08-15 07:33:30.821,7237.0,840.0,1316.0,13257.0,30.0,2024-10-16 11:22:43.468000,416.0,4719.0,26295.0,11484.0,7715.0,5512.0,8975.0,20515.0,7195.0,19199.0
16 - 17,2025-08-18 17:00:00,2556.0,2025-08-18,2025-08-18 15:00:00,2025-08-15 07:33:30.821,6169.0,857.0,1303.0,14188.0,30.0,2024-10-16 11:22:43.468000,416.0,4347.0,26295.0,10136.0,9063.0,5095.0,7580.0,20515.0,7195.0,19199.0
17 - 18,2025-08-18 18:00:00,2634.0,2025-08-18,2025-08-18 16:00:00,2025-08-15 07:43:10.494,4460.0,802.0,1303.0,15700.0,30.0,2024-10-16 11:22:43.468000,416.0,3716.0,26295.0,7976.0,11223.0,4447.0,5342.0,20515.0,7195.0,19199.0
