period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-12 00:00:00,1443.0,2025-08-11,2025-08-11 22:00:00,2025-08-11 07:53:25.676,0.0,241.0,0.0,15520.0,2672.0,2024-10-01 03:51:19.304000,0.0,12812.0,0.0,9463.0,10718.0,2131.0,8020.0,20267.0,7619.0,20181.0
00 - 01,2025-08-12 01:00:00,1336.0,2025-08-12,2025-08-11 23:00:00,2025-08-11 07:53:25.676,0.0,305.0,99.0,14061.0,30.0,2024-10-01 03:51:19.304000,0.0,1334.0,0.0,8100.0,12072.0,1959.0,6764.0,20268.0,7443.0,20172.0
01 - 02,2025-08-12 02:00:00,1275.0,2025-08-12,2025-08-12 00:00:00,2025-08-11 07:53:25.676,0.0,309.0,99.0,13350.0,30.0,2024-10-01 03:51:19.304000,0.0,1284.0,0.0,8795.0,11405.0,1915.0,7520.0,20299.0,7418.0,20200.0
02 - 03,2025-08-12 03:00:00,1247.0,2025-08-12,2025-08-12 01:00:00,2025-08-11 07:53:25.676,0.0,319.0,99.0,13031.0,30.0,2024-10-01 03:51:19.304000,0.0,1277.0,0.0,9129.0,11075.0,1925.0,7882.0,20303.0,7414.0,20204.0
03 - 04,2025-08-12 04:00:00,1238.0,2025-08-12,2025-08-12 02:00:00,2025-08-11 07:53:25.676,0.0,325.0,99.0,12931.0,30.0,2024-10-01 03:51:19.304000,0.0,1279.0,0.0,9236.0,10969.0,1932.0,7998.0,20304.0,7413.0,20205.0
04 - 05,2025-08-12 05:00:00,1244.0,2025-08-12,2025-08-12 03:00:00,2025-08-11 07:53:25.676,0.0,309.0,99.0,13013.0,30.0,2024-10-01 03:51:19.304000,0.0,1268.0,0.0,9138.0,11068.0,1915.0,7894.0,20304.0,7413.0,20205.0
05 - 06,2025-08-12 06:00:00,1270.0,2025-08-12,2025-08-12 04:00:00,2025-08-11 07:53:25.676,78.0,298.0,99.0,13344.0,30.0,2024-10-01 03:51:19.304000,0.0,1307.0,0.0,8831.0,11374.0,1941.0,7561.0,20304.0,7413.0,20205.0
06 - 07,2025-08-12 07:00:00,1452.0,2025-08-12,2025-08-12 05:00:00,2025-08-11 07:53:25.676,841.0,262.0,1022.0,14923.0,30.0,2024-10-01 03:51:19.304000,0.0,1659.0,0.0,7115.0,12639.0,2253.0,5663.0,20776.0,7215.0,19754.0
07 - 08,2025-08-12 08:00:00,1609.0,2025-08-12,2025-08-12 06:00:00,2025-08-11 07:53:25.676,2906.0,182.0,1154.0,15261.0,30.0,2024-10-16 11:22:43.468000,0.0,2459.0,26285.0,7488.0,12158.0,3073.0,5879.0,20800.0,7279.0,19646.0
08 - 09,2025-08-12 09:00:00,1684.0,2025-08-12,2025-08-12 07:00:00,2025-08-11 07:53:25.676,5814.0,105.0,1154.0,14428.0,30.0,2024-10-16 11:22:43.468000,0.0,3574.0,26285.0,9236.0,10126.0,4272.0,7552.0,20516.0,7304.0,19362.0
09 - 10,2025-08-12 10:00:00,1687.0,2025-08-12,2025-08-12 08:00:00,2025-08-11 07:53:25.676,8419.0,85.0,1186.0,13104.0,30.0,2024-10-16 11:22:43.468000,0.0,4569.0,26285.0,11597.0,7707.0,5368.0,9910.0,20490.0,7332.0,19304.0
10 - 11,2025-08-12 11:00:00,1649.0,2025-08-12,2025-08-12 09:00:00,2025-08-11 07:53:25.676,10042.0,102.0,1154.0,12808.0,30.0,2024-10-16 11:22:43.468000,0.0,5247.0,26285.0,12518.0,6689.0,6089.0,10869.0,20467.0,7354.0,19208.0
11 - 12,2025-08-12 12:00:00,1670.0,2025-08-12,2025-08-12 10:00:00,2025-08-11 07:53:25.676,10717.0,118.0,1154.0,12680.0,30.0,2024-10-16 11:22:43.468000,0.0,5534.0,26285.0,12909.0,6261.0,6390.0,11239.0,20439.0,7383.0,19170.0
12 - 13,2025-08-12 13:00:00,1685.0,2025-08-12,2025-08-12 11:00:00,2025-08-11 07:53:25.676,10921.0,130.0,1154.0,12604.0,30.0,2024-10-16 11:22:43.468000,0.0,5626.0,26285.0,13070.0,6084.0,6490.0,11385.0,20424.0,7310.0,19155.0
13 - 14,2025-08-12 14:00:00,1689.0,2025-08-12,2025-08-12 12:00:00,2025-08-11 07:53:25.676,10827.0,140.0,1154.0,12693.0,30.0,2024-10-16 11:22:43.468000,0.0,5600.0,26285.0,12942.0,6204.0,6458.0,11253.0,20415.0,7306.0,19146.0
14 - 15,2025-08-12 15:00:00,1669.0,2025-08-12,2025-08-12 13:00:00,2025-08-11 07:53:25.676,10369.0,148.0,1154.0,12698.0,30.0,2024-10-16 11:22:43.468000,0.0,5415.0,26285.0,12732.0,6405.0,6263.0,11063.0,20406.0,7313.0,19137.0
15 - 16,2025-08-12 16:00:00,1705.0,2025-08-12,2025-08-12 14:00:00,2025-08-11 07:53:25.676,9598.0,154.0,1154.0,13383.0,30.0,2024-10-16 11:22:43.468000,0.0,5136.0,26285.0,11713.0,7416.0,5937.0,10008.0,20398.0,7319.0,19129.0
16 - 17,2025-08-12 17:00:00,1734.0,2025-08-12,2025-08-12 15:00:00,2025-08-11 07:53:25.676,8388.0,154.0,1164.0,13627.0,30.0,2024-10-16 11:22:43.468000,0.0,4642.0,26285.0,11012.0,8185.0,5412.0,9278.0,20397.0,7320.0,19197.0
17 - 18,2025-08-12 18:00:00,1765.0,2025-08-12,2025-08-12 16:00:00,2025-08-11 07:53:25.676,6332.0,152.0,1159.0,14808.0,30.0,2024-10-16 11:22:43.468000,0.0,3867.0,26285.0,9050.0,10188.0,4590.0,7285.0,20397.0,7320.0,19239.0
18 - 19,2025-08-12 19:00:00,1778.0,2025-08-12,2025-08-12 17:00:00,2025-08-11 07:53:25.676,3568.0,177.0,1154.0,16768.0,30.0,2024-10-16 11:22:43.468000,0.0,2836.0,26285.0,7216.0,13183.0,3555.0,5438.0,21553.0,7316.0,20399.0
19 - 20,2025-08-12 20:00:00,1780.0,2025-08-12,2025-08-12 18:00:00,2025-08-11 07:53:25.676,1192.0,284.0,1154.0,18193.0,30.0,2024-10-16 11:22:43.468000,0.0,2037.0,26285.0,5270.0,15388.0,2774.0,3490.0,21812.0,7299.0,20658.0
20 - 21,2025-08-12 21:00:00,1785.0,2025-08-12,2025-08-12 19:00:00,2025-08-11 07:53:25.676,129.0,479.0,231.0,18845.0,30.0,2024-10-16 11:22:43.468000,0.0,1827.0,26285.0,5100.0,16288.0,2526.0,3315.0,21619.0,7281.0,21388.0
21 - 22,2025-08-12 22:00:00,1724.0,2025-08-12,2025-08-12 20:00:00,2025-08-11 07:53:25.676,2.0,695.0,99.0,18411.0,30.0,2024-10-16 11:22:43.468000,0.0,1979.0,26285.0,5847.0,15651.0,2730.0,4123.0,21597.0,7272.0,21498.0
22 - 23,2025-08-12 23:00:00,1583.0,2025-08-12,2025-08-12 21:00:00,2025-08-11 07:53:25.676,0.0,915.0,99.0,16874.0,30.0,2024-10-01 03:51:19.304000,0.0,2094.0,0.0,7015.0,14076.0,2768.0,5432.0,21189.0,7253.0,21090.0
