period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-22 00:00:00,1467.0,2025-08-21,2025-08-21 22:00:00,2025-08-21 06:13:00.679,0.0,994.0,0.0,15583.0,2510.0,2024-10-01 03:51:19.304000,0.0,13087.0,0.0,9389.0,10367.0,2705.0,7922.0,20228.0,7671.0,19756.0
00 - 01,2025-08-22 01:00:00,1809.0,2025-08-22,2025-08-21 23:00:00,2025-08-21 06:13:00.679,0.0,1077.0,0.0,14226.0,30.0,2024-10-01 03:51:19.304000,0.0,2001.0,0.0,8542.0,11441.0,2755.0,6733.0,19984.0,7989.0,19984.0
01 - 02,2025-08-22 02:00:00,1774.0,2025-08-22,2025-08-22 00:00:00,2025-08-21 06:13:00.679,0.0,1140.0,0.0,13514.0,30.0,2024-10-01 03:51:19.304000,0.0,2038.0,0.0,8990.0,10669.0,2814.0,7216.0,19659.0,8039.0,19659.0
02 - 03,2025-08-22 03:00:00,1765.0,2025-08-22,2025-08-22 01:00:00,2025-08-21 06:13:00.679,0.0,1255.0,0.0,13164.0,30.0,2024-10-01 03:51:19.304000,0.0,2130.0,0.0,9459.0,10204.0,2930.0,7694.0,19663.0,8035.0,19663.0
03 - 04,2025-08-22 04:00:00,1777.0,2025-08-22,2025-08-22 02:00:00,2025-08-21 06:13:00.679,0.0,1409.0,0.0,13108.0,30.0,2024-10-01 03:51:19.304000,0.0,2273.0,0.0,9669.0,9995.0,3084.0,7892.0,19664.0,8034.0,19664.0
04 - 05,2025-08-22 05:00:00,1807.0,2025-08-22,2025-08-22 03:00:00,2025-08-21 06:13:00.679,0.0,1591.0,0.0,13322.0,30.0,2024-10-01 03:51:19.304000,0.0,2457.0,0.0,9637.0,10027.0,3265.0,7830.0,19664.0,8034.0,19664.0
05 - 06,2025-08-22 06:00:00,1376.0,2025-08-22,2025-08-22 04:00:00,2025-08-21 06:13:00.679,6.0,1783.0,0.0,13743.0,30.0,2024-10-01 03:51:19.304000,0.0,2664.0,0.0,9418.0,10251.0,3462.0,8042.0,19668.0,8030.0,19668.0
06 - 07,2025-08-22 07:00:00,1434.0,2025-08-22,2025-08-22 05:00:00,2025-08-21 06:13:00.679,464.0,1956.0,923.0,15583.0,30.0,2024-10-01 03:51:19.304000,0.0,3051.0,0.0,8181.0,11716.0,3837.0,6747.0,20821.0,8029.0,19898.0
07 - 08,2025-08-22 08:00:00,2371.0,2025-08-22,2025-08-22 06:00:00,2025-08-21 06:13:00.679,2154.0,1872.0,1464.0,16299.0,30.0,2024-10-16 11:22:43.468000,0.0,3710.0,26306.0,7610.0,11771.0,4498.0,5239.0,20845.0,8033.0,19381.0
08 - 09,2025-08-22 09:00:00,2648.0,2025-08-22,2025-08-22 07:00:00,2025-08-21 06:13:00.679,4681.0,1748.0,1522.0,15405.0,30.0,2024-10-16 11:22:43.468000,0.0,4651.0,26306.0,8528.0,9884.0,5490.0,5880.0,19934.0,8040.0,18412.0
09 - 10,2025-08-22 10:00:00,2960.0,2025-08-22,2025-08-22 08:00:00,2025-08-21 06:13:00.679,6987.0,2017.0,1522.0,14261.0,30.0,2024-10-16 11:22:43.468000,0.0,5809.0,26306.0,10615.0,7513.0,6718.0,7655.0,19650.0,8050.0,18128.0
10 - 11,2025-08-22 11:00:00,3071.0,2025-08-22,2025-08-22 09:00:00,2025-08-21 06:13:00.679,8518.0,2556.0,1626.0,13935.0,30.0,2024-10-16 11:22:43.468000,0.0,6939.0,26306.0,12013.0,5996.0,7909.0,8942.0,19636.0,8064.0,18010.0
11 - 12,2025-08-22 12:00:00,3071.0,2025-08-22,2025-08-22 10:00:00,2025-08-21 06:13:00.679,8888.0,3099.0,1641.0,14226.0,30.0,2024-10-16 11:22:43.468000,0.0,7624.0,26306.0,12342.0,5583.0,8613.0,9271.0,19613.0,8087.0,17925.0
12 - 13,2025-08-22 13:00:00,3071.0,2025-08-22,2025-08-22 11:00:00,2025-08-21 06:13:00.679,8640.0,3659.0,1641.0,14376.0,30.0,2024-10-16 11:22:43.468000,0.0,8058.0,26306.0,12935.0,5285.0,9061.0,9864.0,19915.0,7785.0,18220.0
13 - 14,2025-08-22 14:00:00,3071.0,2025-08-22,2025-08-22 12:00:00,2025-08-21 06:13:00.679,8365.0,4198.0,1641.0,14634.0,30.0,2024-10-16 11:22:43.468000,0.0,8467.0,26306.0,13130.0,5126.0,9477.0,10059.0,19951.0,7749.0,18256.0
14 - 15,2025-08-22 15:00:00,3071.0,2025-08-22,2025-08-22 13:00:00,2025-08-21 06:13:00.679,7747.0,4668.0,1641.0,14616.0,30.0,2024-10-16 11:22:43.468000,0.0,8654.0,26306.0,13344.0,4911.0,9675.0,10273.0,19950.0,7748.0,18255.0
15 - 16,2025-08-22 16:00:00,3071.0,2025-08-22,2025-08-22 14:00:00,2025-08-21 06:13:00.679,6934.0,5091.0,1641.0,15323.0,30.0,2024-10-16 11:22:43.468000,0.0,8752.0,26306.0,12710.0,5551.0,9742.0,9639.0,19955.0,7743.0,18260.0
16 - 17,2025-08-22 17:00:00,3071.0,2025-08-22,2025-08-22 15:00:00,2025-08-21 06:13:00.679,5996.0,5297.0,1641.0,15336.0,30.0,2024-10-16 11:22:43.468000,0.0,8570.0,26306.0,12529.0,5735.0,9571.0,9458.0,19960.0,7738.0,18264.0
17 - 18,2025-08-22 18:00:00,2904.0,2025-08-22,2025-08-22 16:00:00,2025-08-21 06:13:00.679,4316.0,5225.0,1641.0,16515.0,30.0,2024-10-16 11:22:43.468000,0.0,7884.0,26306.0,10673.0,7643.0,8842.0,7769.0,19964.0,7710.0,18316.0
