period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-28 00:00:00,1302.0,2025-07-27,2025-07-27 22:00:00,2025-07-26 17:23:35.706,0.0,1825.0,0.0,14081.0,857.0,2024-10-01 03:51:19.304000,0.0,13161.0,0.0,9566.0,9669.0,3555.0,8264.0,19235.0,8815.0,19235.0
00 - 01,2025-07-28 01:00:00,1908.0,2025-07-28,2025-07-27 23:00:00,2025-07-26 17:23:35.706,0.0,1979.0,186.0,13253.0,75.0,2024-10-01 03:51:19.304000,0.0,2887.0,0.0,10209.0,9563.0,3615.0,8302.0,19774.0,8084.0,19772.0
01 - 02,2025-07-28 02:00:00,1844.0,2025-07-28,2025-07-28 00:00:00,2025-07-26 17:23:35.706,0.0,2131.0,0.0,13262.0,75.0,2024-10-01 03:51:19.304000,0.0,3027.0,0.0,10209.0,9435.0,3752.0,8366.0,19644.0,8219.0,19644.0
02 - 03,2025-07-28 03:00:00,1806.0,2025-07-28,2025-07-28 01:00:00,2025-07-26 17:23:35.706,0.0,2290.0,0.0,13386.0,75.0,2024-10-01 03:51:19.304000,0.0,3170.0,0.0,10209.0,9435.0,3876.0,8403.0,19644.0,8219.0,19644.0
03 - 04,2025-07-28 04:00:00,1805.0,2025-07-28,2025-07-28 02:00:00,2025-07-26 17:23:35.706,0.0,2499.0,0.0,13572.0,57.0,2024-10-01 03:51:19.304000,0.0,3376.0,0.0,10209.0,9435.0,4080.0,8404.0,19644.0,8219.0,19644.0
04 - 05,2025-07-28 05:00:00,1817.0,2025-07-28,2025-07-28 03:00:00,2025-07-26 17:23:35.706,1.0,2753.0,0.0,13644.0,-13.0,2024-10-01 03:51:19.304000,0.0,3625.0,0.0,10322.0,9323.0,4334.0,8505.0,19644.0,8219.0,19644.0
05 - 06,2025-07-28 06:00:00,1945.0,2025-07-28,2025-07-28 04:00:00,2025-07-26 17:23:35.706,106.0,2985.0,0.0,13966.0,-85.0,2024-10-01 03:51:19.304000,0.0,3910.0,0.0,10209.0,9435.0,4616.0,8265.0,19644.0,8219.0,19644.0
06 - 07,2025-07-28 07:00:00,2328.0,2025-07-28,2025-07-28 05:00:00,2025-07-26 17:23:35.706,463.0,3121.0,923.0,15744.0,-82.0,2024-10-01 03:51:19.304000,0.0,4244.0,0.0,8558.0,10897.0,4929.0,6230.0,20378.0,8219.0,19455.0
07 - 08,2025-07-28 08:00:00,2593.0,2025-07-28,2025-07-28 06:00:00,2025-07-26 17:23:35.706,1139.0,3191.0,1744.0,17310.0,-35.0,2024-10-16 11:22:43.468000,0.0,4637.0,26244.0,7838.0,12043.0,5302.0,5245.0,21625.0,7633.0,19882.0
08 - 09,2025-07-28 09:00:00,2673.0,2025-07-28,2025-07-28 07:00:00,2025-07-26 17:23:35.706,2068.0,3392.0,1842.0,17438.0,45.0,2024-10-16 11:22:43.468000,0.0,5219.0,26244.0,8299.0,11488.0,5905.0,5626.0,21629.0,7581.0,19787.0
09 - 10,2025-07-28 10:00:00,2654.0,2025-07-28,2025-07-28 08:00:00,2025-07-26 17:23:35.706,2896.0,3695.0,1842.0,16842.0,45.0,2024-10-16 11:22:43.468000,0.0,5870.0,26244.0,8494.0,10253.0,6544.0,5840.0,20589.0,7585.0,18747.0
10 - 11,2025-07-28 11:00:00,2635.0,2025-07-28,2025-07-28 09:00:00,2025-07-26 17:23:35.706,3549.0,4046.0,1842.0,16340.0,45.0,2024-10-16 11:22:43.468000,0.0,6461.0,26244.0,9262.0,9129.0,7167.0,6627.0,20232.0,7668.0,18390.0
11 - 12,2025-07-28 12:00:00,2702.0,2025-07-28,2025-07-28 10:00:00,2025-07-26 17:23:35.706,4042.0,4315.0,1842.0,16546.0,45.0,2024-10-16 11:22:43.468000,0.0,6932.0,26244.0,9528.0,8851.0,7650.0,6826.0,20221.0,7680.0,18379.0
12 - 13,2025-07-28 13:00:00,2730.0,2025-07-28,2025-07-28 11:00:00,2025-07-26 17:23:35.706,4336.0,4554.0,1842.0,16581.0,45.0,2024-10-16 11:22:43.468000,0.0,7284.0,26244.0,9861.0,8518.0,8019.0,7131.0,20221.0,7680.0,18379.0
13 - 14,2025-07-28 14:00:00,2734.0,2025-07-28,2025-07-28 12:00:00,2025-07-26 17:23:35.706,4494.0,4775.0,1842.0,16524.0,45.0,2024-10-16 11:22:43.468000,0.0,7557.0,26244.0,10209.0,8169.0,8309.0,7475.0,20221.0,7680.0,18379.0
14 - 15,2025-07-28 15:00:00,2715.0,2025-07-28,2025-07-28 13:00:00,2025-07-26 17:23:35.706,4548.0,4938.0,1842.0,16679.0,15.0,2024-10-16 11:22:43.468000,0.0,7743.0,26244.0,10209.0,8169.0,8495.0,7495.0,20221.0,7680.0,18379.0
15 - 16,2025-07-28 16:00:00,2731.0,2025-07-28,2025-07-28 14:00:00,2025-07-26 17:23:35.706,4383.0,5061.0,1842.0,16672.0,-45.0,2024-10-16 11:22:43.468000,0.0,7794.0,26244.0,10209.0,8169.0,8547.0,7478.0,20221.0,7680.0,18379.0
16 - 17,2025-07-28 17:00:00,2761.0,2025-07-28,2025-07-28 15:00:00,2025-07-26 17:23:35.706,3927.0,5150.0,1734.0,16941.0,-45.0,2024-10-16 11:22:43.468000,0.0,7706.0,26244.0,9933.0,8539.0,8447.0,7172.0,20221.0,7678.0,18472.0
17 - 18,2025-07-28 18:00:00,2798.0,2025-07-28,2025-07-28 16:00:00,2025-07-26 17:23:35.706,3205.0,5165.0,1719.0,17507.0,-145.0,2024-10-16 11:22:43.468000,0.0,7508.0,26244.0,9128.0,9358.0,8295.0,6329.0,20221.0,7678.0,18485.0
18 - 19,2025-07-28 19:00:00,2855.0,2025-07-28,2025-07-28 17:00:00,2025-07-26 17:23:35.706,2177.0,5033.0,1138.0,18416.0,-210.0,2024-10-16 11:22:43.468000,0.0,7020.0,26244.0,8451.0,10830.0,7796.0,5596.0,20435.0,7493.0,19281.0
19 - 20,2025-07-28 20:00:00,2886.0,2025-07-28,2025-07-28 18:00:00,2025-07-26 17:23:35.706,1014.0,4906.0,1055.0,19307.0,-190.0,2024-10-16 11:22:43.468000,0.0,6416.0,26244.0,8287.0,12238.0,7259.0,5401.0,21596.0,7435.0,20525.0
20 - 21,2025-07-28 21:00:00,2843.0,2025-07-28,2025-07-28 19:00:00,2025-07-26 17:23:35.706,223.0,4782.0,132.0,19494.0,-140.0,2024-10-16 11:22:43.468000,0.0,5976.0,26244.0,8592.0,12835.0,6800.0,5749.0,21575.0,7431.0,21427.0
21 - 22,2025-07-28 22:00:00,2751.0,2025-07-28,2025-07-28 20:00:00,2025-07-26 17:23:35.706,4.0,4755.0,0.0,18898.0,-200.0,2024-10-16 11:22:43.468000,0.0,5877.0,26244.0,8267.0,12423.0,6675.0,5516.0,20706.0,7431.0,20690.0
