period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-01 00:00:00,1482.0,2025-07-31,2025-07-31 22:00:00,2025-07-31 00:52:50.933,0.0,1547.0,0.0,15655.0,1466.0,2024-10-02 11:28:03.900000,0.0,14196.0,0.0,9437.0,10788.0,3401.0,7955.0,21207.0,6766.0,20226.0
00 - 01,2025-08-01 01:00:00,1880.0,2025-08-01,2025-07-31 23:00:00,2025-07-31 00:52:50.933,0.0,1714.0,0.0,14356.0,-20.0,2024-10-02 11:28:03.900000,0.0,2653.0,0.0,9184.0,10894.0,3482.0,7304.0,20078.0,6788.0,20078.0
01 - 02,2025-08-01 02:00:00,1846.0,2025-08-01,2025-08-01 00:00:00,2025-07-31 00:52:50.933,0.0,1777.0,0.0,13650.0,-46.0,2024-10-02 11:28:03.900000,0.0,2682.0,0.0,9854.0,10145.0,3551.0,8008.0,19999.0,6859.0,19999.0
02 - 03,2025-08-01 03:00:00,1824.0,2025-08-01,2025-08-01 01:00:00,2025-07-31 00:52:50.933,0.0,1768.0,0.0,13579.0,-32.0,2024-10-02 11:28:03.900000,0.0,2638.0,0.0,9854.0,10145.0,3466.0,8030.0,19999.0,6859.0,19999.0
03 - 04,2025-08-01 04:00:00,1815.0,2025-08-01,2025-08-01 02:00:00,2025-07-31 00:52:50.933,0.0,1702.0,0.0,13504.0,-30.0,2024-10-02 11:28:03.900000,0.0,2568.0,0.0,9854.0,10145.0,3389.0,8039.0,19999.0,6859.0,19999.0
04 - 05,2025-08-01 05:00:00,1809.0,2025-08-01,2025-08-01 03:00:00,2025-07-31 00:52:50.933,0.0,1612.0,0.0,13407.0,-34.0,2024-10-02 11:28:03.900000,0.0,2475.0,0.0,9854.0,10145.0,3296.0,8045.0,19999.0,6859.0,19999.0
05 - 06,2025-08-01 06:00:00,1366.0,2025-08-01,2025-08-01 04:00:00,2025-07-31 00:52:50.933,161.0,1516.0,0.0,13672.0,-52.0,2024-10-02 11:28:03.900000,0.0,2464.0,0.0,9545.0,10454.0,3269.0,8179.0,19999.0,6859.0,19999.0
06 - 07,2025-08-01 07:00:00,1413.0,2025-08-01,2025-08-01 05:00:00,2025-07-31 00:52:50.933,933.0,1360.0,923.0,15414.0,-29.0,2024-10-02 11:28:03.900000,0.0,2721.0,0.0,7377.0,11955.0,3487.0,5964.0,20256.0,6859.0,19333.0
07 - 08,2025-08-01 08:00:00,2204.0,2025-08-01,2025-08-01 06:00:00,2025-07-31 00:52:50.933,2447.0,1060.0,1055.0,16168.0,-29.0,2024-10-16 11:22:43.468000,0.0,3099.0,26244.0,6839.0,12358.0,3838.0,4635.0,20274.0,6859.0,19197.0
08 - 09,2025-08-01 09:00:00,2393.0,2025-08-01,2025-08-01 07:00:00,2025-07-31 00:52:50.933,4467.0,829.0,1055.0,15443.0,30.0,2024-10-16 11:22:43.468000,0.0,3696.0,26244.0,7994.0,10925.0,4487.0,5601.0,19999.0,6864.0,18919.0
09 - 10,2025-08-01 10:00:00,2596.0,2025-08-01,2025-08-01 08:00:00,2025-07-31 00:52:50.933,6171.0,890.0,1055.0,14518.0,30.0,2024-10-16 11:22:43.468000,0.0,4417.0,26244.0,9713.0,9206.0,5282.0,7117.0,19999.0,6834.0,18919.0
10 - 11,2025-08-01 11:00:00,2753.0,2025-08-01,2025-08-01 09:00:00,2025-07-31 00:52:50.933,7198.0,1097.0,1055.0,14960.0,30.0,2024-10-16 11:22:43.468000,0.0,5056.0,26244.0,9854.0,9015.0,5915.0,7101.0,19999.0,6815.0,18869.0
11 - 12,2025-08-01 12:00:00,2891.0,2025-08-01,2025-08-01 10:00:00,2025-07-31 00:52:50.933,7838.0,1273.0,1055.0,15080.0,30.0,2024-10-16 11:22:43.468000,0.0,5493.0,26244.0,10242.0,8692.0,6358.0,7351.0,19999.0,6815.0,18934.0
12 - 13,2025-08-01 13:00:00,2938.0,2025-08-01,2025-08-01 11:00:00,2025-07-31 00:52:50.933,7893.0,1396.0,1055.0,15219.0,30.0,2024-10-16 11:22:43.468000,0.0,5635.0,26244.0,10253.0,8692.0,6497.0,7315.0,19999.0,6815.0,18944.0
13 - 14,2025-08-01 14:00:00,2915.0,2025-08-01,2025-08-01 12:00:00,2025-07-31 00:52:50.933,7682.0,1411.0,1055.0,15261.0,0.0,2024-10-16 11:22:43.468000,0.0,5566.0,26244.0,10104.0,8840.0,6421.0,7189.0,19999.0,6815.0,18944.0
14 - 15,2025-08-01 15:00:00,2842.0,2025-08-01,2025-08-01 13:00:00,2025-07-31 00:52:50.933,7311.0,1300.0,1055.0,15224.0,0.0,2024-10-16 11:22:43.468000,0.0,5297.0,26244.0,9854.0,9090.0,6134.0,7012.0,19999.0,6815.0,18944.0
15 - 16,2025-08-01 16:00:00,2738.0,2025-08-01,2025-08-01 14:00:00,2025-07-31 00:52:50.933,6597.0,1168.0,1055.0,14783.0,0.0,2024-10-16 11:22:43.468000,0.0,4853.0,26244.0,9854.0,9090.0,5693.0,7116.0,19999.0,6814.0,18944.0
16 - 17,2025-08-01 17:00:00,2603.0,2025-08-01,2025-08-01 15:00:00,2025-07-31 00:52:50.933,5616.0,1058.0,1055.0,15253.0,-35.0,2024-10-16 11:22:43.468000,0.0,4388.0,26244.0,8871.0,10073.0,5216.0,6268.0,19999.0,6813.0,18944.0
17 - 18,2025-08-01 18:00:00,1901.0,2025-08-01,2025-08-01 16:00:00,2025-07-31 00:52:50.933,4282.0,936.0,1055.0,15983.0,-205.0,2024-10-16 11:22:43.468000,0.0,3779.0,26244.0,7377.0,11615.0,4574.0,5476.0,20047.0,6789.0,18992.0
