period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-31 00:00:00,2347.0,2025-07-30,2025-07-30 22:00:00,2025-07-28 17:33:15.997,0.0,1241.0,0.0,16326.0,115.0,2024-10-01 03:51:19.304000,0.0,2404.0,0.0,7577.0,13099.0,3113.0,5230.0,20676.0,7185.0,20676.0
00 - 01,2025-07-31 01:00:00,2184.0,2025-07-31,2025-07-30 23:00:00,2025-07-28 17:33:15.997,0.0,1301.0,0.0,15075.0,30.0,2024-10-01 03:51:19.304000,0.0,2363.0,0.0,9511.0,11983.0,3062.0,7327.0,21494.0,6180.0,21494.0
01 - 02,2025-07-31 02:00:00,2105.0,2025-07-31,2025-07-31 00:00:00,2025-07-28 17:33:15.997,0.0,1367.0,0.0,14507.0,30.0,2024-10-01 03:51:19.304000,0.0,2392.0,0.0,10259.0,11363.0,3114.0,8154.0,21622.0,6043.0,21622.0
02 - 03,2025-07-31 03:00:00,2038.0,2025-07-31,2025-07-31 01:00:00,2025-07-28 17:33:15.997,0.0,1432.0,0.0,14427.0,30.0,2024-10-01 03:51:19.304000,0.0,2450.0,0.0,10405.0,11217.0,3180.0,8367.0,21622.0,6043.0,21622.0
03 - 04,2025-07-31 04:00:00,2026.0,2025-07-31,2025-07-31 02:00:00,2025-07-28 17:33:15.997,0.0,1490.0,0.0,14612.0,30.0,2024-10-01 03:51:19.304000,0.0,2514.0,0.0,10277.0,11345.0,3237.0,8251.0,21622.0,6043.0,21622.0
04 - 05,2025-07-31 05:00:00,2021.0,2025-07-31,2025-07-31 03:00:00,2025-07-28 17:33:15.997,0.0,1525.0,0.0,14647.0,30.0,2024-10-01 03:51:19.304000,0.0,2548.0,0.0,10277.0,11345.0,3272.0,8256.0,21622.0,6043.0,21622.0
05 - 06,2025-07-31 06:00:00,2061.0,2025-07-31,2025-07-31 04:00:00,2025-07-28 17:23:10.723,164.0,1471.0,0.0,14496.0,30.0,2024-10-01 03:51:19.304000,0.0,2558.0,0.0,10445.0,11176.0,3289.0,8384.0,21622.0,6043.0,21622.0
06 - 07,2025-07-31 07:00:00,2378.0,2025-07-31,2025-07-31 05:00:00,2025-07-28 17:23:10.723,1025.0,1295.0,923.0,15886.0,30.0,2024-10-01 03:51:19.304000,0.0,2822.0,0.0,8348.0,12350.0,3506.0,5970.0,21622.0,6043.0,20698.0
07 - 08,2025-07-31 08:00:00,2634.0,2025-07-31,2025-07-31 06:00:00,2025-07-28 17:33:15.997,2769.0,1082.0,2408.0,16736.0,30.0,2024-10-16 11:22:43.468000,0.0,3346.0,26244.0,7172.0,12698.0,4008.0,4538.0,22278.0,6043.0,19870.0
08 - 09,2025-07-31 09:00:00,2740.0,2025-07-31,2025-07-31 07:00:00,2025-07-28 17:33:15.997,4921.0,970.0,2601.0,16287.0,30.0,2024-10-16 11:22:43.468000,0.0,4131.0,26244.0,7639.0,11456.0,4801.0,4899.0,21696.0,6065.0,19095.0
09 - 10,2025-07-31 10:00:00,2749.0,2025-07-31,2025-07-31 08:00:00,2025-07-28 17:23:10.723,6814.0,1087.0,2601.0,15301.0,30.0,2024-10-16 11:22:43.468000,0.0,4981.0,26244.0,9477.0,9544.0,5728.0,6728.0,21622.0,6071.0,19021.0
10 - 11,2025-07-31 11:00:00,2707.0,2025-07-31,2025-07-31 09:00:00,2025-07-28 17:33:15.997,8085.0,1285.0,2601.0,15250.0,30.0,2024-10-16 11:22:43.468000,0.0,5696.0,26244.0,10277.0,8744.0,6476.0,7570.0,21622.0,6071.0,19021.0
11 - 12,2025-07-31 12:00:00,2741.0,2025-07-31,2025-07-31 10:00:00,2025-07-28 17:23:10.723,8625.0,1488.0,2601.0,15427.0,30.0,2024-10-16 11:22:43.468000,0.0,6119.0,26244.0,10521.0,8500.0,6897.0,7780.0,21622.0,6071.0,19021.0
12 - 13,2025-07-31 13:00:00,2751.0,2025-07-31,2025-07-31 11:00:00,2025-07-28 17:23:10.723,8764.0,1596.0,2601.0,15441.0,30.0,2024-10-16 11:22:43.468000,0.0,6280.0,26244.0,10674.0,8347.0,7064.0,7922.0,21622.0,6071.0,19021.0
13 - 14,2025-07-31 14:00:00,2735.0,2025-07-31,2025-07-31 12:00:00,2025-07-28 17:33:15.997,8616.0,1625.0,2601.0,15389.0,30.0,2024-10-16 11:22:43.468000,0.0,6243.0,26244.0,10689.0,8331.0,7028.0,7955.0,21622.0,6071.0,19021.0
14 - 15,2025-07-31 15:00:00,2709.0,2025-07-31,2025-07-31 13:00:00,2025-07-28 17:33:15.997,8062.0,1581.0,2601.0,15513.0,30.0,2024-10-16 11:22:43.468000,0.0,5975.0,26244.0,10277.0,8744.0,6739.0,7568.0,21622.0,6071.0,19021.0
15 - 16,2025-07-31 16:00:00,2752.0,2025-07-31,2025-07-31 14:00:00,2025-07-28 17:33:15.997,7304.0,1512.0,2601.0,15047.0,30.0,2024-10-16 11:22:43.468000,0.0,5571.0,26244.0,10277.0,8675.0,6342.0,7525.0,21622.0,6071.0,18951.0
16 - 17,2025-07-31 17:00:00,2782.0,2025-07-31,2025-07-31 15:00:00,2025-07-28 17:33:15.997,6347.0,1419.0,2601.0,15795.0,30.0,2024-10-16 11:22:43.468000,0.0,5122.0,26244.0,9024.0,9917.0,5848.0,6243.0,21622.0,6067.0,18942.0
17 - 18,2025-07-31 18:00:00,2811.0,2025-07-31,2025-07-31 16:00:00,2025-07-28 17:33:15.997,4914.0,1260.0,2601.0,16797.0,30.0,2024-10-16 11:22:43.468000,0.0,4455.0,26244.0,7639.0,11558.0,5209.0,4828.0,21851.0,6067.0,19197.0
18 - 19,2025-07-31 19:00:00,2855.0,2025-07-31,2025-07-31 17:00:00,2025-07-28 17:33:15.997,3112.0,1062.0,1248.0,18123.0,30.0,2024-10-16 11:22:43.468000,394.0,3561.0,26244.0,7100.0,13800.0,4293.0,4245.0,22186.0,6650.0,20900.0
19 - 20,2025-07-31 20:00:00,2875.0,2025-07-31,2025-07-31 18:00:00,2025-07-28 17:33:15.997,1414.0,937.0,1055.0,19211.0,30.0,2024-10-16 11:22:43.468000,450.0,2795.0,26244.0,5570.0,15663.0,3518.0,2695.0,22324.0,6716.0,21233.0
20 - 21,2025-07-31 21:00:00,2846.0,2025-07-31,2025-07-31 19:00:00,2025-07-28 17:33:15.997,302.0,959.0,132.0,19627.0,30.0,2024-10-16 11:22:43.468000,450.0,2362.0,26244.0,5496.0,16576.0,3021.0,2650.0,22225.0,6714.0,22072.0
21 - 22,2025-07-31 22:00:00,2744.0,2025-07-31,2025-07-31 20:00:00,2025-07-28 17:33:15.997,5.0,1122.0,0.0,19069.0,30.0,2024-10-16 11:22:43.468000,450.0,2385.0,26244.0,6128.0,15955.0,3084.0,3384.0,22102.0,6714.0,22083.0
22 - 23,2025-07-31 23:00:00,2552.0,2025-07-31,2025-07-31 21:00:00,2025-07-28 17:33:15.997,0.0,1363.0,0.0,17697.0,30.0,2024-10-01 03:51:19.304000,450.0,2575.0,0.0,6868.0,14423.0,3244.0,4317.0,21294.0,6714.0,21291.0
