period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-02 00:00:00,1468.0,2025-08-01,2025-08-01 22:00:00,2025-07-31 10:52:45.897,0.0,1307.0,0.0,15660.0,75.0,2024-10-02 11:28:03.900000,0.0,2359.0,0.0,7096.0,12392.0,3193.0,5628.0,19705.0,7254.0,19488.0
00 - 01,2025-08-02 01:00:00,2124.0,2025-08-02,2025-08-01 23:00:00,2025-07-31 10:32:46.008,0.0,1421.0,341.0,14505.0,30.0,2024-10-02 11:28:03.900000,0.0,2342.0,0.0,8599.0,11307.0,3168.0,6475.0,19933.0,7663.0,19906.0
01 - 02,2025-08-02 02:00:00,2017.0,2025-08-02,2025-08-02 00:00:00,2025-07-31 10:32:46.008,0.0,1509.0,0.0,13745.0,30.0,2024-10-02 11:28:03.900000,0.0,2417.0,0.0,9494.0,10479.0,3236.0,7477.0,19973.0,7735.0,19973.0
02 - 03,2025-08-02 03:00:00,1963.0,2025-08-02,2025-08-02 01:00:00,2025-07-31 10:32:46.008,0.0,1509.0,0.0,13358.0,30.0,2024-10-02 11:28:03.900000,0.0,2386.0,0.0,9855.0,10119.0,3209.0,7892.0,19973.0,7735.0,19973.0
03 - 04,2025-08-02 04:00:00,1935.0,2025-08-02,2025-08-02 02:00:00,2025-07-31 10:32:46.008,0.0,1452.0,0.0,13158.0,30.0,2024-10-02 11:28:03.900000,0.0,2320.0,0.0,9990.0,9983.0,3146.0,8056.0,19973.0,7735.0,19973.0
04 - 05,2025-08-02 05:00:00,1909.0,2025-08-02,2025-08-02 03:00:00,2025-07-31 10:32:46.008,0.0,1416.0,0.0,12976.0,30.0,2024-10-02 11:28:03.900000,0.0,2275.0,0.0,10134.0,9840.0,3107.0,8224.0,19973.0,7735.0,19973.0
05 - 06,2025-08-02 06:00:00,1884.0,2025-08-02,2025-08-02 04:00:00,2025-07-31 10:32:46.008,153.0,1325.0,0.0,12709.0,30.0,2024-10-02 11:28:03.900000,0.0,2239.0,0.0,10378.0,9596.0,3083.0,8493.0,19973.0,7735.0,19973.0
06 - 07,2025-08-02 07:00:00,1980.0,2025-08-02,2025-08-02 05:00:00,2025-07-31 10:32:46.008,916.0,1100.0,923.0,12969.0,30.0,2024-10-02 11:28:03.900000,0.0,2360.0,0.0,9359.0,9721.0,3218.0,7379.0,20003.0,7735.0,19080.0
07 - 08,2025-08-02 08:00:00,2119.0,2025-08-02,2025-08-02 06:00:00,2025-07-31 10:32:46.008,2553.0,859.0,1055.0,13048.0,30.0,2024-10-02 11:28:03.900000,0.0,2816.0,0.0,9588.0,9330.0,3688.0,7469.0,19973.0,7735.0,18918.0
08 - 09,2025-08-02 09:00:00,2239.0,2025-08-02,2025-08-02 07:00:00,2025-07-31 10:32:46.008,4737.0,776.0,1055.0,12938.0,30.0,2024-10-02 11:28:03.900000,0.0,3595.0,0.0,10464.0,8454.0,4454.0,8225.0,19973.0,7738.0,18918.0
09 - 10,2025-08-02 10:00:00,2309.0,2025-08-02,2025-08-02 08:00:00,2025-07-31 10:32:46.008,6746.0,872.0,1055.0,12444.0,30.0,2024-10-02 11:28:03.900000,0.0,4489.0,0.0,11894.0,7024.0,5390.0,9585.0,19973.0,7739.0,18918.0
10 - 11,2025-08-02 11:00:00,2351.0,2025-08-02,2025-08-02 09:00:00,2025-07-31 10:52:45.897,8211.0,993.0,1055.0,12730.0,30.0,2024-10-02 11:28:03.900000,0.0,5227.0,0.0,12358.0,6560.0,6141.0,10007.0,19973.0,7739.0,18918.0
