period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-18 00:00:00,1286.0,2025-08-17,2025-08-17 22:00:00,2025-08-17 11:53:25.868,0.0,1830.0,0.0,13238.0,874.0,2024-10-01 03:51:19.304000,210.0,12360.0,0.0,10584.0,8860.0,3505.0,9298.0,19813.0,7922.0,19443.0
00 - 01,2025-08-18 01:00:00,1170.0,2025-08-18,2025-08-17 23:00:00,2025-08-17 12:03:30.899,0.0,1772.0,0.0,12318.0,30.0,2024-10-01 03:51:19.304000,210.0,2547.0,0.0,11850.0,8896.0,3392.0,10680.0,20759.0,7755.0,20746.0
01 - 02,2025-08-18 02:00:00,1152.0,2025-08-18,2025-08-18 00:00:00,2025-08-17 12:03:30.899,0.0,1646.0,2.0,12202.0,30.0,2024-10-01 03:51:19.304000,210.0,2406.0,0.0,11850.0,8943.0,3229.0,10698.0,20794.0,7722.0,20793.0
02 - 03,2025-08-18 03:00:00,1152.0,2025-08-18,2025-08-18 01:00:00,2025-08-17 12:03:30.899,0.0,1553.0,0.0,12121.0,30.0,2024-10-01 03:51:19.304000,210.0,2312.0,0.0,11850.0,8960.0,3131.0,10698.0,20810.0,7707.0,20810.0
03 - 04,2025-08-18 04:00:00,1152.0,2025-08-18,2025-08-18 02:00:00,2025-08-17 12:03:30.899,0.0,1526.0,0.0,12104.0,30.0,2024-10-01 03:51:19.304000,210.0,2286.0,0.0,11850.0,8969.0,3104.0,10698.0,20819.0,7697.0,20819.0
04 - 05,2025-08-18 05:00:00,1152.0,2025-08-18,2025-08-18 03:00:00,2025-08-17 12:03:30.899,0.0,1495.0,0.0,12077.0,30.0,2024-10-01 03:51:19.304000,210.0,2255.0,0.0,11850.0,8974.0,3074.0,10698.0,20824.0,7693.0,20824.0
05 - 06,2025-08-18 06:00:00,1181.0,2025-08-18,2025-08-18 04:00:00,2025-08-17 12:03:30.899,10.0,1447.0,0.0,12437.0,30.0,2024-10-01 03:51:19.304000,210.0,2232.0,0.0,11451.0,9376.0,3031.0,10270.0,20828.0,7689.0,20828.0
06 - 07,2025-08-18 07:00:00,1411.0,2025-08-18,2025-08-18 05:00:00,2025-08-17 12:03:30.899,553.0,1299.0,1152.0,14699.0,30.0,2024-10-01 03:51:19.304000,210.0,2445.0,0.0,8211.0,11491.0,3178.0,6800.0,20854.0,7717.0,19702.0
07 - 08,2025-08-18 08:00:00,1574.0,2025-08-18,2025-08-18 06:00:00,2025-08-17 12:03:30.899,2199.0,993.0,1316.0,15582.0,30.0,2024-10-16 11:22:43.468000,210.0,2867.0,26295.0,7794.0,11982.0,3569.0,6220.0,21093.0,7755.0,19777.0
08 - 09,2025-08-18 09:00:00,1626.0,2025-08-18,2025-08-18 07:00:00,2025-08-17 12:03:30.899,4465.0,757.0,1316.0,14886.0,30.0,2024-10-16 11:22:43.468000,210.0,3564.0,26295.0,8921.0,10539.0,4318.0,7295.0,20776.0,7804.0,19460.0
09 - 10,2025-08-18 10:00:00,1618.0,2025-08-18,2025-08-18 08:00:00,2025-08-17 12:03:30.899,6489.0,814.0,1316.0,13683.0,30.0,2024-10-16 11:22:43.468000,210.0,4406.0,26295.0,11024.0,8410.0,5243.0,9406.0,20750.0,7830.0,19434.0
10 - 11,2025-08-18 11:00:00,1584.0,2025-08-18,2025-08-18 09:00:00,2025-08-17 12:03:30.899,7580.0,857.0,1316.0,13291.0,30.0,2024-10-16 11:22:43.468000,210.0,4852.0,26295.0,11850.0,7562.0,5699.0,10266.0,20728.0,7852.0,19412.0
11 - 12,2025-08-18 12:00:00,1609.0,2025-08-18,2025-08-18 10:00:00,2025-08-17 12:03:30.899,7899.0,843.0,1316.0,13357.0,30.0,2024-10-16 11:22:43.468000,210.0,4961.0,26295.0,11850.0,7534.0,5793.0,10241.0,20701.0,7801.0,19385.0
12 - 13,2025-08-18 13:00:00,1613.0,2025-08-18,2025-08-18 11:00:00,2025-08-17 12:03:30.899,7944.0,834.0,1316.0,13347.0,30.0,2024-10-16 11:22:43.468000,210.0,4972.0,26295.0,11850.0,7509.0,5808.0,10237.0,20675.0,7816.0,19359.0
13 - 14,2025-08-18 14:00:00,1610.0,2025-08-18,2025-08-18 12:00:00,2025-08-17 12:03:30.899,7819.0,845.0,1316.0,13289.0,30.0,2024-10-16 11:22:43.468000,210.0,4928.0,26295.0,11850.0,7495.0,5764.0,10240.0,20661.0,7830.0,19345.0
14 - 15,2025-08-18 15:00:00,1604.0,2025-08-18,2025-08-18 13:00:00,2025-08-17 12:03:30.899,7587.0,870.0,1316.0,13221.0,30.0,2024-10-16 11:22:43.468000,210.0,4856.0,26295.0,11850.0,7490.0,5701.0,10246.0,20656.0,7803.0,19340.0
15 - 16,2025-08-18 16:00:00,1613.0,2025-08-18,2025-08-18 14:00:00,2025-08-17 12:03:30.899,7184.0,868.0,1316.0,13222.0,30.0,2024-10-16 11:22:43.468000,210.0,4704.0,26295.0,11707.0,7626.0,5566.0,10094.0,20649.0,7806.0,19333.0
16 - 17,2025-08-18 17:00:00,1643.0,2025-08-18,2025-08-18 15:00:00,2025-08-17 12:03:30.899,6221.0,821.0,1303.0,14095.0,30.0,2024-10-16 11:22:43.468000,210.0,4318.0,26295.0,10409.0,8920.0,5145.0,8766.0,20645.0,7810.0,19329.0
17 - 18,2025-08-18 18:00:00,1693.0,2025-08-18,2025-08-18 16:00:00,2025-08-17 12:03:30.899,4596.0,748.0,1303.0,15558.0,30.0,2024-10-16 11:22:43.468000,210.0,3716.0,26295.0,8354.0,10977.0,4551.0,6661.0,20648.0,7807.0,19332.0
18 - 19,2025-08-18 19:00:00,1756.0,2025-08-18,2025-08-18 17:00:00,2025-08-17 12:03:30.899,2593.0,619.0,1303.0,17382.0,30.0,2024-10-16 11:22:43.468000,210.0,2860.0,26295.0,7238.0,13649.0,3703.0,5482.0,22203.0,7403.0,20887.0
19 - 20,2025-08-18 20:00:00,1779.0,2025-08-18,2025-08-18 18:00:00,2025-08-17 12:03:30.899,918.0,538.0,1303.0,18576.0,30.0,2024-10-16 11:22:43.468000,210.0,2174.0,26295.0,5707.0,15471.0,3075.0,3928.0,22494.0,7320.0,21178.0
20 - 21,2025-08-18 21:00:00,1781.0,2025-08-18,2025-08-18 19:00:00,2025-08-17 12:03:30.899,75.0,534.0,380.0,19066.0,30.0,2024-10-16 11:22:43.468000,210.0,1858.0,26295.0,5620.0,16312.0,2724.0,3839.0,22325.0,7282.0,21932.0
21 - 22,2025-08-18 22:00:00,1717.0,2025-08-18,2025-08-18 20:00:00,2025-08-17 12:03:30.899,1.0,505.0,248.0,18396.0,30.0,2024-10-16 11:22:43.468000,210.0,1762.0,26295.0,6319.0,15764.0,2602.0,4602.0,22345.0,7262.0,22084.0
22 - 23,2025-08-18 23:00:00,1579.0,2025-08-18,2025-08-18 21:00:00,2025-08-17 12:03:30.899,0.0,455.0,248.0,16866.0,30.0,2024-10-01 03:51:19.304000,210.0,1610.0,0.0,7234.0,14449.0,2387.0,5655.0,21944.0,7236.0,21682.0
