period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-15 00:00:00,2331.0,2025-08-14,2025-08-14 22:00:00,2025-08-12 19:22:55.707,0.0,3791.0,0.0,16133.0,35.0,2024-10-01 03:51:19.304000,0.0,4786.0,0.0,9107.0,10565.0,5533.0,6775.0,19672.0,7591.0,19672.0
00 - 01,2025-08-15 01:00:00,2038.0,2025-08-15,2025-08-14 23:00:00,2025-08-12 19:22:55.707,0.0,3849.0,0.0,14040.0,30.0,2024-10-01 03:51:19.304000,0.0,4685.0,0.0,12677.0,8522.0,5487.0,10639.0,21200.0,6684.0,21200.0
01 - 02,2025-08-15 02:00:00,1902.0,2025-08-15,2025-08-15 00:00:00,2025-08-12 19:22:55.707,0.0,3754.0,0.0,13066.0,30.0,2024-10-01 03:51:19.304000,0.0,4553.0,0.0,13463.0,7658.0,5378.0,11561.0,21121.0,6503.0,21121.0
02 - 03,2025-08-15 03:00:00,1853.0,2025-08-15,2025-08-15 01:00:00,2025-08-12 19:22:55.707,0.0,3548.0,0.0,12716.0,30.0,2024-10-01 03:51:19.304000,0.0,4340.0,0.0,13608.0,7513.0,5172.0,11755.0,21121.0,6503.0,21121.0
03 - 04,2025-08-15 04:00:00,1836.0,2025-08-15,2025-08-15 02:00:00,2025-08-12 19:22:55.707,0.0,3266.0,0.0,12597.0,30.0,2024-10-01 03:51:19.304000,0.0,4067.0,0.0,13444.0,7677.0,4890.0,11608.0,21121.0,6503.0,21121.0
04 - 05,2025-08-15 05:00:00,1809.0,2025-08-15,2025-08-15 03:00:00,2025-08-12 19:22:55.707,0.0,2959.0,0.0,12403.0,30.0,2024-10-01 03:51:19.304000,0.0,3765.0,0.0,13330.0,7791.0,4582.0,11521.0,21121.0,6503.0,21121.0
05 - 06,2025-08-15 06:00:00,1743.0,2025-08-15,2025-08-15 04:00:00,2025-08-12 19:22:55.707,54.0,2609.0,0.0,11903.0,30.0,2024-10-01 03:51:19.304000,0.0,3429.0,0.0,13501.0,7620.0,4254.0,11758.0,21121.0,6503.0,21121.0
06 - 07,2025-08-15 07:00:00,1766.0,2025-08-15,2025-08-15 05:00:00,2025-08-12 19:22:55.707,752.0,2124.0,923.0,11675.0,30.0,2024-10-01 03:51:19.304000,0.0,3246.0,0.0,12677.0,7565.0,4080.0,10911.0,21165.0,6503.0,20242.0
07 - 08,2025-08-15 08:00:00,1879.0,2025-08-15,2025-08-15 06:00:00,2025-08-12 19:22:55.707,2766.0,1565.0,1055.0,11354.0,30.0,2024-10-01 03:51:19.304000,0.0,3537.0,0.0,13137.0,6929.0,4395.0,11258.0,21121.0,6503.0,20066.0
08 - 09,2025-08-15 09:00:00,2004.0,2025-08-15,2025-08-15 07:00:00,2025-08-12 19:22:55.707,5621.0,1009.0,1055.0,10916.0,30.0,2024-10-01 03:51:19.304000,0.0,4179.0,0.0,14272.0,5794.0,5092.0,12268.0,21121.0,6507.0,20066.0
09 - 10,2025-08-15 10:00:00,2070.0,2025-08-15,2025-08-15 08:00:00,2025-08-12 19:22:55.707,8190.0,655.0,1055.0,10085.0,30.0,2024-10-01 03:51:19.304000,0.0,4866.0,0.0,15848.0,4218.0,5836.0,13777.0,21121.0,6507.0,20066.0
10 - 11,2025-08-15 11:00:00,2061.0,2025-08-15,2025-08-15 09:00:00,2025-08-12 19:22:55.707,9927.0,489.0,1055.0,9850.0,30.0,2024-10-01 03:51:19.304000,0.0,5418.0,0.0,16664.0,3402.0,6418.0,14603.0,21121.0,6507.0,20066.0
11 - 12,2025-08-15 12:00:00,2061.0,2025-08-15,2025-08-15 10:00:00,2025-08-12 19:22:55.707,10724.0,462.0,1055.0,9404.0,30.0,2024-10-01 03:51:19.304000,0.0,5703.0,0.0,17433.0,2633.0,6741.0,15373.0,21121.0,6507.0,20066.0
12 - 13,2025-08-15 13:00:00,2061.0,2025-08-15,2025-08-15 11:00:00,2025-08-12 19:22:55.707,10967.0,499.0,1055.0,9287.0,30.0,2024-10-01 03:51:19.304000,0.0,5834.0,0.0,17694.0,2372.0,6885.0,15634.0,21121.0,6507.0,20066.0
13 - 14,2025-08-15 14:00:00,2061.0,2025-08-15,2025-08-15 12:00:00,2025-08-12 19:22:55.707,10833.0,554.0,1055.0,9342.0,30.0,2024-10-01 03:51:19.304000,0.0,5832.0,0.0,17634.0,2432.0,6880.0,15573.0,21121.0,6507.0,20066.0
14 - 15,2025-08-15 15:00:00,2061.0,2025-08-15,2025-08-15 13:00:00,2025-08-12 19:22:55.707,10270.0,583.0,1055.0,9656.0,30.0,2024-10-01 03:51:19.304000,0.0,5640.0,0.0,17102.0,2964.0,6661.0,15041.0,21121.0,6507.0,20066.0
15 - 16,2025-08-15 16:00:00,2065.0,2025-08-15,2025-08-15 14:00:00,2025-08-12 19:22:55.707,9559.0,570.0,1055.0,9963.0,30.0,2024-10-01 03:51:19.304000,0.0,5346.0,0.0,16468.0,3598.0,6336.0,14403.0,21121.0,6505.0,20066.0
16 - 17,2025-08-15 17:00:00,2122.0,2025-08-15,2025-08-15 15:00:00,2025-08-12 19:22:55.707,8228.0,563.0,1055.0,10355.0,30.0,2024-10-01 03:51:19.304000,0.0,4801.0,0.0,15485.0,4581.0,5744.0,13362.0,21121.0,6505.0,20066.0
17 - 18,2025-08-15 18:00:00,2194.0,2025-08-15,2025-08-15 16:00:00,2025-08-12 19:22:55.707,6071.0,589.0,1055.0,11750.0,30.0,2024-10-01 03:51:19.304000,0.0,3996.0,0.0,13186.0,6880.0,4840.0,10992.0,21121.0,6505.0,20066.0
18 - 19,2025-08-15 19:00:00,2239.0,2025-08-15,2025-08-15 17:00:00,2025-08-12 19:22:55.707,3406.0,734.0,1055.0,13566.0,30.0,2024-10-01 03:51:19.304000,0.0,3144.0,0.0,11243.0,9547.0,3989.0,9004.0,21846.0,6503.0,20791.0
19 - 20,2025-08-15 20:00:00,2292.0,2025-08-15,2025-08-15 18:00:00,2025-08-12 19:22:55.707,1123.0,1050.0,1055.0,15219.0,30.0,2024-10-01 03:51:19.304000,0.0,2579.0,0.0,9457.0,11784.0,3405.0,7166.0,22296.0,6503.0,21241.0
20 - 21,2025-08-15 21:00:00,2341.0,2025-08-15,2025-08-15 19:00:00,2025-08-12 19:22:55.707,107.0,1401.0,132.0,16139.0,30.0,2024-10-01 03:51:19.304000,0.0,2531.0,0.0,9608.0,12774.0,3335.0,7267.0,22514.0,6503.0,22382.0
21 - 22,2025-08-15 22:00:00,2301.0,2025-08-15,2025-08-15 20:00:00,2025-08-12 19:22:55.707,1.0,1717.0,0.0,15917.0,30.0,2024-10-01 03:51:19.304000,0.0,2790.0,0.0,9989.0,12284.0,3603.0,7687.0,22273.0,6503.0,22273.0
22 - 23,2025-08-15 23:00:00,2170.0,2025-08-15,2025-08-15 21:00:00,2025-08-12 19:22:55.707,0.0,2100.0,0.0,14980.0,30.0,2024-10-01 03:51:19.304000,0.0,3103.0,0.0,11262.0,11011.0,3939.0,9092.0,22273.0,6503.0,22273.0
