period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-19 00:00:00,2264.0,2025-08-18,2025-08-18 22:00:00,2025-08-16 00:13:35.745,0.0,426.0,248.0,15551.0,30.0,2024-10-01 03:51:19.304000,210.0,1472.0,0.0,7648.0,13418.0,2102.0,5384.0,21328.0,6650.0,21067.0
00 - 01,2025-08-19 01:00:00,2096.0,2025-08-19,2025-08-18 23:00:00,2025-08-16 00:13:35.745,0.0,402.0,261.0,14322.0,30.0,2024-10-01 03:51:19.304000,210.0,1363.0,0.0,8915.0,12281.0,2010.0,6819.0,21458.0,6172.0,21197.0
01 - 02,2025-08-19 02:00:00,1985.0,2025-08-19,2025-08-19 00:00:00,2025-08-16 00:13:35.745,0.0,413.0,261.0,13523.0,30.0,2024-10-01 03:51:19.304000,210.0,1315.0,0.0,9742.0,11512.0,1981.0,7758.0,21515.0,6110.0,21254.0
02 - 03,2025-08-19 03:00:00,1936.0,2025-08-19,2025-08-19 01:00:00,2025-08-16 00:13:35.745,0.0,446.0,261.0,13174.0,30.0,2024-10-01 03:51:19.304000,210.0,1328.0,0.0,10121.0,11134.0,2010.0,8185.0,21515.0,6110.0,21254.0
03 - 04,2025-08-19 04:00:00,1928.0,2025-08-19,2025-08-19 02:00:00,2025-08-16 00:13:35.745,0.0,468.0,261.0,13162.0,30.0,2024-10-01 03:51:19.304000,210.0,1348.0,0.0,10155.0,11099.0,2033.0,8227.0,21515.0,6110.0,21254.0
04 - 05,2025-08-19 05:00:00,1938.0,2025-08-19,2025-08-19 03:00:00,2025-08-16 00:13:35.745,0.0,501.0,261.0,13193.0,30.0,2024-10-01 03:51:19.304000,210.0,1381.0,0.0,10155.0,11099.0,2064.0,8217.0,21515.0,6110.0,21254.0
05 - 06,2025-08-19 06:00:00,2005.0,2025-08-19,2025-08-19 04:00:00,2025-08-16 00:13:35.745,23.0,518.0,261.0,13655.0,30.0,2024-10-01 03:51:19.304000,210.0,1430.0,0.0,9723.0,11531.0,2093.0,7718.0,21515.0,6110.0,21254.0
06 - 07,2025-08-19 07:00:00,2295.0,2025-08-19,2025-08-19 05:00:00,2025-08-16 00:13:35.745,667.0,459.0,1184.0,15369.0,30.0,2024-10-01 03:51:19.304000,210.0,1717.0,0.0,7594.0,13011.0,2328.0,5299.0,21790.0,6110.0,20605.0
07 - 08,2025-08-19 08:00:00,2523.0,2025-08-19,2025-08-19 06:00:00,2025-08-16 00:13:35.745,2601.0,386.0,1684.0,15912.0,30.0,2024-10-16 11:22:43.468000,210.0,2474.0,26295.0,7320.0,12791.0,3090.0,4797.0,21836.0,6144.0,20111.0
08 - 09,2025-08-19 09:00:00,2578.0,2025-08-19,2025-08-19 07:00:00,2025-08-16 00:13:35.745,5473.0,301.0,1742.0,14699.0,30.0,2024-10-16 11:22:43.468000,210.0,3546.0,26295.0,9322.0,10410.0,4258.0,6744.0,21515.0,6146.0,19732.0
