period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-30 00:00:00,1491.0,2025-07-29,2025-07-29 22:00:00,2025-07-29 23:52:35.794,0.0,1540.0,408.0,15675.0,2512.0,2024-10-01 03:51:19.304000,0.0,13289.0,0.0,4047.0,9753.0,3410.0,2556.0,19912.0,8238.0,13800.0
00 - 01,2025-07-30 01:00:00,1352.0,2025-07-30,2025-07-29 23:00:00,2025-07-29 23:52:35.794,0.0,1658.0,51.0,14258.0,2367.0,2024-10-01 03:51:19.304000,0.0,12177.0,0.0,5436.0,8504.0,3387.0,4084.0,19422.0,8526.0,13940.0
01 - 02,2025-07-30 02:00:00,1292.0,2025-07-30,2025-07-30 00:00:00,2025-07-29 23:52:35.794,0.0,1667.0,0.0,13802.0,2050.0,2024-10-01 03:51:19.304000,0.0,11786.0,0.0,6154.0,8368.0,3384.0,4862.0,19309.0,8619.0,14522.0
02 - 03,2025-07-30 03:00:00,1262.0,2025-07-30,2025-07-30 01:00:00,2025-07-29 23:52:35.794,0.0,1686.0,0.0,13418.0,1863.0,2024-10-01 03:51:19.304000,0.0,11523.0,0.0,7026.0,8182.0,3373.0,5764.0,19309.0,8619.0,15208.0
03 - 04,2025-07-30 04:00:00,1256.0,2025-07-30,2025-07-30 02:00:00,2025-07-29 23:52:35.794,0.0,1663.0,0.0,13371.0,1925.0,2024-10-01 03:51:19.304000,0.0,11452.0,0.0,7971.0,8103.0,3343.0,6715.0,19306.0,8621.0,16074.0
04 - 05,2025-07-30 05:00:00,1256.0,2025-07-30,2025-07-30 03:00:00,2025-07-29 23:52:35.794,0.0,1577.0,0.0,13370.0,2073.0,2024-10-01 03:51:19.304000,0.0,11328.0,0.0,8949.0,8040.0,3257.0,7693.0,19291.0,8637.0,16990.0
05 - 06,2025-07-30 06:00:00,1290.0,2025-07-30,2025-07-30 04:00:00,2025-07-29 23:52:35.794,214.0,1402.0,0.0,13508.0,1890.0,2024-10-01 03:51:19.304000,0.0,11570.0,0.0,9119.0,8372.0,3246.0,7829.0,19292.0,8637.0,17491.0
06 - 07,2025-07-30 07:00:00,1494.0,2025-07-30,2025-07-30 05:00:00,2025-07-29 23:52:35.794,1415.0,1191.0,1.0,14905.0,2128.0,2024-10-01 03:51:19.304000,0.0,12827.0,0.0,8743.0,9117.0,3660.0,7249.0,19305.0,8634.0,17859.0
07 - 08,2025-07-30 08:00:00,1658.0,2025-07-30,2025-07-30 06:00:00,2025-07-29 23:52:35.794,3752.0,783.0,723.0,15390.0,1526.0,2024-10-16 11:22:43.468000,0.0,3205.0,26244.0,8479.0,9630.0,4235.0,6821.0,19306.0,8634.0,18108.0
08 - 09,2025-07-30 09:00:00,1725.0,2025-07-30,2025-07-30 07:00:00,2025-07-29 23:52:35.794,6618.0,539.0,870.0,14281.0,257.0,2024-10-16 11:22:43.468000,0.0,4018.0,26244.0,9477.0,8815.0,5209.0,7752.0,19284.0,8659.0,18292.0
09 - 10,2025-07-30 10:00:00,1732.0,2025-07-30,2025-07-30 08:00:00,2025-07-29 23:52:35.794,8925.0,648.0,1180.0,13004.0,-524.0,2024-10-16 11:22:43.468000,0.0,5117.0,26244.0,10795.0,7275.0,6252.0,9063.0,19267.0,8676.0,18071.0
