dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2025-01-03 00:15:00,0.0,4807.0,00:00 - 00:15,,,10822.0,2025-01-02 23:15:00,981.0,23:00 - 23:15,16150.0,,,2025-01-03,0.0,,8343.0,,,,,2025-01-03 22:24:30.393,5597.0,63.0,901.0,,14615.0,,,,,9391.0,2025-01-03 21:24:30.393,8343.0,15517.0,-2069.0,600.0,4807.0
2025-01-03 00:30:00,0.0,4874.0,00:15 - 00:30,,,10797.0,2025-01-02 23:30:00,1010.0,23:15 - 23:30,16050.0,,,2025-01-03,0.0,,8372.0,,,,,2025-01-03 22:24:30.393,5568.0,261.0,882.0,,14659.0,,,,,9460.0,2025-01-03 21:24:30.393,8372.0,15542.0,-2069.0,600.0,4874.0
2025-01-03 00:45:00,0.0,4971.0,00:30 - 00:45,,,10625.0,2025-01-02 23:45:00,948.0,23:30 - 23:45,15950.0,,,2025-01-03,0.0,,8310.0,,,,,2025-01-03 22:24:30.393,5630.0,395.0,901.0,,14813.0,,,,,9556.0,2025-01-03 21:24:30.393,8310.0,15714.0,-2069.0,600.0,4971.0
2025-01-03 01:00:00,0.0,5039.0,00:45 - 01:00,,,10502.0,2025-01-03 00:00:00,824.0,23:45 - 24:00,15650.0,,,2025-01-03,0.0,,8150.0,,,,,2025-01-03 22:24:30.393,5790.0,604.0,883.0,,14954.0,,,,,9625.0,2025-01-03 21:24:30.393,8150.0,15837.0,-2069.0,600.0,5039.0
2025-01-03 01:15:00,0.0,5177.0,01:00 - 01:15,,,10362.0,2025-01-03 00:15:00,883.0,00:00 - 00:15,15550.0,,,2025-01-03,0.0,,8072.0,,,,,2025-01-03 22:24:30.393,5658.0,604.0,901.0,,15076.0,,,,,9778.0,2025-01-03 21:24:30.393,8072.0,15977.0,-2293.0,650.0,5177.0
2025-01-03 01:30:00,0.0,5245.0,01:15 - 01:30,,,10243.0,2025-01-03 00:30:00,716.0,00:15 - 00:30,15450.0,,,2025-01-03,0.0,,7905.0,,,,,2025-01-03 22:24:30.393,5825.0,604.0,883.0,,15212.0,,,,,9845.0,2025-01-03 21:24:30.393,7905.0,16096.0,-2293.0,650.0,5245.0
2025-01-03 01:45:00,0.0,5397.0,01:30 - 01:45,,,10062.0,2025-01-03 00:45:00,643.0,00:30 - 00:45,15350.0,,,2025-01-03,0.0,,7832.0,,,,,2025-01-03 22:24:30.393,5898.0,636.0,900.0,,15377.0,,,,,9997.0,2025-01-03 21:24:30.393,7832.0,16277.0,-2293.0,650.0,5397.0
2025-01-03 02:00:00,0.0,5466.0,01:45 - 02:00,,,11196.0,2025-01-03 01:00:00,611.0,00:45 - 01:00,15300.0,,,2025-01-03,0.0,,7841.0,,,,,2025-01-03 22:24:30.393,5889.0,825.0,884.0,,14259.0,,,,,10066.0,2025-01-03 21:24:30.393,7841.0,15143.0,-2293.0,650.0,5466.0
2025-01-03 02:15:00,0.0,5483.0,02:00 - 02:15,,,11141.0,2025-01-03 01:15:00,643.0,01:00 - 01:15,15200.0,,,2025-01-03,0.0,,7723.0,,,,,2025-01-03 22:24:30.393,6012.0,825.0,900.0,,14298.0,,,,,10082.0,2025-01-03 21:24:30.393,7723.0,15198.0,-2375.0,650.0,5483.0
2025-01-03 02:30:00,0.0,5567.0,02:15 - 02:30,,,11122.0,2025-01-03 01:30:00,616.0,01:15 - 01:30,15200.0,,,2025-01-03,0.0,,7640.0,,,,,2025-01-03 22:24:30.393,6095.0,825.0,884.0,,14332.0,,,,,10165.0,2025-01-03 21:24:30.393,7640.0,15216.0,-2375.0,650.0,5567.0
2025-01-03 02:45:00,0.0,5643.0,02:30 - 02:45,,,10965.0,2025-01-03 01:45:00,611.0,01:30 - 01:45,15200.0,,,2025-01-03,0.0,,7635.0,,,,,2025-01-03 22:24:30.393,6100.0,825.0,899.0,,14475.0,,,,,10241.0,2025-01-03 21:24:30.393,7635.0,15374.0,-2375.0,650.0,5643.0
2025-01-03 03:00:00,0.0,5727.0,02:45 - 03:00,,,11323.0,2025-01-03 02:00:00,611.0,01:45 - 02:00,15300.0,,,2025-01-03,0.0,,7635.0,,,,,2025-01-03 22:24:30.393,6100.0,825.0,901.0,,14114.0,,,,,10325.0,2025-01-03 21:24:30.393,7635.0,15016.0,-2375.0,650.0,5727.0
2025-01-03 03:15:00,0.0,5786.0,03:00 - 03:15,,,11281.0,2025-01-03 02:15:00,702.0,02:00 - 02:15,15300.0,,,2025-01-03,0.0,,7726.0,,,,,2025-01-03 22:24:30.393,6009.0,825.0,882.0,,14175.0,,,,,10384.0,2025-01-03 21:24:30.393,7726.0,15057.0,-2582.0,650.0,5786.0
2025-01-03 03:30:00,0.0,5808.0,03:15 - 03:30,,,11202.0,2025-01-03 02:30:00,680.0,02:15 - 02:30,15300.0,,,2025-01-03,0.0,,7704.0,,,,,2025-01-03 22:24:30.393,6031.0,825.0,901.0,,14235.0,,,,,10406.0,2025-01-03 21:24:30.393,7704.0,15137.0,-2582.0,650.0,5808.0
2025-01-03 03:45:00,0.0,5812.0,03:30 - 03:45,,,11053.0,2025-01-03 02:45:00,658.0,02:30 - 02:45,15200.0,,,2025-01-03,0.0,,7682.0,,,,,2025-01-03 22:24:30.393,6053.0,825.0,882.0,,14403.0,,,,,10410.0,2025-01-03 21:24:30.393,7682.0,15286.0,-2582.0,650.0,5812.0
2025-01-03 04:00:00,0.0,5835.0,03:45 - 04:00,,,11351.0,2025-01-03 03:00:00,646.0,02:45 - 03:00,15300.0,,,2025-01-03,0.0,,7684.0,,,,,2025-01-03 22:24:30.393,6065.0,825.0,884.0,,14104.0,,,,,10433.0,2025-01-03 21:24:30.393,7684.0,14988.0,-2582.0,650.0,5835.0
2025-01-03 04:15:00,0.0,5939.0,04:00 - 04:15,,,11261.0,2025-01-03 03:15:00,637.0,03:00 - 03:15,15500.0,,,2025-01-03,0.0,,7690.0,,,,,2025-01-03 22:24:30.393,6074.0,825.0,899.0,,14179.0,,,,,10536.0,2025-01-03 21:24:30.393,7690.0,15078.0,-2192.0,650.0,5939.0
2025-01-03 04:30:00,0.0,5933.0,04:15 - 04:30,,,11230.0,2025-01-03 03:30:00,638.0,03:15 - 03:30,15600.0,,,2025-01-03,0.0,,7703.0,,,,,2025-01-03 22:24:30.393,6073.0,825.0,885.0,,14225.0,,,,,10530.0,2025-01-03 21:24:30.393,7703.0,15109.0,-2192.0,650.0,5933.0
2025-01-03 04:45:00,0.0,5945.0,04:30 - 04:45,,,10890.0,2025-01-03 03:45:00,637.0,03:30 - 03:45,15700.0,,,2025-01-03,0.0,,7713.0,,,,,2025-01-03 22:24:30.393,6074.0,825.0,1036.0,,14413.0,,,,,10542.0,2025-01-03 21:24:30.393,7713.0,15448.0,-2192.0,650.0,5945.0
2025-01-03 05:00:00,0.0,5705.0,04:45 - 05:00,,,11038.0,2025-01-03 04:00:00,705.0,03:45 - 04:00,15550.0,,,2025-01-03,0.0,,7793.0,,,,,2025-01-03 22:24:30.393,6006.0,825.0,1148.0,,14153.0,,,,,10302.0,2025-01-03 21:24:30.393,7793.0,15300.0,-2192.0,650.0,5705.0
2025-01-03 05:15:00,0.0,5691.0,05:00 - 05:15,,,10804.0,2025-01-03 04:15:00,637.0,04:00 - 04:15,16100.0,,,2025-01-03,0.0,,7885.0,,,,,2025-01-03 22:24:30.393,5924.0,825.0,1311.0,,14224.0,,,,,10296.0,2025-01-03 21:24:30.393,7885.0,15535.0,-1602.0,447.0,5691.0
