dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2025-03-29 00:15:00,0.0,4930.0,00:00 - 00:15,,,12323.0,2025-03-28 23:15:00,1232.0,23:00 - 23:15,15550.0,,,2025-03-29,0.0,,7945.0,,,,,2025-03-29 23:33:20.577,4477.0,0.0,1023.0,,12992.0,,,,,9279.0,2025-03-29 22:33:20.577,7945.0,14016.0,-2264.0,600.0,4930.0
2025-03-29 00:30:00,0.0,4937.0,00:15 - 00:30,,,12186.0,2025-03-28 23:30:00,892.0,23:15 - 23:30,15350.0,,,2025-03-29,0.0,,7605.0,,,,,2025-03-29 23:33:20.577,4817.0,0.0,1160.0,,12992.0,,,,,9286.0,2025-03-29 22:33:20.577,7605.0,14152.0,-2131.0,600.0,4937.0
2025-03-29 00:45:00,0.0,4998.0,00:30 - 00:45,,,12067.0,2025-03-28 23:45:00,672.0,23:30 - 23:45,15150.0,,,2025-03-29,0.0,,7385.0,,,,,2025-03-29 23:33:20.577,5037.0,0.0,1160.0,,13112.0,,,,,9347.0,2025-03-29 22:33:20.577,7385.0,14272.0,-2076.0,600.0,4998.0
2025-03-29 01:00:00,0.0,5045.0,00:45 - 01:00,,,11995.0,2025-03-29 00:00:00,606.0,23:45 - 24:00,15000.0,,,2025-03-29,0.0,,7319.0,,,,,2025-03-29 23:33:20.577,5103.0,0.0,1160.0,,13183.0,,,,,9394.0,2025-03-29 22:33:20.577,7319.0,14344.0,-2051.0,600.0,5045.0
2025-03-29 01:15:00,0.0,4787.0,01:00 - 01:15,,,12159.0,2025-03-29 00:15:00,744.0,00:00 - 00:15,14900.0,,,2025-03-29,0.0,,7457.0,,,,,2025-03-29 23:33:20.577,4965.0,0.0,1188.0,,12992.0,,,,,9097.0,2025-03-29 22:33:20.577,7457.0,14180.0,-2244.0,600.0,4787.0
2025-03-29 01:30:00,0.0,4698.0,01:15 - 01:30,,,12213.0,2025-03-29 00:30:00,672.0,00:15 - 00:30,14800.0,,,2025-03-29,0.0,,7385.0,,,,,2025-03-29 23:33:20.577,5037.0,0.0,1133.0,,12992.0,,,,,9008.0,2025-03-29 22:33:20.577,7385.0,14125.0,-2183.0,600.0,4698.0
2025-03-29 01:45:00,0.0,4644.0,01:30 - 01:45,,,12159.0,2025-03-29 00:45:00,591.0,00:30 - 00:45,14650.0,,,2025-03-29,0.0,,7304.0,,,,,2025-03-29 23:33:20.577,5118.0,0.0,1188.0,,12992.0,,,,,8955.0,2025-03-29 22:33:20.577,7304.0,14180.0,-2101.0,600.0,4644.0
2025-03-29 02:00:00,0.0,4625.0,01:45 - 02:00,,,12213.0,2025-03-29 01:00:00,602.0,00:45 - 01:00,14500.0,,,2025-03-29,0.0,,7132.0,,,,,2025-03-29 23:33:20.577,4930.0,0.0,1133.0,,12992.0,,,,,8936.0,2025-03-29 22:33:20.577,7132.0,14125.0,-2104.0,600.0,4625.0
2025-03-29 02:15:00,0.0,4581.0,02:00 - 02:15,,,12159.0,2025-03-29 01:15:00,723.0,01:00 - 01:15,14550.0,,,2025-03-29,0.0,,7253.0,,,,,2025-03-29 23:33:20.577,4809.0,0.0,1188.0,,12992.0,,,,,8895.0,2025-03-29 22:33:20.577,7253.0,14180.0,-2188.0,600.0,4581.0
2025-03-29 02:30:00,0.0,4497.0,02:15 - 02:30,,,12213.0,2025-03-29 01:30:00,845.0,01:15 - 01:30,14650.0,,,2025-03-29,0.0,,7375.0,,,,,2025-03-29 23:33:20.577,4687.0,0.0,1133.0,,12992.0,,,,,8811.0,2025-03-29 22:33:20.577,7375.0,14125.0,-2126.0,600.0,4497.0
2025-03-29 02:45:00,0.0,4435.0,02:30 - 02:45,,,12039.0,2025-03-29 01:45:00,936.0,01:30 - 01:45,14650.0,,,2025-03-29,0.0,,7466.0,,,,,2025-03-29 23:33:20.577,4596.0,0.0,1188.0,,13112.0,,,,,8749.0,2025-03-29 22:33:20.577,7466.0,14299.0,-2155.0,600.0,4435.0
2025-03-29 03:00:00,0.0,4378.0,02:45 - 03:00,,,12663.0,2025-03-29 02:00:00,768.0,01:45 - 02:00,14650.0,,,2025-03-29,0.0,,7298.0,,,,,2025-03-29 23:33:20.577,4764.0,0.0,1160.0,,12515.0,,,,,8692.0,2025-03-29 22:33:20.577,7298.0,13675.0,-1930.0,600.0,4378.0
2025-03-29 03:15:00,0.0,4174.0,03:00 - 03:15,,,12628.0,2025-03-29 02:15:00,943.0,02:00 - 02:15,14450.0,,,2025-03-29,0.0,,7473.0,,,,,2025-03-29 23:33:20.577,4589.0,0.0,1160.0,,12550.0,,,,,8490.0,2025-03-29 22:33:20.577,7473.0,13710.0,-2103.0,600.0,4174.0
2025-03-29 03:30:00,0.0,4102.0,03:15 - 03:30,,,12624.0,2025-03-29 02:30:00,769.0,02:15 - 02:30,14450.0,,,2025-03-29,0.0,,7299.0,,,,,2025-03-29 23:33:20.577,4763.0,0.0,1160.0,,12554.0,,,,,8418.0,2025-03-29 22:33:20.577,7299.0,13714.0,-1857.0,600.0,4102.0
2025-03-29 03:45:00,0.0,4051.0,03:30 - 03:45,,,12450.0,2025-03-29 02:45:00,814.0,02:30 - 02:45,14450.0,,,2025-03-29,0.0,,7344.0,,,,,2025-03-29 23:33:20.577,4718.0,0.0,1160.0,,12729.0,,,,,8368.0,2025-03-29 22:33:20.577,7344.0,13889.0,-1852.0,600.0,4051.0
2025-03-29 04:00:00,0.0,3917.0,03:45 - 04:00,,,12649.0,2025-03-29 03:00:00,1114.0,02:45 - 03:00,14650.0,,,2025-03-29,0.0,,7659.0,,,,,2025-03-29 23:33:20.577,4418.0,0.0,1160.0,,12530.0,,,,,8233.0,2025-03-29 22:33:20.577,7659.0,13690.0,-1832.0,600.0,3917.0
2025-03-29 04:15:00,0.0,3890.0,04:00 - 04:15,,,12608.0,2025-03-29 03:15:00,767.0,03:00 - 03:15,14650.0,,,2025-03-29,0.0,,7327.0,,,,,2025-03-29 23:33:20.577,4765.0,0.0,1151.0,,12580.0,,,,,8214.0,2025-03-29 22:33:20.577,7327.0,13731.0,-1481.0,600.0,3890.0
2025-03-29 04:30:00,0.0,3803.0,04:15 - 04:30,,,12574.0,2025-03-29 03:30:00,948.0,03:15 - 03:30,14650.0,,,2025-03-29,0.0,,7520.0,,,,,2025-03-29 23:33:20.577,4584.0,0.0,1169.0,,12596.0,,,,,8128.0,2025-03-29 22:33:20.577,7520.0,13765.0,-1588.0,600.0,3803.0
2025-03-29 04:45:00,0.0,3704.0,04:30 - 04:45,,,12462.0,2025-03-29 03:45:00,1005.0,03:30 - 03:45,14650.0,,,2025-03-29,0.0,,7588.0,,,,,2025-03-29 23:33:20.577,4527.0,0.0,1151.0,,12725.0,,,,,8028.0,2025-03-29 22:33:20.577,7588.0,13877.0,-1556.0,600.0,3704.0
2025-03-29 05:00:00,0.0,3660.0,04:45 - 05:00,,,12960.0,2025-03-29 04:00:00,962.0,03:45 - 04:00,14650.0,,,2025-03-29,0.0,,7556.0,,,,,2025-03-29 23:33:20.577,4570.0,0.0,1160.0,,12219.0,,,,,7985.0,2025-03-29 22:33:20.577,7556.0,13379.0,-1481.0,600.0,3660.0
2025-03-29 05:15:00,28.0,3582.0,05:00 - 05:15,,,12923.0,2025-03-29 04:15:00,857.0,04:00 - 04:15,14650.0,,,2025-03-29,0.0,,7462.0,,,,,2025-03-29 23:33:20.577,4675.0,0.0,1151.0,,12265.0,,,,,7934.0,2025-03-29 22:33:20.577,7462.0,13415.0,-1336.0,600.0,3610.0
