dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2024-12-26 00:15:00,0.0,2445.0,00:00 - 00:15,,,12544.0,2024-12-25 23:15:00,1737.0,23:00 - 23:15,13200.0,,,2024-12-26,0.0,,8489.0,,,,,2024-12-26 22:23:35.817,4556.0,63.0,1254.0,,13136.0,,,,,7169.0,2024-12-26 21:23:35.817,8489.0,14389.0,-2985.0,600.0,2445.0
2024-12-26 00:30:00,0.0,2405.0,00:15 - 00:30,,,12514.0,2024-12-25 23:30:00,1891.0,23:15 - 23:30,13250.0,,,2024-12-26,0.0,,8643.0,,,,,2024-12-26 22:23:35.817,4402.0,127.0,1254.0,,13166.0,,,,,7129.0,2024-12-26 21:23:35.817,8643.0,14420.0,-2985.0,600.0,2405.0
2024-12-26 00:45:00,0.0,2385.0,00:30 - 00:45,,,12281.0,2024-12-25 23:45:00,1760.0,23:30 - 23:45,13100.0,,,2024-12-26,0.0,,8512.0,,,,,2024-12-26 22:23:35.817,4533.0,127.0,1254.0,,13399.0,,,,,7110.0,2024-12-26 21:23:35.817,8512.0,14653.0,-2985.0,600.0,2385.0
2024-12-26 01:00:00,0.0,2343.0,00:45 - 01:00,,,12080.0,2024-12-26 00:00:00,1553.0,23:45 - 24:00,12850.0,,,2024-12-26,0.0,,8305.0,,,,,2024-12-26 22:23:35.817,4740.0,127.0,1313.0,,13540.0,,,,,7067.0,2024-12-26 21:23:35.817,8305.0,14853.0,-2985.0,600.0,2343.0
2024-12-26 01:15:00,0.0,2285.0,01:00 - 01:15,,,11968.0,2024-12-26 00:15:00,1545.0,00:00 - 00:15,12750.0,,,2024-12-26,0.0,,8297.0,,,,,2024-12-26 22:23:35.817,4748.0,127.0,1313.0,,13653.0,,,,,6996.0,2024-12-26 21:23:35.817,8297.0,14966.0,-3006.0,600.0,2285.0
2024-12-26 01:30:00,0.0,2232.0,01:15 - 01:30,,,11861.0,2024-12-26 00:30:00,1506.0,00:15 - 00:30,12650.0,,,2024-12-26,0.0,,8258.0,,,,,2024-12-26 22:23:35.817,4787.0,127.0,1313.0,,13760.0,,,,,6935.0,2024-12-26 21:23:35.817,8258.0,15073.0,-3006.0,600.0,2232.0
2024-12-26 01:45:00,0.0,2198.0,01:30 - 01:45,,,11646.0,2024-12-26 00:45:00,1441.0,00:30 - 00:45,12550.0,,,2024-12-26,0.0,,8193.0,,,,,2024-12-26 22:23:35.817,4852.0,127.0,1313.0,,13974.0,,,,,6900.0,2024-12-26 21:23:35.817,8193.0,15287.0,-3006.0,600.0,2198.0
2024-12-26 02:00:00,0.0,2167.0,01:45 - 02:00,,,12080.0,2024-12-26 01:00:00,1406.0,00:45 - 01:00,12350.0,,,2024-12-26,0.0,,8158.0,,,,,2024-12-26 22:23:35.817,4887.0,261.0,1313.0,,13540.0,,,,,6869.0,2024-12-26 21:23:35.817,8158.0,14853.0,-3006.0,600.0,2167.0
2024-12-26 02:15:00,0.0,2123.0,02:00 - 02:15,,,11970.0,2024-12-26 01:15:00,1371.0,01:00 - 01:15,12200.0,,,2024-12-26,0.0,,7973.0,,,,,2024-12-26 22:23:35.817,5072.0,395.0,1313.0,,13651.0,,,,,6825.0,2024-12-26 21:23:35.817,7973.0,14964.0,-2843.0,650.0,2123.0
2024-12-26 02:30:00,0.0,2083.0,02:15 - 02:30,,,11863.0,2024-12-26 01:30:00,1368.0,01:15 - 01:30,12100.0,,,2024-12-26,0.0,,7914.0,,,,,2024-12-26 22:23:35.817,5131.0,395.0,1313.0,,13757.0,,,,,6784.0,2024-12-26 21:23:35.817,7914.0,15070.0,-2843.0,650.0,2083.0
