dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2024-06-24 00:15:00,0.0,2693.0,00:00 - 00:15,,,11101.0,2024-06-23 22:15:00,1715.0,22:00 - 22:15,13800.0,,,2024-06-24,0.0,,7563.0,,,,,2024-06-24 22:45:25.517,3240.0,0.0,977.0,,14855.0,,,,,5359.0,2024-06-24 20:45:25.517000,7563.0,15832.0,493.0,347.0,2693.0
2024-06-24 00:30:00,0.0,2670.0,00:15 - 00:30,,,11039.0,2024-06-23 22:30:00,1475.0,22:15 - 22:30,13550.0,,,2024-06-24,0.0,,7335.0,,,,,2024-06-24 22:45:25.517,3548.0,0.0,977.0,,14918.0,,,,,5337.0,2024-06-24 20:45:25.517000,7335.0,15894.0,493.0,347.0,2670.0
2024-06-24 00:45:00,0.0,2644.0,00:30 - 00:45,,,11129.0,2024-06-23 22:45:00,1476.0,22:30 - 22:45,13400.0,,,2024-06-24,0.0,,7226.0,,,,,2024-06-24 22:45:25.517,3587.0,0.0,977.0,,14828.0,,,,,5296.0,2024-06-24 20:45:25.517000,7226.0,15804.0,493.0,347.0,2644.0
2024-06-24 01:00:00,0.0,2617.0,00:45 - 01:00,,,11097.0,2024-06-23 23:00:00,1305.0,22:45 - 23:00,13250.0,,,2024-06-24,0.0,,7103.0,,,,,2024-06-24 22:45:25.517,3785.0,0.0,977.0,,14860.0,,,,,5269.0,2024-06-24 20:45:25.517000,7103.0,15837.0,493.0,347.0,2617.0
2024-06-24 01:15:00,0.0,2594.0,01:00 - 01:15,,,11065.0,2024-06-23 23:15:00,1752.0,23:00 - 23:15,13150.0,,,2024-06-24,0.0,,7567.0,,,,,2024-06-24 22:45:25.517,3370.0,0.0,977.0,,14892.0,,,,,5218.0,2024-06-24 20:45:25.517000,7567.0,15869.0,-68.0,403.0,2594.0
2024-06-24 01:30:00,0.0,2571.0,01:15 - 01:30,,,11050.0,2024-06-23 23:30:00,1650.0,23:15 - 23:30,13050.0,,,2024-06-24,0.0,,7491.0,,,,,2024-06-24 22:45:25.517,3487.0,0.0,977.0,,14907.0,,,,,5194.0,2024-06-24 20:45:25.517000,7491.0,15884.0,-68.0,403.0,2571.0
2024-06-24 01:45:00,0.0,2547.0,01:30 - 01:45,,,11219.0,2024-06-23 23:45:00,1585.0,23:30 - 23:45,13000.0,,,2024-06-24,0.0,,7335.0,,,,,2024-06-24 22:45:25.517,3557.0,0.0,977.0,,14738.0,,,,,5171.0,2024-06-24 20:45:25.517000,7335.0,15715.0,-68.0,403.0,2547.0
2024-06-24 02:00:00,0.0,2523.0,01:45 - 02:00,,,11219.0,2024-06-24 00:00:00,1633.0,23:45 - 24:00,12900.0,,,2024-06-24,0.0,,7388.0,,,,,2024-06-24 22:45:25.517,3504.0,0.0,977.0,,14738.0,,,,,5147.0,2024-06-24 20:45:25.517000,7388.0,15715.0,-68.0,403.0,2523.0
2024-06-24 02:15:00,0.0,2505.0,02:00 - 02:15,,,11219.0,2024-06-24 00:15:00,1344.0,00:00 - 00:15,12850.0,,,2024-06-24,0.0,,7099.0,,,,,2024-06-24 22:45:25.517,3793.0,0.0,977.0,,14738.0,,,,,5128.0,2024-06-24 20:45:25.517000,7099.0,15715.0,165.0,428.0,2505.0
2024-06-24 02:30:00,0.0,2489.0,02:15 - 02:30,,,11219.0,2024-06-24 00:30:00,1315.0,00:15 - 00:30,12800.0,,,2024-06-24,0.0,,7065.0,,,,,2024-06-24 22:45:25.517,3827.0,0.0,977.0,,14738.0,,,,,5112.0,2024-06-24 20:45:25.517000,7065.0,15715.0,165.0,428.0,2489.0
2024-06-24 02:45:00,0.0,2474.0,02:30 - 02:45,,,11219.0,2024-06-24 00:45:00,1280.0,00:30 - 00:45,12750.0,,,2024-06-24,0.0,,7030.0,,,,,2024-06-24 22:45:25.517,3862.0,0.0,977.0,,14738.0,,,,,5097.0,2024-06-24 20:45:25.517000,7030.0,15715.0,165.0,428.0,2474.0
2024-06-24 03:00:00,0.0,2459.0,02:45 - 03:00,,,11300.0,2024-06-24 01:00:00,1296.0,00:45 - 01:00,12750.0,,,2024-06-24,0.0,,7046.0,,,,,2024-06-24 22:45:25.517,3846.0,0.0,977.0,,14657.0,,,,,5081.0,2024-06-24 20:45:25.517000,7046.0,15634.0,165.0,428.0,2459.0
2024-06-24 03:15:00,0.0,2434.0,03:00 - 03:15,,,11300.0,2024-06-24 01:15:00,1467.0,01:00 - 01:15,12750.0,,,2024-06-24,0.0,,7217.0,,,,,2024-06-24 22:45:25.517,3675.0,0.0,977.0,,14657.0,,,,,5060.0,2024-06-24 20:45:25.517000,7217.0,15634.0,-33.0,475.0,2434.0
2024-06-24 03:30:00,0.0,2406.0,03:15 - 03:30,,,11300.0,2024-06-24 01:30:00,1482.0,01:15 - 01:30,12750.0,,,2024-06-24,0.0,,7245.0,,,,,2024-06-24 22:45:25.517,3660.0,0.0,977.0,,14657.0,,,,,5032.0,2024-06-24 20:45:25.517000,7245.0,15634.0,-33.0,475.0,2406.0
2024-06-24 03:45:00,0.0,2379.0,03:30 - 03:45,,,11511.0,2024-06-24 01:45:00,1552.0,01:30 - 01:45,12750.0,,,2024-06-24,0.0,,7273.0,,,,,2024-06-24 22:45:25.517,3509.0,0.0,977.0,,14446.0,,,,,5004.0,2024-06-24 20:45:25.517000,7273.0,15423.0,-33.0,475.0,2379.0
2024-06-24 04:00:00,0.0,2351.0,03:45 - 04:00,,,11286.0,2024-06-24 02:00:00,1627.0,01:45 - 02:00,12850.0,,,2024-06-24,0.0,,7400.0,,,,,2024-06-24 22:45:25.517,3434.0,0.0,977.0,,14671.0,,,,,4977.0,2024-06-24 20:45:25.517000,7400.0,15648.0,-33.0,475.0,2351.0
2024-06-24 04:15:00,0.0,2309.0,04:00 - 04:15,,,10660.0,2024-06-24 02:15:00,1535.0,02:00 - 02:15,12850.0,,,2024-06-24,0.0,,7373.0,,,,,2024-06-24 22:45:25.517,3526.0,0.0,977.0,,15297.0,,,,,4942.0,2024-06-24 20:45:25.517000,7373.0,16274.0,-45.0,550.0,2309.0
