dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2025-07-31 00:15:00,0.0,816.0,00:00 - 00:15,,,11422.0,2025-07-30 22:15:00,2900.0,22:00 - 22:15,15450.0,,,2025-07-31,0.0,,10093.0,,,,,2025-07-30 22:33:16.277,3856.0,,0.0,,14917.0,,,,,3248.0,2025-07-30 20:33:16.277,10093.0,14917.0,630.0,1475.0,816.0
2025-07-31 00:30:00,0.0,834.0,00:15 - 00:30,,,11321.0,2025-07-30 22:30:00,2576.0,22:15 - 22:30,15150.0,,,2025-07-31,0.0,,9769.0,,,,,2025-07-30 22:33:16.277,4180.0,,0.0,,15018.0,,,,,3266.0,2025-07-30 20:33:16.277,9769.0,15018.0,630.0,1485.0,834.0
2025-07-31 00:45:00,0.0,844.0,00:30 - 00:45,,,11208.0,2025-07-30 22:45:00,2366.0,22:30 - 22:45,14950.0,,,2025-07-31,0.0,,9559.0,,,,,2025-07-30 22:33:16.277,4390.0,,0.0,,15131.0,,,,,3276.0,2025-07-30 20:33:16.277,9559.0,15131.0,630.0,1485.0,844.0
2025-07-31 01:00:00,0.0,863.0,00:45 - 01:00,,,11077.0,2025-07-30 23:00:00,2197.0,22:45 - 23:00,14800.0,,,2025-07-31,0.0,,9390.0,,,,,2025-07-30 22:33:16.277,4559.0,,0.0,,15262.0,,,,,3295.0,2025-07-30 20:33:16.277,9390.0,15262.0,630.0,1485.0,863.0
2025-07-31 01:15:00,0.0,887.0,01:00 - 01:15,,,10948.0,2025-07-30 23:15:00,2327.0,23:00 - 23:15,14650.0,,,2025-07-31,0.0,,9418.0,,,,,2025-07-30 22:33:16.277,4321.0,,0.0,,15391.0,,,,,3322.0,2025-07-30 20:33:16.277,9418.0,15391.0,630.0,1280.0,887.0
2025-07-31 01:30:00,0.0,901.0,01:15 - 01:30,,,10757.0,2025-07-30 23:30:00,2141.0,23:15 - 23:30,14500.0,,,2025-07-31,0.0,,9232.0,,,,,2025-07-30 22:33:16.277,4507.0,,0.0,,15582.0,,,,,3337.0,2025-07-30 20:33:16.277,9232.0,15582.0,630.0,1301.0,901.0
2025-07-31 01:45:00,0.0,918.0,01:30 - 01:45,,,10565.0,2025-07-30 23:45:00,1972.0,23:30 - 23:45,14350.0,,,2025-07-31,0.0,,9063.0,,,,,2025-07-30 22:33:16.277,4676.0,,0.0,,15774.0,,,,,3354.0,2025-07-30 20:33:16.277,9063.0,15774.0,630.0,1303.0,918.0
2025-07-31 02:00:00,0.0,942.0,01:45 - 02:00,,,10368.0,2025-07-31 00:00:00,1848.0,23:45 - 24:00,14250.0,,,2025-07-31,0.0,,8939.0,,,,,2025-07-30 22:33:16.277,4800.0,,0.0,,15970.0,,,,,3378.0,2025-07-30 20:33:16.277,8939.0,15970.0,630.0,1303.0,942.0
2025-07-31 02:15:00,0.0,956.0,02:00 - 02:15,,,10176.0,2025-07-31 00:15:00,1607.0,00:00 - 00:15,14200.0,,,2025-07-31,0.0,,8698.0,,,,,2025-07-30 22:33:16.277,5041.0,,0.0,,16163.0,,,,,3391.0,2025-07-30 20:33:16.277,8698.0,16163.0,630.0,1513.0,956.0
2025-07-31 02:30:00,0.0,975.0,02:15 - 02:30,,,9904.0,2025-07-31 00:30:00,1592.0,00:15 - 00:30,14150.0,,,2025-07-31,0.0,,8683.0,,,,,2025-07-30 22:33:16.277,5056.0,,0.0,,16435.0,,,,,3410.0,2025-07-30 20:33:16.277,8683.0,16435.0,630.0,1459.0,975.0
2025-07-31 02:45:00,0.0,986.0,02:30 - 02:45,,,9629.0,2025-07-31 00:45:00,1531.0,00:30 - 00:45,14100.0,,,2025-07-31,0.0,,8622.0,,,,,2025-07-30 22:33:16.277,5117.0,,0.0,,16709.0,,,,,3421.0,2025-07-30 20:33:16.277,8622.0,16709.0,630.0,1459.0,986.0
2025-07-31 03:00:00,0.0,1005.0,02:45 - 03:00,,,9319.0,2025-07-31 01:00:00,1512.0,00:45 - 01:00,14100.0,,,2025-07-31,0.0,,8603.0,,,,,2025-07-30 22:33:16.277,5136.0,,0.0,,17020.0,,,,,3440.0,2025-07-30 20:33:16.277,8603.0,17020.0,630.0,1459.0,1005.0
2025-07-31 03:15:00,0.0,1030.0,03:00 - 03:15,,,9015.0,2025-07-31 01:15:00,1596.0,01:00 - 01:15,14100.0,,,2025-07-31,0.0,,8687.0,,,,,2025-07-30 22:33:16.277,5052.0,,0.0,,17324.0,,,,,3422.0,2025-07-30 20:33:16.277,8687.0,17324.0,630.0,1393.0,1030.0
2025-07-31 03:30:00,0.0,1031.0,03:15 - 03:30,,,8792.0,2025-07-31 01:30:00,1598.0,01:15 - 01:30,14100.0,,,2025-07-31,0.0,,8689.0,,,,,2025-07-30 22:33:16.277,5050.0,,0.0,,17547.0,,,,,3423.0,2025-07-30 20:33:16.277,8689.0,17547.0,630.0,1390.0,1031.0
2025-07-31 03:45:00,0.0,1036.0,03:30 - 03:45,,,8663.0,2025-07-31 01:45:00,1593.0,01:30 - 01:45,14100.0,,,2025-07-31,0.0,,8684.0,,,,,2025-07-30 22:33:16.277,5055.0,,0.0,,17676.0,,,,,3428.0,2025-07-30 20:33:16.277,8684.0,17676.0,630.0,1390.0,1036.0
2025-07-31 04:00:00,0.0,1055.0,03:45 - 04:00,,,8489.0,2025-07-31 02:00:00,1575.0,01:45 - 02:00,14100.0,,,2025-07-31,0.0,,8666.0,,,,,2025-07-30 22:33:16.277,5073.0,,0.0,,17850.0,,,,,3446.0,2025-07-30 20:33:16.277,8666.0,17850.0,630.0,1390.0,1055.0
2025-07-31 04:15:00,0.0,1061.0,04:00 - 04:15,,,8261.0,2025-07-31 02:15:00,1576.0,02:00 - 02:15,14100.0,,,2025-07-31,0.0,,8667.0,,,,,2025-07-30 22:33:16.277,5077.0,,0.0,,18078.0,,,,,3456.0,2025-07-30 20:33:16.277,8667.0,18078.0,630.0,1379.0,1061.0
2025-07-31 04:30:00,0.0,1045.0,04:15 - 04:30,,,8037.0,2025-07-31 02:30:00,1576.0,02:15 - 02:30,14100.0,,,2025-07-31,0.0,,8667.0,,,,,2025-07-30 22:33:16.277,5077.0,,0.0,,18302.0,,,,,3440.0,2025-07-30 20:33:16.277,8667.0,18302.0,630.0,1395.0,1045.0
2025-07-31 04:45:00,0.0,1026.0,04:30 - 04:45,,,7869.0,2025-07-31 02:45:00,1572.0,02:30 - 02:45,14100.0,,,2025-07-31,0.0,,8663.0,,,,,2025-07-30 22:33:16.277,5081.0,,0.0,,18469.0,,,,,3421.0,2025-07-30 20:33:16.277,8663.0,18469.0,630.0,1386.0,1026.0
