dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2025-08-17 00:15:00,0.0,2419.0,00:00 - 00:15,,,13757.0,2025-08-16 22:15:00,1307.0,22:00 - 22:15,13150.0,,,2025-08-17,0.0,,6956.0,,,,,2025-08-17 13:19:25.906,4118.0,,1091.0,,11490.0,,,,,4657.0,2025-08-17 11:19:25.906,6956.0,12581.0,1002.0,630.0,2419.0
2025-08-17 00:30:00,0.0,2369.0,00:15 - 00:30,,,13583.0,2025-08-16 22:30:00,1046.0,22:15 - 22:30,12900.0,,,2025-08-17,0.0,,6695.0,,,,,2025-08-17 13:19:25.906,4571.0,,1074.0,,11682.0,,,,,4607.0,2025-08-17 11:19:25.906,6695.0,12756.0,1012.0,630.0,2369.0
2025-08-17 00:45:00,0.0,2261.0,00:30 - 00:45,,,13247.0,2025-08-16 22:45:00,1193.0,22:30 - 22:45,12850.0,,,2025-08-17,0.0,,6842.0,,,,,2025-08-17 13:19:25.906,4513.0,,1077.0,,12014.0,,,,,4499.0,2025-08-17 11:19:25.906,6842.0,13092.0,923.0,630.0,2261.0
2025-08-17 01:00:00,0.0,2172.0,00:45 - 01:00,,,13559.0,2025-08-16 23:00:00,1120.0,22:45 - 23:00,12750.0,,,2025-08-17,0.0,,6769.0,,,,,2025-08-17 13:19:25.906,4586.0,,1108.0,,11671.0,,,,,4409.0,2025-08-17 11:19:25.906,6769.0,12780.0,834.0,630.0,2172.0
2025-08-17 01:15:00,0.0,2135.0,01:00 - 01:15,,,13607.0,2025-08-16 23:15:00,1136.0,23:00 - 23:15,12600.0,,,2025-08-17,0.0,,6605.0,,,,,2025-08-17 13:19:25.906,4410.0,,1038.0,,11695.0,,,,,4333.0,2025-08-17 11:19:25.906,6605.0,12732.0,1050.0,630.0,2135.0
2025-08-17 01:30:00,0.0,2077.0,01:15 - 01:30,,,13540.0,2025-08-16 23:30:00,874.0,23:15 - 23:30,12200.0,,,2025-08-17,0.0,,6343.0,,,,,2025-08-17 13:19:25.906,4671.0,,1098.0,,11701.0,,,,,4274.0,2025-08-17 11:19:25.906,6343.0,12799.0,1075.0,630.0,2077.0
2025-08-17 01:45:00,0.0,2095.0,01:30 - 01:45,,,13356.0,2025-08-16 23:45:00,745.0,23:30 - 23:45,12000.0,,,2025-08-17,0.0,,6214.0,,,,,2025-08-17 13:19:25.906,4801.0,,1070.0,,11913.0,,,,,4292.0,2025-08-17 11:19:25.906,6214.0,12983.0,908.0,630.0,2095.0
2025-08-17 02:00:00,0.0,1994.0,01:45 - 02:00,,,13600.0,2025-08-17 00:00:00,1059.0,23:45 - 24:00,12150.0,,,2025-08-17,0.0,,6528.0,,,,,2025-08-17 13:19:25.906,4486.0,,1062.0,,11676.0,,,,,4192.0,2025-08-17 11:19:25.906,6528.0,12739.0,821.0,630.0,1994.0
2025-08-17 02:15:00,0.0,2005.0,02:00 - 02:15,,,13553.0,2025-08-17 00:15:00,956.0,00:00 - 00:15,12100.0,,,2025-08-17,0.0,,6425.0,,,,,2025-08-17 13:19:25.906,4607.0,,1074.0,,11712.0,,,,,4207.0,2025-08-17 11:19:25.906,6425.0,12785.0,779.0,630.0,2005.0
2025-08-17 02:30:00,0.0,1934.0,02:15 - 02:30,,,13559.0,2025-08-17 00:30:00,892.0,00:15 - 00:30,12000.0,,,2025-08-17,0.0,,6361.0,,,,,2025-08-17 13:19:25.906,4670.0,,1062.0,,11718.0,,,,,4135.0,2025-08-17 11:19:25.906,6361.0,12780.0,897.0,630.0,1934.0
