dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2025-04-02 00:15:00,0.0,3220.0,00:00 - 00:15,,,12505.0,2025-04-01 22:15:00,2006.0,22:00 - 22:15,16200.0,,,2025-04-02,0.0,,8750.0,,,,,2025-04-02 22:32:00.772,3788.0,0.0,947.0,,12887.0,,,,,7098.0,2025-04-02 20:32:00.772,8750.0,13834.0,-288.0,600.0,3220.0
2025-04-02 00:30:00,0.0,3244.0,00:15 - 00:30,,,12520.0,2025-04-01 22:30:00,1748.0,22:15 - 22:30,15900.0,,,2025-04-02,0.0,,8492.0,,,,,2025-04-02 22:32:00.772,4014.0,0.0,947.0,,12871.0,,,,,7122.0,2025-04-02 20:32:00.772,8492.0,13818.0,-341.0,587.0,3244.0
2025-04-02 00:45:00,0.0,3244.0,00:30 - 00:45,,,12505.0,2025-04-01 22:45:00,1718.0,22:30 - 22:45,15700.0,,,2025-04-02,0.0,,8462.0,,,,,2025-04-02 22:32:00.772,4044.0,0.0,947.0,,12886.0,,,,,7123.0,2025-04-02 20:32:00.772,8462.0,13833.0,-498.0,573.0,3244.0
2025-04-02 01:00:00,0.0,3195.0,00:45 - 01:00,,,12245.0,2025-04-01 23:00:00,1754.0,22:45 - 23:00,15600.0,,,2025-04-02,0.0,,8498.0,,,,,2025-04-02 22:32:00.772,4008.0,11.0,947.0,,13146.0,,,,,7073.0,2025-04-02 20:32:00.772,8498.0,14093.0,-600.0,600.0,3195.0
2025-04-02 01:15:00,0.0,3210.0,01:00 - 01:15,,,12528.0,2025-04-01 23:15:00,1743.0,23:00 - 23:15,15450.0,,,2025-04-02,0.0,,8303.0,,,,,2025-04-02 22:32:00.772,3845.0,11.0,947.0,,12863.0,,,,,7118.0,2025-04-02 20:32:00.772,8303.0,13810.0,-600.0,600.0,3210.0
2025-04-02 01:30:00,0.0,3196.0,01:15 - 01:30,,,12499.0,2025-04-01 23:30:00,1657.0,23:15 - 23:30,15350.0,,,2025-04-02,0.0,,8217.0,,,,,2025-04-02 22:32:00.772,3931.0,11.0,968.0,,12871.0,,,,,7104.0,2025-04-02 20:32:00.772,8217.0,13839.0,-600.0,600.0,3196.0
2025-04-02 01:45:00,0.0,3055.0,01:30 - 01:45,,,12491.0,2025-04-01 23:45:00,1647.0,23:30 - 23:45,15200.0,,,2025-04-02,0.0,,8207.0,,,,,2025-04-02 22:32:00.772,3941.0,11.0,961.0,,12886.0,,,,,6964.0,2025-04-02 20:32:00.772,8207.0,13847.0,-600.0,600.0,3055.0
2025-04-02 02:00:00,0.0,3054.0,01:45 - 02:00,,,12499.0,2025-04-02 00:00:00,1548.0,23:45 - 24:00,15100.0,,,2025-04-02,0.0,,8108.0,,,,,2025-04-02 22:32:00.772,4040.0,11.0,977.0,,12863.0,,,,,6963.0,2025-04-02 20:32:00.772,8108.0,13840.0,-600.0,600.0,3054.0
2025-04-02 02:15:00,0.0,3039.0,02:00 - 02:15,,,12454.0,2025-04-02 00:15:00,1549.0,00:00 - 00:15,15100.0,,,2025-04-02,0.0,,8109.0,,,,,2025-04-02 22:32:00.772,4071.0,11.0,981.0,,12903.0,,,,,6963.0,2025-04-02 20:32:00.772,8109.0,13884.0,-601.0,600.0,3039.0
2025-04-02 02:30:00,0.0,3101.0,02:15 - 02:30,,,12397.0,2025-04-02 00:30:00,1487.0,00:15 - 00:30,15100.0,,,2025-04-02,0.0,,8047.0,,,,,2025-04-02 22:32:00.772,4166.0,11.0,991.0,,12950.0,,,,,7025.0,2025-04-02 20:32:00.772,8047.0,13941.0,-601.0,600.0,3101.0
