dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2025-08-21 00:15:00,0.0,1784.0,00:00 - 00:15,,,12984.0,2025-08-20 22:15:00,2585.0,22:00 - 22:15,15100.0,,,2025-08-21,0.0,,9398.0,,,,,2025-08-20 23:07:11.937,3875.0,,74.0,,13385.0,,,,,4133.0,2025-08-20 21:07:11.937,9398.0,13460.0,1047.0,623.0,1784.0
2025-08-21 00:30:00,0.0,1712.0,00:15 - 00:30,,,12735.0,2025-08-20 22:30:00,2393.0,22:15 - 22:30,14950.0,,,2025-08-21,0.0,,9293.0,,,,,2025-08-20 23:07:11.937,4049.0,,246.0,,13463.0,,,,,4061.0,2025-08-20 21:07:11.937,9293.0,13709.0,1072.0,626.0,1712.0
2025-08-21 00:45:00,0.0,1561.0,00:30 - 00:45,,,12585.0,2025-08-20 22:45:00,1986.0,22:30 - 22:45,14750.0,,,2025-08-21,0.0,,8999.0,,,,,2025-08-20 23:07:11.937,4456.0,,138.0,,13722.0,,,,,3910.0,2025-08-20 21:07:11.937,8999.0,13859.0,1220.0,627.0,1561.0
2025-08-21 01:00:00,0.0,1518.0,00:45 - 01:00,,,12274.0,2025-08-20 23:00:00,1832.0,22:45 - 23:00,14550.0,,,2025-08-21,0.0,,8845.0,,,,,2025-08-20 23:07:11.937,4760.0,,171.0,,13999.0,,,,,3867.0,2025-08-20 21:07:11.937,8845.0,14170.0,1214.0,628.0,1518.0
2025-08-21 01:15:00,0.0,1471.0,01:00 - 01:15,,,12030.0,2025-08-20 23:15:00,1723.0,23:00 - 23:15,14400.0,,,2025-08-21,0.0,,8736.0,,,,,2025-08-20 23:07:11.937,5024.0,,149.0,,14264.0,,,,,3818.0,2025-08-20 21:07:11.937,8736.0,14413.0,1211.0,639.0,1471.0
2025-08-21 01:30:00,0.0,1401.0,01:15 - 01:30,,,11797.0,2025-08-20 23:30:00,1523.0,23:15 - 23:30,14250.0,,,2025-08-21,0.0,,8536.0,,,,,2025-08-20 23:07:11.937,5374.0,,149.0,,14498.0,,,,,3748.0,2025-08-20 21:07:11.937,8536.0,14647.0,1332.0,637.0,1401.0
2025-08-21 01:45:00,0.0,1319.0,01:30 - 01:45,,,11622.0,2025-08-20 23:45:00,1484.0,23:30 - 23:45,14100.0,,,2025-08-21,0.0,,8497.0,,,,,2025-08-20 23:07:11.937,5432.0,,171.0,,14651.0,,,,,3667.0,2025-08-20 21:07:11.937,8497.0,14822.0,1299.0,640.0,1319.0
2025-08-21 02:00:00,0.0,1249.0,01:45 - 02:00,,,11525.0,2025-08-21 00:00:00,1565.0,23:45 - 24:00,14000.0,,,2025-08-21,0.0,,8578.0,,,,,2025-08-20 23:07:11.937,5351.0,,149.0,,14769.0,,,,,3596.0,2025-08-20 21:07:11.937,8578.0,14918.0,1191.0,638.0,1249.0
2025-08-21 02:15:00,0.0,1196.0,02:00 - 02:15,,,11374.0,2025-08-21 00:15:00,1327.0,00:00 - 00:15,13950.0,,,2025-08-21,0.0,,8340.0,,,,,2025-08-20 23:07:11.937,5594.0,,171.0,,14899.0,,,,,3542.0,2025-08-20 21:07:11.937,8340.0,15070.0,1436.0,634.0,1196.0
2025-08-21 02:30:00,0.0,1126.0,02:15 - 02:30,,,11236.0,2025-08-21 00:30:00,1263.0,00:15 - 00:30,13900.0,,,2025-08-21,0.0,,8276.0,,,,,2025-08-20 23:07:11.937,5658.0,,149.0,,15059.0,,,,,3471.0,2025-08-20 21:07:11.937,8276.0,15208.0,1521.0,634.0,1126.0
