dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,suma_oze
2025-07-30 00:15:00,0.0,1640.0,00:00 - 00:15,,,12737.0,2025-07-29 22:15:00,1800.0,22:00 - 22:15,15000.0,,,2025-07-30,0.0,,8647.0,,,,,2025-07-30 00:27:56.341,4739.0,,0.0,,13601.0,,,,,4061.0,2025-07-29 22:27:56.341,8647.0,13601.0,645.0,1557.0,1640.0
2025-07-30 00:30:00,0.0,1748.0,00:15 - 00:30,,,12724.0,2025-07-29 22:30:00,1608.0,22:15 - 22:30,15000.0,,,2025-07-30,0.0,,8455.0,,,,,2025-07-30 00:27:56.341,4931.0,,0.0,,13615.0,,,,,4169.0,2025-07-29 22:27:56.341,8455.0,13615.0,645.0,1713.0,1748.0
2025-07-30 00:45:00,0.0,1741.0,00:30 - 00:45,,,12688.0,2025-07-29 22:45:00,1383.0,22:30 - 22:45,14750.0,,,2025-07-30,0.0,,8230.0,,,,,2025-07-30 00:27:56.341,5156.0,,0.0,,13651.0,,,,,4162.0,2025-07-29 22:27:56.341,8230.0,13651.0,645.0,1749.0,1741.0
2025-07-30 01:00:00,0.0,1741.0,00:45 - 01:00,,,12660.0,2025-07-29 23:00:00,1492.0,22:45 - 23:00,14550.0,,,2025-07-30,0.0,,8118.0,,,,,2025-07-30 00:27:56.341,4928.0,,0.0,,13679.0,,,,,4162.0,2025-07-29 22:27:56.341,8118.0,13679.0,645.0,1878.0,1741.0
2025-07-30 01:15:00,0.0,1745.0,01:00 - 01:15,,,12620.0,2025-07-29 23:15:00,1583.0,23:00 - 23:15,14450.0,,,2025-07-30,0.0,,8208.0,,,,,2025-07-30 00:27:56.341,4837.0,,0.0,,13719.0,,,,,4174.0,2025-07-29 22:27:56.341,8208.0,13719.0,645.0,1372.0,1745.0
2025-07-30 01:30:00,0.0,1751.0,01:15 - 01:30,,,12570.0,2025-07-29 23:30:00,1356.0,23:15 - 23:30,14350.0,,,2025-07-30,0.0,,7982.0,,,,,2025-07-30 00:27:56.341,5064.0,,0.0,,13768.0,,,,,4180.0,2025-07-29 22:27:56.341,7982.0,13768.0,645.0,1473.0,1751.0
2025-07-30 01:45:00,0.0,1735.0,01:30 - 01:45,,,12345.0,2025-07-29 23:45:00,1050.0,23:30 - 23:45,14150.0,,,2025-07-30,0.0,,7676.0,,,,,2025-07-30 00:27:56.341,5370.0,,0.0,,13994.0,,,,,4164.0,2025-07-29 22:27:56.341,7676.0,13994.0,645.0,1614.0,1735.0
2025-07-30 02:00:00,0.0,1746.0,01:45 - 02:00,,,12161.0,2025-07-30 00:00:00,1342.0,23:45 - 24:00,14250.0,,,2025-07-30,0.0,,7967.0,,,,,2025-07-30 00:27:56.341,5078.0,,0.0,,14178.0,,,,,4174.0,2025-07-29 22:27:56.341,7967.0,14178.0,645.0,1717.0,1746.0
2025-07-30 02:15:00,0.0,1766.0,02:00 - 02:15,,,11965.0,2025-07-30 00:15:00,1554.0,00:00 - 00:15,14200.0,,,2025-07-30,0.0,,8180.0,,,,,2025-07-30 00:27:56.341,4866.0,,0.0,,14374.0,,,,,4160.0,2025-07-29 22:27:56.341,8180.0,14374.0,645.0,1210.0,1766.0
2025-07-30 02:30:00,0.0,1759.0,02:15 - 02:30,,,11774.0,2025-07-30 00:30:00,1531.0,00:15 - 00:30,14100.0,,,2025-07-30,0.0,,8082.0,,,,,2025-07-30 00:27:56.341,4888.0,,0.0,,14565.0,,,,,4153.0,2025-07-29 22:27:56.341,8082.0,14565.0,645.0,1220.0,1759.0
2025-07-30 02:45:00,0.0,1752.0,02:30 - 02:45,,,11592.0,2025-07-30 00:45:00,1481.0,00:30 - 00:45,14050.0,,,2025-07-30,0.0,,8070.0,,,,,2025-07-30 00:27:56.341,4938.0,,0.0,,14746.0,,,,,4147.0,2025-07-29 22:27:56.341,8070.0,14746.0,645.0,1220.0,1752.0
2025-07-30 03:00:00,0.0,1757.0,02:45 - 03:00,,,11415.0,2025-07-30 01:00:00,1507.0,00:45 - 01:00,14050.0,,,2025-07-30,0.0,,8066.0,,,,,2025-07-30 00:27:56.341,4912.0,,0.0,,14924.0,,,,,4151.0,2025-07-29 22:27:56.341,8066.0,14924.0,645.0,1220.0,1757.0
2025-07-30 03:15:00,0.0,1652.0,03:00 - 03:15,,,11247.0,2025-07-30 01:15:00,1452.0,01:00 - 01:15,14050.0,,,2025-07-30,0.0,,8114.0,,,,,2025-07-30 00:27:56.341,4967.0,,0.0,,15092.0,,,,,4043.0,2025-07-29 22:27:56.341,8114.0,15092.0,645.0,1280.0,1652.0
2025-07-30 03:30:00,0.0,1624.0,03:15 - 03:30,,,10977.0,2025-07-30 01:30:00,1479.0,01:15 - 01:30,14050.0,,,2025-07-30,0.0,,8143.0,,,,,2025-07-30 00:27:56.341,4940.0,,65.0,,15297.0,,,,,4014.0,2025-07-29 22:27:56.341,8143.0,15362.0,645.0,1280.0,1624.0
2025-07-30 03:45:00,0.0,1608.0,03:30 - 03:45,,,10794.0,2025-07-30 01:45:00,1493.0,01:30 - 01:45,14050.0,,,2025-07-30,0.0,,8158.0,,,,,2025-07-30 00:27:56.341,4926.0,,46.0,,15498.0,,,,,3999.0,2025-07-29 22:27:56.341,8158.0,15544.0,645.0,1280.0,1608.0
2025-07-30 04:00:00,0.0,1601.0,03:45 - 04:00,,,10519.0,2025-07-30 02:00:00,1447.0,01:45 - 02:00,14050.0,,,2025-07-30,0.0,,8165.0,,,,,2025-07-30 00:27:56.341,4893.0,,109.0,,15711.0,,,,,3992.0,2025-07-29 22:27:56.341,8165.0,15820.0,645.0,1280.0,1601.0
2025-07-30 04:15:00,0.0,1571.0,04:00 - 04:15,,,10327.0,2025-07-30 02:15:00,1335.0,02:00 - 02:15,14050.0,,,2025-07-30,0.0,,8046.0,,,,,2025-07-30 00:27:56.341,5005.0,,91.0,,15921.0,,,,,3963.0,2025-07-29 22:27:56.341,8046.0,16012.0,645.0,1428.0,1571.0
2025-07-30 04:30:00,0.0,1548.0,04:15 - 04:30,,,9990.0,2025-07-30 02:30:00,1364.0,02:15 - 02:30,14050.0,,,2025-07-30,0.0,,8070.0,,,,,2025-07-30 00:27:56.341,4976.0,,153.0,,16195.0,,,,,3939.0,2025-07-29 22:27:56.341,8070.0,16349.0,645.0,1428.0,1548.0
2025-07-30 04:45:00,0.0,1523.0,04:30 - 04:45,,,9755.0,2025-07-30 02:45:00,1402.0,02:30 - 02:45,14050.0,,,2025-07-30,0.0,,8094.0,,,,,2025-07-30 00:27:56.341,4939.0,,135.0,,16449.0,,,,,3915.0,2025-07-29 22:27:56.341,8094.0,16584.0,645.0,1428.0,1523.0
2025-07-30 05:00:00,2.0,1497.0,04:45 - 05:00,,,9427.0,2025-07-30 03:00:00,1427.0,02:45 - 03:00,14050.0,,,2025-07-30,0.0,,8118.0,,,,,2025-07-30 00:27:56.341,4914.0,,153.0,,16759.0,,,,,3891.0,2025-07-29 22:27:56.341,8118.0,16912.0,645.0,1428.0,1499.0
2025-07-30 05:15:00,35.0,1436.0,05:00 - 05:15,,,9299.0,2025-07-30 03:15:00,1414.0,03:00 - 03:15,14050.0,,,2025-07-30,0.0,,8087.0,,,,,2025-07-30 00:27:56.341,4927.0,,0.0,,17039.0,,,,,3946.0,2025-07-29 22:27:56.341,8087.0,17039.0,645.0,1372.0,1471.0
2025-07-30 05:30:00,168.0,1375.0,05:15 - 05:30,,,9128.0,2025-07-30 03:30:00,1546.0,03:15 - 03:30,14250.0,,,2025-07-30,0.0,,8252.0,,,,,2025-07-30 00:27:56.341,4794.0,,0.0,,17210.0,,,,,4017.0,2025-07-29 22:27:56.341,8252.0,17210.0,645.0,1336.0,1543.0
2025-07-30 05:45:00,350.0,1340.0,05:30 - 05:45,,,9027.0,2025-07-30 03:45:00,1702.0,03:30 - 03:45,14500.0,,,2025-07-30,0.0,,8450.0,,,,,2025-07-30 00:27:56.341,4638.0,,0.0,,17311.0,,,,,4164.0,2025-07-29 22:27:56.341,8450.0,17311.0,645.0,1241.0,1690.0
2025-07-30 06:00:00,602.0,1306.0,05:45 - 06:00,,,8866.0,2025-07-30 04:00:00,2177.0,03:45 - 04:00,15050.0,,,2025-07-30,13.0,,8956.0,,,,,2025-07-30 00:27:56.341,4163.0,,13.0,,17460.0,,,,,4383.0,2025-07-29 22:27:56.341,8969.0,17473.0,645.0,1053.0,1908.0
2025-07-30 06:15:00,941.0,1282.0,06:00 - 06:15,,,8671.0,2025-07-30 04:15:00,2059.0,04:00 - 04:15,15850.0,,,2025-07-30,20.0,,8854.0,,,,,2025-07-30 00:27:56.341,4276.0,,20.0,,17648.0,,,,,4798.0,2025-07-29 22:27:56.341,8874.0,17668.0,645.0,1533.0,2223.0
2025-07-30 06:30:00,1362.0,1181.0,06:15 - 06:30,,,8478.0,2025-07-30 04:30:00,2369.0,04:15 - 04:30,16500.0,,,2025-07-30,20.0,,9197.0,,,,,2025-07-30 00:27:56.341,3948.0,,20.0,,17841.0,,,,,5118.0,2025-07-29 22:27:56.341,9217.0,17861.0,645.0,1520.0,2543.0
2025-07-30 06:45:00,1854.0,1075.0,06:30 - 06:45,,,8311.0,2025-07-30 04:45:00,2501.0,04:30 - 04:45,17000.0,,,2025-07-30,20.0,,9370.0,,,,,2025-07-30 00:27:56.341,3769.0,,20.0,,18008.0,,,,,5504.0,2025-07-29 22:27:56.341,9390.0,18028.0,645.0,1461.0,2929.0
